"","x"
"533",662
"534",27
"535",337
"536",99
"537",180
"538",80
"539",50
"540",53
"541",388
"542",0
"543",159
"544",141
"545",70
"546",114
"547",49
"548",469
"549",286
"550",465
"551",64
"552",990
"553",99
"554",202
"555",16
"556",31
"557",70
"558",90
"559",236
"560",281
"561",98
"562",68
"563",245
"564",819
"565",405
"566",70
"567",324
"568",199
"569",206
"570",226
"571",115
"572",499
"573",72
"574",195
"575",30
"576",136
"577",27
"578",74
"579",87
"580",75
"581",60
"582",121
"583",918
"584",111
"585",63
"586",91
"587",85
"588",54
"589",90
"590",201
"591",481
"592",195
"593",53
"594",349
"595",61
"596",134
"597",140
"598",0
"599",78
"600",1694
"601",382
"602",101
"603",87
"604",83
"605",91
"606",145
"607",64
"608",818
"609",50
"610",56
"611",97
"612",2
"613",61
"614",24
"615",195
"616",135
"617",15
"618",225
"619",119
"620",417
"621",14
"622",333
"623",401
"624",124
"625",13
"626",55
"627",44
"628",58
"629",460
"630",22
"631",431
"632",493
"633",272
"634",584
"635",67
"636",67
"637",632
"638",278
"639",132
"640",146
"641",260
"642",115
"643",696
"644",39
"645",693
"646",63
"647",522
"648",28
"649",47
"650",69
"651",82
"652",134
"653",132
"654",151
"655",229
"656",32
"657",34
"658",123
"659",1608
"660",494
"661",71
"662",126
"663",51
"664",283
"665",68
"666",126
"667",36
"668",67
"669",68
"670",119
"671",253
"672",149
"673",357
"674",33
"675",25
"676",28
"677",621
"678",224
"679",36
"680",142
"681",44
"682",77
"683",301
"684",189
"685",646
"686",154
"687",23
"688",126
"689",75
"690",13
"691",15
"692",619
"693",108
"694",133
"695",130
"696",509
"697",119
"698",177
"699",29
"700",148
"701",30
"702",251
"703",579
"704",17
"705",66
"706",487
"707",123
"708",88
"709",59
"710",207
"711",402
"712",53
"713",300
"714",112
"715",50
"716",94
"717",113
"718",148
"719",23
"720",119
"721",114
"722",403
"723",68
"724",74
"725",276
"726",254
"727",46
"728",93
"729",184
"730",55
"731",355
"732",127
"733",53
"734",117
"735",327
"736",126
"737",674
"738",273
"739",66
"740",450
"741",158
"742",396
"743",59
"744",110
"745",465
"746",57
"747",108
"748",102
"749",150
"750",16
"751",531
"752",137
"753",108
"754",292
"755",59
"756",84
"757",132
"758",223
"759",50
"760",80
"761",501
"762",167
"763",272
"764",19
"765",484
"766",1821
"767",48
"768",160
"769",70
"770",5
"771",25
"772",161
"773",73
"774",27
"775",100
"776",467
"777",137
"778",310
"779",68
"780",303
"781",231
"782",48
"783",54
"784",107
"785",276
"786",89
"787",901
"788",63
"789",120
"790",119
"791",114
"792",79
"793",66
"794",117
"795",112
"796",45
"797",590
"798",480
"799",170
"800",318
"801",126
"802",647
"803",66
"804",362
"805",112
"806",344
"807",94
"808",120
"809",88
"810",118
"811",299
"812",74
"813",147
"814",391
"815",267
"816",84
"817",1124
"818",46
"819",75
"820",230
"821",52
"822",314
"823",298
"824",111
"825",699
"826",123
"827",78
"828",724
"829",119
"830",430
"831",123
"832",132
"833",28
"834",0
"835",621
"836",56
"837",160
"838",654
"839",433
"840",54
"841",1826
"842",33
"843",72
"844",148
"845",38
"846",171
"847",23
"848",38
"849",51
"850",658
"851",37
"852",152
"853",130
"854",57
"855",53
"856",37
"857",510
"858",0
"859",128
"860",319
"861",80
"862",236
"863",466
"864",38
"865",117
"866",127
"867",404
"868",438
"869",89
"870",244
"871",16
"872",141
"873",408
"874",55
"875",70
"876",376
"877",129
"878",52
"879",190
"880",65
"881",62
"882",435
"883",125
"884",239
"885",113
"886",591
"887",27
"888",238
"889",59
"890",75
"891",215
"892",118
"893",147
"894",9
"895",47
"896",135
"897",228
"898",92
"899",685
"900",38
"901",23
"902",934
"903",59
"904",68
"905",289
"906",48
"907",303
"908",461
"909",59
"910",326
"911",160
"912",17
"913",204
"914",144
"915",200
"916",20
"917",154
"918",318
"919",86
"920",93
"921",17
"922",43
"923",656
"924",12
"925",24
"926",172
"927",47
"928",415
"929",150
"930",12
"931",46
"932",840
"933",259
"934",56
"935",432
"936",5
"937",57
"938",25
"939",34
"940",208
"941",18
"942",92
"943",158
"944",58
"945",205
"946",29
"947",169
"948",509
"949",83
"950",74
"951",567
"952",290
"953",16
"954",28
"955",478
"956",78
"957",391
"958",143
"959",163
"960",554
"961",275
"962",315
"963",32
"964",118
"965",400
"966",59
"967",66
"968",43
"969",21
"970",40
"971",91
"972",586
"973",89
"974",116
"975",31
"976",41
"977",405
"978",205
"979",72
"980",114
"981",345
"982",446
"983",149
"984",195
"985",59
"986",96
"987",80
"988",132
"989",353
"990",148
"991",406
"992",53
"993",217
"994",365
"995",682
"996",130
"997",118
"998",115
"999",77
"1000",629
"1001",173
"1002",70
"1003",158
"1004",461
"1005",116
"1006",30
"1007",1047
"1008",71
"1009",67
"1010",363
"1011",358
"1012",283
"1013",293
"1014",95
"1015",103
"1016",34
"1017",567
"1018",191
"1019",25
"1020",133
"1021",134
"1022",643
"1023",353
"1024",42
"1025",292
"1026",15
"1027",465
"1028",33
"1029",122
"1030",82
"1031",5
"1032",284
"1033",211
"1034",364
"1035",52
"1036",428
"1037",29
"1038",847
"1039",195
"1040",141
"1041",18
"1042",434
"1043",203
"1044",217
"1045",15
"1046",211
"1047",9
"1048",433
"1049",305
"1050",316
"1051",72
"1052",735
"1053",68
"1054",189
"1055",103
"1056",579
"1057",82
"1058",1805
"1059",78
"1060",358
"1061",200
"1062",30
"1063",460
"1064",42
"1065",91
"1066",79
"1067",432
"1068",16
"1069",191
"1070",463
"1071",28
"1072",70
"1073",63
"1074",113
"1075",110
"1076",812
"1077",152
"1078",41
"1079",83
"1080",56
"1081",206
"1082",72
"1083",163
"1084",307
"1085",128
"1086",111
"1087",28
"1088",620
"1089",264
"1090",201
"1091",211
"1092",78
"1093",393
"1094",178
"1095",23
"1096",12
"1097",397
"1098",57
"1099",142
"1100",68
"1101",59
"1102",86
"1103",33
"1104",299
"1105",494
"1106",132
"1107",16
"1108",485
"1109",143
"1110",55
"1111",44
"1112",163
"1113",152
"1114",737
"1115",24
"1116",142
"1117",104
"1118",107
"1119",32
"1120",1042
"1121",37
"1122",126
"1123",170
"1124",644
"1125",398
"1126",828
"1127",118
"1128",98
"1129",550
"1130",2417
"1131",131
"1132",200
"1133",56
"1134",29
"1135",361
"1136",25
"1137",165
"1138",129
"1139",135
"1140",932
"1141",27
"1142",54
"1143",68
"1144",226
"1145",57
"1146",248
"1147",352
"1148",48
"1149",37
"1150",34
"1151",99
"1152",59
"1153",115
"1154",99
"1155",80
"1156",110
"1157",7
"1158",122
"1159",109
"1160",203
"1161",341
"1162",63
"1163",53
"1164",187
"1165",173
"1166",213
"1167",163
"1168",103
"1169",71
"1170",35
"1171",84
"1172",192
"1173",77
"1174",174
"1175",2354
"1176",135
"1177",51
"1178",493
"1179",214
"1180",357
"1181",44
"1182",27
"1183",153
"1184",251
"1185",18
"1186",488
"1187",145
"1188",26
"1189",225
"1190",276
"1191",106
"1192",272
"1193",297
"1194",100
"1195",3
"1196",30
"1197",119
"1198",104
"1199",118
"1200",121
"1201",90
"1202",33
"1203",49
"1204",130
"1205",846
"1206",40
"1207",109
"1208",34
"1209",60
"1210",77
"1211",64
"1212",408
"1213",16
"1214",11
"1215",66
"1216",89
"1217",311
"1218",28
"1219",122
"1220",146
"1221",52
"1222",44
"1223",167
"1224",45
"1225",176
"1226",61
"1227",17
"1228",72
"1229",370
"1230",1099
"1231",72
"1232",49
"1233",110
"1234",124
"1235",166
"1236",887
"1237",278
"1238",109
"1239",159
"1240",27
"1241",35
"1242",46
"1243",257
"1244",223
"1245",594
"1246",107
"1247",106
"1248",89
"1249",114
"1250",416
"1251",354
"1252",278
"1253",2
"1254",190
"1255",401
"1256",293
"1257",114
"1258",48
"1259",112
"1260",104
"1261",298
"1262",405
"1263",62
"1264",117
"1265",288
"1266",156
"1267",125
"1268",1533
"1269",65
"1270",184
"1271",8
"1272",39
"1273",111
"1274",224
"1275",54
"1276",110
"1277",170
"1278",41
"1279",155
"1280",55
"1281",1081
"1282",131
"1283",37
"1284",354
"1285",557
"1286",326
"1287",144
"1288",69
"1289",86
"1290",27
"1291",293
"1292",254
"1293",135
"1294",211
"1295",886
"1296",27
"1297",0
"1298",178
"1299",56
"1300",189
"1301",355
"1302",277
"1303",406
"1304",187
"1305",196
"1306",13
"1307",315
"1308",146
"1309",365
"1310",41
"1311",134
"1312",42
"1313",28
"1314",338
"1315",31
"1316",428
"1317",0
"1318",175
"1319",13
"1320",17
"1321",103
"1322",83
"1323",327
"1324",21
"1325",45
"1326",15
"1327",948
"1328",188
"1329",135
"1330",45
"1331",461
"1332",504
"1333",177
"1334",25
"1335",72
"1336",217
"1337",29
"1338",70
"1339",63
"1340",154
"1341",48
"1342",43
"1343",46
"1344",336
"1345",54
"1346",310
"1347",25
"1348",183
"1349",50
"1350",274
"1351",24
"1352",116
"1353",137
"1354",841
"1355",276
"1356",417
"1357",114
"1358",65
"1359",359
"1360",99
"1361",211
"1362",211
"1363",0
"1364",57
"1365",222
"1366",183
"1367",597
"1368",281
"1369",175
"1370",268
"1371",100
"1372",167
"1373",13
"1374",9
"1375",9
"1376",203
"1377",123
"1378",413
"1379",62
"1380",414
"1381",107
"1382",52
"1383",256
"1384",331
"1385",225
"1386",51
"1387",315
"1388",69
"1389",83
"1390",92
"1391",25
"1392",72
"1393",100
"1394",290
"1395",26
"1396",867
"1397",63
"1398",121
"1399",138
"1400",652
"1401",33
"1402",2
"1403",297
"1404",114
"1405",537
"1406",180
"1407",422
"1408",36
"1409",553
"1410",9
"1411",2103
"1412",337
"1413",386
"1414",35
"1415",24
"1416",44
"1417",59
"1418",891
"1419",205
"1420",181
"1421",0
"1422",200
"1423",54
"1424",46
"1425",391
"1426",777
"1427",127
"1428",52
"1429",1833
"1430",53
"1431",23
"1432",18
"1433",129
"1434",637
"1435",86
"1436",100
"1437",0
"1438",119
"1439",277
"1440",99
"1441",163
"1442",16
"1443",71
"1444",40
"1445",74
"1446",142
"1447",227
"1448",26
"1449",318
"1450",5
"1451",118
"1452",84
"1453",293
"1454",295
"1455",58
"1456",217
"1457",30
"1458",44
"1459",118
"1460",35
"1461",138
"1462",179
"1463",1714
"1464",62
"1465",155
"1466",174
"1467",40
"1468",151
"1469",174
"1470",257
"1471",439
"1472",181
"1473",33
"1474",458
"1475",138
"1476",187
"1477",17
"1478",519
"1479",151
"1480",89
"1481",245
"1482",73
"1483",394
"1484",84
"1485",191
"1486",111
"1487",5
"1488",364
"1489",28
"1490",643
"1491",53
"1492",37
"1493",245
"1494",133
"1495",68
"1496",21
"1497",207
"1498",1099
"1499",41
"1500",948
"1501",321
"1502",843
"1503",68
"1504",65
"1505",437
"1506",101
"1507",631
"1508",46
"1509",116
"1510",418
"1511",44
"1512",165
"1513",375
"1514",225
"1515",345
"1516",53
"1517",1284
"1518",290
"1519",130
"1520",406
"1521",194
"1522",46
"1523",242
"1524",88
"1525",115
"1526",106
"1527",654
"1528",754
"1529",122
"1530",116
"1531",31
"1532",274
"1533",464
"1534",29
"1535",262
"1536",178
"1537",125
"1538",70
"1539",114
"1540",18
"1541",513
"1542",775
"1543",305
"1544",658
"1545",186
"1546",23
"1547",28
"1548",148
"1549",385
"1550",410
"1551",95
"1552",91
"1553",70
"1554",12
"1555",74
"1556",125
"1557",605
"1558",63
"1559",156
"1560",95
"1561",974
"1562",42
"1563",293
"1564",55
"1565",421
"1566",21
"1567",139
"1568",0
"1569",26
"1570",72
"1571",51
"1572",539
"1573",955
"1574",3
"1575",1101
"1576",67
"1577",113
"1578",188
"1579",484
"1580",699
"1581",131
"1582",68
"1583",94
"1584",140
"1585",132
"1586",145
"1587",407
"1588",485
"1589",150
"1590",113
"1591",193
"1592",236
"1593",41
"1594",64
"1595",481
"1596",135
"1597",156
"1598",451
"1599",0
"1600",876
"1601",629
"1602",690
"1603",51
"1604",131
"1605",481
"1606",274
"1607",55
"1608",728
"1609",88
"1610",127
"1611",111
"1612",13
"1613",16
"1614",32
"1615",0
"1616",39
"1617",135
"1618",28
"1619",107
"1620",15
"1621",209
"1622",39
"1623",34
"1624",81
"1625",283
"1626",304
"1627",472
"1628",152
"1629",25
"1630",525
"1631",10
"1632",62
"1633",372
"1634",112
"1635",145
"1636",646
"1637",207
"1638",140
"1639",38
"1640",859
"1641",326
"1642",167
"1643",301
"1644",250
"1645",147
"1646",466
"1647",75
"1648",212
"1649",52
"1650",224
"1651",8
"1652",124
"1653",94
"1654",88
"1655",737
"1656",33
"1657",167
"1658",254
"1659",15
"1660",75
"1661",135
"1662",54
"1663",50
"1664",58
"1665",83
"1666",36
"1667",96
"1668",75
"1669",867
"1670",63
"1671",218
"1672",115
"1673",25
"1674",169
"1675",43
"1676",195
"1677",29
"1678",453
"1679",207
"1680",112
"1681",1050
"1682",42
"1683",274
"1684",481
"1685",159
"1686",118
"1687",194
"1688",200
"1689",59
"1690",43
"1691",39
"1692",70
"1693",282
"1694",44
"1695",448
"1696",34
"1697",10
"1698",399
"1699",104
"1700",3
"1701",303
"1702",49
"1703",526
"1704",111
"1705",60
"1706",223
"1707",62
"1708",66
"1709",173
"1710",78
"1711",306
"1712",270
"1713",254
"1714",123
"1715",75
"1716",10
"1717",362
"1718",52
"1719",271
"1720",55
"1721",335
"1722",319
"1723",547
"1724",563
"1725",17
"1726",601
"1727",173
"1728",169
"1729",205
"1730",66
"1731",28
"1732",0
"1733",61
"1734",16
"1735",36
"1736",60
"1737",443
"1738",249
"1739",20
"1740",351
"1741",8
"1742",188
"1743",328
"1744",471
"1745",48
"1746",51
"1747",65
"1748",203
"1749",143
"1750",531
"1751",270
"1752",20
"1753",470
"1754",23
"1755",124
"1756",240
"1757",28
"1758",159
"1759",139
"1760",2055
"1761",169
"1762",153
"1763",408
"1764",540
"1765",175
"1766",12
"1767",51
"1768",215
"1769",135
"1770",281
"1771",583
"1772",15
"1773",821
"1774",12
"1775",116
"1776",312
"1777",308
"1778",473
"1779",188
"1780",448
"1781",475
"1782",319
"1783",312
"1784",50
"1785",227
"1786",646
"1787",1030
"1788",82
"1789",11
"1790",78
"1791",38
"1792",38
"1793",61
"1794",364
"1795",178
"1796",282
"1797",47
"1798",534
"1799",509
"1800",550
"1801",387
"1802",164
"1803",41
"1804",57
"1805",457
"1806",154
"1807",26
"1808",232
"1809",73
"1810",229
"1811",270
"1812",772
"1813",112
"1814",466
"1815",1142
"1816",199
"1817",88
"1818",225
"1819",236
"1820",74
"1821",404
"1822",110
"1823",180
"1824",444
"1825",31
"1826",52
"1827",174
"1828",161
"1829",110
"1830",74
"1831",110
"1832",39
"1833",484
"1834",47
"1835",7
"1836",106
"1837",583
"1838",23
"1839",113
"1840",323
"1841",272
"1842",359
"1843",193
"1844",73
"1845",47
"1846",44
"1847",463
"1848",77
"1849",212
"1850",112
"1851",160
"1852",491
"1853",121
"1854",60
"1855",116
"1856",104
"1857",627
"1858",22
"1859",37
"1860",547
"1861",179
"1862",44
"1863",111
"1864",84
"1865",16
"1866",78
"1867",140
"1868",104
"1869",98
"1870",13
"1871",139
"1872",91
"1873",111
"1874",159
"1875",194
"1876",47
"1877",86
"1878",447
"1879",136
"1880",238
"1881",93
"1882",76
"1883",3
"1884",226
"1885",33
"1886",66
"1887",53
"1888",137
"1889",114
"1890",29
"1891",147
"1892",46
"1893",122
"1894",56
"1895",461
"1896",112
"1897",121
"1898",222
"1899",187
"1900",217
"1901",83
"1902",45
"1903",67
"1904",94
"1905",221
"1906",15
"1907",124
"1908",190
"1909",17
"1910",75
"1911",315
"1912",211
"1913",48
"1914",69
"1915",298
"1916",43
"1917",91
"1918",653
"1919",108
"1920",63
"1921",198
"1922",54
"1923",106
"1924",1040
"1925",317
"1926",99
"1927",34
"1928",73
"1929",85
"1930",62
"1931",230
"1932",215
"1933",482
"1934",195
"1935",143
"1936",40
"1937",84
"1938",93
"1939",110
"1940",154
"1941",275
"1942",218
"1943",28
"1944",496
"1945",167
"1946",275
"1947",53
"1948",38
"1949",763
"1950",849
"1951",814
"1952",39
"1953",438
"1954",293
"1955",159
"1956",706
"1957",377
"1958",21
"1959",639
"1960",75
"1961",9
"1962",231
"1963",21
"1964",175
"1965",177
"1966",70
"1967",64
"1968",58
"1969",97
"1970",99
"1971",97
"1972",307
"1973",82
"1974",24
"1975",111
"1976",39
"1977",262
"1978",30
"1979",126
"1980",213
"1981",614
"1982",196
"1983",46
"1984",31
"1985",165
"1986",57
"1987",223
"1988",0
"1989",319
"1990",82
"1991",304
"1992",111
"1993",435
"1994",47
"1995",82
"1996",249
"1997",47
"1998",132
"1999",486
"2000",35
"2001",220
"2002",69
"2003",237
"2004",137
"2005",38
"2006",94
"2007",30
"2008",159
"2009",34
"2010",882
"2011",27
"2012",85
"2013",72
"2014",45
"2015",30
"2016",86
"2017",157
"2018",172
"2019",161
"2020",95
"2021",681
"2022",85
"2023",339
"2024",57
"2025",140
"2026",285
"2027",160
"2028",574
"2029",78
"2030",496
"2031",465
"2032",26
"2033",50
"2034",98
"2035",384
"2036",821
"2037",58
"2038",109
"2039",173
"2040",178
"2041",468
"2042",209
"2043",67
"2044",114
"2045",470
"2046",185
"2047",35
"2048",157
"2049",95
"2050",53
"2051",351
"2052",214
"2053",70
"2054",132
"2055",26
"2056",158
"2057",166
"2058",72
"2059",11
"2060",161
"2061",76
"2062",28
"2063",355
"2064",328
"2065",121
"2066",472
"2067",179
"2068",75
"2069",939
"2070",490
"2071",115
"2072",325
"2073",203
"2074",113
"2075",26
"2076",471
"2077",82
"2078",205
"2079",39
"2080",53
"2081",334
"2082",46
"2083",130
"2084",387
"2085",444
"2086",46
"2087",95
"2088",282
"2089",37
"2090",8
"2091",104
"2092",104
"2093",319
"2094",42
"2095",56
"2096",192
"2097",197
"2098",60
"2099",1864
"2100",49
"2101",276
"2102",814
"2103",15
"2104",516
"2105",635
"2106",129
"2107",175
"2108",57
"2109",296
"2110",16
"2111",133
"2112",53
"2113",121
"2114",7
"2115",143
"2116",679
"2117",99
"2118",116
"2119",45
"2120",96
"2121",59
"2122",127
"2123",686
"2124",862
"2125",211
"2126",68
"2127",15
"2128",497
"2129",140
"2130",403
"2131",407
"2132",44
"2133",378
"2134",159
"2135",92
"2136",50
"2137",207
"2138",101
"2139",124
"2140",466
"2141",413
"2142",26
"2143",60
"2144",97
"2145",135
"2146",199
"2147",3
"2148",8
"2149",470
"2150",57
"2151",21
"2152",172
"2153",295
"2154",27
"2155",494
"2156",395
"2157",106
"2158",192
"2159",179
"2160",251
"2161",743
"2162",58
"2163",143
"2164",289
"2165",406
"2166",61
"2167",788
"2168",273
"2169",60
"2170",413
"2171",39
"2172",50
"2173",66
"2174",1879
"2175",58
"2176",66
"2177",348
"2178",671
"2179",42
"2180",113
"2181",52
"2182",442
"2183",7
"2184",140
"2185",105
"2186",94
"2187",740
"2188",29
"2189",118
"2190",219
"2191",94
"2192",672
"2193",99
"2194",82
"2195",618
"2196",779
"2197",76
"2198",100
"2199",128
"2200",194
"2201",53
"2202",39
"2203",215
"2204",102
"2205",32
"2206",123
"2207",71
"2208",48
"2209",17
"2210",358
"2211",37
"2212",92
"2213",167
"2214",234
"2215",687
"2216",26
"2217",255
"2218",231
"2219",39
"2220",287
"2221",67
"2222",23
"2223",454
"2224",683
"2225",31
"2226",493
"2227",81
"2228",50
"2229",40
"2230",165
"2231",231
"2232",433
"2233",81
"2234",206
"2235",0
"2236",339
"2237",154
"2238",115
"2239",8
"2240",63
"2241",131
"2242",333
"2243",60
"2244",40
"2245",356
"2246",82
"2247",83
"2248",43
"2249",312
"2250",93
"2251",97
"2252",51
"2253",57
"2254",124
"2255",688
"2256",138
"2257",313
"2258",290
"2259",103
"2260",118
"2261",38
"2262",585
"2263",142
"2264",1318
"2265",303
"2266",105
"2267",195
"2268",44
"2269",48
"2270",122
"2271",152
"2272",31
"2273",126
"2274",171
"2275",111
"2276",78
"2277",86
"2278",31
"2279",28
"2280",70
"2281",42
"2282",535
"2283",121
"2284",65
"2285",397
"2286",351
"2287",132
"2288",185
"2289",120
"2290",140
"2291",21
"2292",352
"2293",3
"2294",228
"2295",44
"2296",72
"2297",648
"2298",178
"2299",126
"2300",18
"2301",46
"2302",203
"2303",35
"2304",60
"2305",93
"2306",74
"2307",379
"2308",249
"2309",299
"2310",578
"2311",4
"2312",522
"2313",280
"2314",16
"2315",171
"2316",50
"2317",79
"2318",1042
"2319",294
"2320",37
"2321",114
"2322",118
"2323",59
"2324",225
"2325",80
"2326",704
"2327",39
"2328",208
"2329",136
"2330",118
"2331",137
"2332",253
"2333",150
"2334",513
"2335",143
"2336",209
"2337",1478
"2338",272
"2339",233
"2340",88
"2341",137
"2342",467
"2343",233
"2344",126
"2345",178
"2346",862
"2347",51
"2348",470
"2349",67
"2350",119
"2351",66
"2352",127
"2353",101
"2354",188
"2355",174
"2356",65
"2357",31
"2358",31
"2359",204
"2360",69
"2361",480
"2362",125
"2363",31
"2364",86
"2365",23
"2366",124
"2367",1001
"2368",158
"2369",25
"2370",105
"2371",222
"2372",36
"2373",59
"2374",127
"2375",85
"2376",131
"2377",460
"2378",312
"2379",46
"2380",208
"2381",410
"2382",47
"2383",94
"2384",2
"2385",42
"2386",30
"2387",28
"2388",442
"2389",621
"2390",99
"2391",636
"2392",331
"2393",1124
"2394",297
"2395",29
"2396",120
"2397",465
"2398",66
"2399",21
"2400",397
"2401",157
"2402",124
"2403",489
"2404",523
"2405",33
"2406",2
"2407",53
"2408",61
"2409",61
"2410",859
"2411",995
"2412",109
"2413",515
"2414",539
"2415",331
"2416",469
"2417",1748
"2418",32
"2419",74
"2420",88
"2421",498
"2422",651
"2423",41
"2424",459
"2425",78
"2426",91
"2427",93
"2428",92
"2429",23
"2430",54
"2431",137
"2432",649
"2433",272
"2434",136
"2435",81
"2436",124
"2437",67
"2438",449
"2439",56
"2440",38
"2441",184
"2442",346
"2443",94
"2444",469
"2445",50
"2446",63
"2447",158
"2448",88
"2449",21
"2450",872
"2451",218
"2452",484
"2453",357
"2454",164
"2455",338
"2456",65
"2457",330
"2458",363
"2459",29
"2460",451
"2461",658
"2462",143
"2463",293
"2464",337
"2465",559
"2466",11
"2467",106
"2468",31
"2469",922
"2470",166
"2471",15
"2472",463
"2473",55
"2474",67
"2475",167
"2476",139
"2477",124
"2478",275
"2479",110
"2480",198
"2481",290
"2482",319
"2483",92
"2484",115
"2485",131
"2486",95
"2487",323
"2488",26
"2489",31
"2490",120
"2491",278
