"","x"
"254",360
"255",536
"256",725
"257",246
"258",648
"259",206
"260",114
"261",180
"262",699
"263",70
"264",794
"265",60
"266",881
"267",169
"268",1206
"269",55
"270",13
"271",30
"272",44
"273",159
"274",50
"275",43
"276",19
"277",545
"278",164
"279",28
"280",70
"281",171
"282",287
"283",533
"284",28
"285",999
"286",179
"287",80
"288",412
"289",264
"290",237
"291",119
"292",1417
"293",181
"294",540
"295",127
"296",48
"297",262
"298",181
"299",1567
"300",205
"301",39
"302",559
"303",649
"304",991
"305",65
"306",173
"307",353
"308",752
"309",131
"310",191
"311",47
"312",439
"313",230
"314",136
"315",136
"316",219
"317",70
"318",785
"319",132
"320",119
"321",97
"322",265
"323",90
"324",160
"325",418
"326",356
"327",85
"328",63
"329",95
"330",234
"331",122
"332",332
"333",44
"334",51
"335",265
"336",56
"337",505
"338",121
"339",588
"340",32
"341",95
"342",89
"343",65
"344",556
"345",85
"346",570
"347",134
"348",70
"349",1499
"350",31
"351",224
"352",29
"353",76
"354",108
"355",119
"356",84
"357",66
"358",219
"359",35
"360",347
"361",27
"362",272
"363",492
"364",47
"365",435
"366",24
"367",109
"368",60
"369",395
"370",270
"371",387
"372",450
"373",96
"374",116
"375",134
"376",567
"377",70
"378",132
"379",54
"380",190
"381",151
"382",99
"383",159
"384",175
"385",40
"386",699
"387",424
"388",750
"389",613
"390",26
"391",78
"392",557
"393",64
"394",188
"395",88
"396",21
"397",190
"398",197
"399",83
"400",215
"401",35
"402",84
"403",610
"404",54
"405",652
"406",117
"407",63
"408",504
"409",145
"410",300
"411",31
"412",906
"413",106
"414",22
"415",156
"416",12
"417",178
"418",219
"419",127
"420",158
"421",103
"422",63
"423",113
"424",111
"425",53
"426",421
"427",503
"428",348
"429",721
"430",96
"431",374
"432",31
"433",92
"434",10
"435",115
"436",145
"437",972
"438",103
"439",248
"440",688
"441",120
"442",654
"443",377
"444",1647
"445",615
"446",81
"447",205
"448",331
"449",361
"450",607
"451",66
"452",77
"453",604
"454",390
"455",41
"456",542
"457",158
"458",254
"459",121
"460",135
"461",81
"462",616
"463",117
"464",97
"465",511
"466",117
"467",155
"468",57
"469",63
"470",295
"471",549
"472",26
"473",44
"474",134
"475",110
"476",264
"477",249
"478",46
"479",321
"480",98
"481",144
"482",106
"483",224
"484",30
"485",64
"486",115
"487",189
"488",262
"489",151
"490",512
"491",68
"492",427
"493",166
"494",96
"495",18
"496",114
"497",51
"498",715
"499",46
"500",47
"501",111
"502",199
"503",17
"504",246
"505",431
"506",240
"507",345
"508",1089
"509",104
"510",69
"511",801
"512",63
"513",103
"514",34
"515",200
"516",57
"517",98
"518",57
"519",230
"520",37
"521",199
"522",62
"523",146
"524",97
"525",0
"526",922
"527",648
"528",645
"529",18
"530",608
"531",217
"532",27
"533",401
"534",122
"535",57
"536",115
"537",47
"538",64
"539",321
"540",64
"541",236
"542",88
"543",26
"544",1912
"545",174
"546",694
"547",252
"548",207
"549",1198
"550",131
"551",627
"552",89
"553",101
"554",40
"555",240
"556",557
"557",379
"558",43
"559",359
"560",54
"561",700
"562",162
"563",1520
"564",152
"565",120
"566",315
"567",39
"568",42
"569",211
"570",41
"571",382
"572",77
"573",579
"574",918
"575",497
"576",63
"577",707
"578",176
"579",1571
"580",101
"581",85
"582",272
"583",1071
"584",151
"585",319
"586",568
"587",311
"588",302
"589",360
"590",50
"591",49
"592",157
"593",438
"594",41
"595",765
"596",117
"597",205
"598",10
"599",196
"600",741
"601",265
"602",123
"603",450
"604",77
"605",51
"606",127
"607",137
"608",602
"609",183
"610",34
"611",92
"612",2
"613",63
"614",670
"615",50
"616",134
"617",93
"618",536
"619",200
"620",87
"621",138
"622",112
"623",136
"624",51
"625",54
"626",119
"627",226
"628",25
"629",318
"630",54
"631",60
"632",364
"633",72
"634",148
"635",60
"636",164
"637",234
"638",190
"639",543
"640",258
"641",358
"642",151
"643",397
"644",450
"645",69
"646",450
"647",215
"648",44
"649",174
"650",89
"651",130
"652",822
"653",36
"654",203
"655",904
"656",688
"657",707
"658",192
"659",605
"660",744
"661",198
"662",12
"663",223
"664",62
"665",536
"666",55
"667",158
"668",1102
"669",1082
"670",180
"671",41
"672",515
"673",320
"674",315
"675",126
"676",610
"677",105
"678",58
"679",83
"680",785
"681",593
"682",120
"683",201
"684",391
"685",36
"686",100
"687",401
"688",133
"689",246
"690",401
"691",22
"692",718
"693",69
"694",949
"695",164
"696",61
"697",20
"698",576
"699",99
"700",65
"701",386
"702",12
"703",288
"704",441
"705",68
"706",23
"707",14
"708",322
"709",636
"710",33
"711",47
"712",515
"713",169
"714",608
"715",227
"716",70
"717",435
"718",46
"719",695
"720",246
"721",387
"722",361
"723",124
"724",187
"725",89
"726",126
"727",802
"728",10
"729",1159
"730",769
"731",69
"732",63
"733",78
"734",109
"735",509
"736",592
"737",27
"738",135
"739",371
"740",180
"741",804
"742",507
"743",452
"744",607
"745",528
"746",457
"747",33
"748",65
"749",168
"750",71
"751",1
"752",247
"753",299
"754",113
"755",342
"756",123
"757",68
"758",97
"759",111
"760",817
"761",198
"762",400
"763",239
"764",94
"765",68
"766",245
"767",39
"768",57
"769",234
"770",263
"771",162
"772",162
"773",92
"774",19
"775",66
"776",49
"777",184
"778",517
"779",448
"780",138
"781",254
"782",507
"783",70
"784",282
"785",218
"786",180
"787",541
"788",27
"789",105
"790",596
"791",583
"792",76
"793",139
"794",1028
"795",66
"796",272
"797",0
"798",470
"799",190
"800",422
"801",219
"802",98
"803",103
"804",251
"805",48
"806",407
"807",163
"808",89
"809",100
"810",307
"811",71
"812",70
"813",48
"814",598
"815",639
"816",42
"817",2217
"818",119
"819",96
"820",112
"821",119
"822",612
"823",928
"824",142
"825",0
"826",63
"827",6
"828",196
"829",610
"830",61
"831",74
"832",495
"833",252
"834",377
"835",117
"836",36
"837",10
"838",650
"839",98
"840",371
"841",55
"842",208
"843",351
"844",214
"845",63
"846",155
"847",179
"848",62
"849",98
"850",401
"851",65
"852",161
"853",290
"854",77
"855",188
"856",217
"857",52
"858",93
"859",193
"860",304
"861",149
"862",126
"863",136
"864",630
"865",811
"866",530
"867",22
"868",259
"869",238
"870",1070
"871",135
"872",123
"873",55
"874",23
"875",195
"876",642
"877",145
"878",130
"879",64
"880",804
"881",243
"882",63
"883",215
"884",251
"885",106
"886",254
"887",197
"888",288
"889",29
"890",40
"891",56
"892",330
"893",49
"894",583
"895",173
"896",1
"897",74
"898",308
"899",109
"900",58
"901",230
"902",101
"903",492
"904",166
"905",362
"906",61
"907",62
"908",95
"909",120
"910",87
"911",40
"912",246
"913",695
"914",58
"915",74
"916",298
"917",360
"918",90
"919",203
"920",524
"921",58
"922",234
"923",385
"924",97
"925",70
"926",58
"927",54
"928",259
"929",123
"930",91
"931",240
"932",18
"933",255
"934",771
"935",56
"936",456
"937",60
"938",391
"939",14
"940",14
"941",857
"942",136
"943",280
"944",122
"945",53
"946",114
"947",128
"948",605
"949",256
"950",82
"951",55
"952",382
"953",28
"954",523
"955",369
"956",67
"957",68
"958",104
"959",142
"960",500
"961",37
"962",207
"963",243
"964",57
"965",601
"966",180
"967",83
"968",971
"969",61
"970",61
"971",179
"972",461
"973",486
"974",275
"975",151
"976",479
"977",168
"978",1992
"979",100
"980",114
"981",137
"982",142
"983",121
"984",27
"985",527
"986",97
"987",557
"988",133
"989",44
"990",34
"991",9
"992",67
"993",410
"994",94
"995",304
"996",86
"997",280
"998",40
"999",50
"1000",236
"1001",625
"1002",252
"1003",642
"1004",556
"1005",529
"1006",670
"1007",519
"1008",473
"1009",533
"1010",121
"1011",12
"1012",130
"1013",579
"1014",1124
"1015",306
"1016",632
"1017",141
"1018",2
"1019",71
"1020",17
"1021",55
"1022",661
"1023",51
"1024",60
"1025",140
"1026",489
"1027",162
"1028",287
"1029",23
"1030",1452
"1031",59
"1032",73
"1033",36
"1034",71
"1035",586
"1036",177
"1037",47
"1038",72
"1039",357
"1040",708
"1041",62
"1042",36
"1043",1036
"1044",574
"1045",48
"1046",166
"1047",96
"1048",65
"1049",266
"1050",104
"1051",35
"1052",60
"1053",500
"1054",100
"1055",115
"1056",128
"1057",255
"1058",94
"1059",114
"1060",217
"1061",188
"1062",286
"1063",250
"1064",106
"1065",32
"1066",104
"1067",96
"1068",612
"1069",161
"1070",234
"1071",63
"1072",32
"1073",596
"1074",62
"1075",112
"1076",187
"1077",274
"1078",747
"1079",245
"1080",405
"1081",152
"1082",99
"1083",399
"1084",119
"1085",184
"1086",52
"1087",163
"1088",95
"1089",111
"1090",122
"1091",177
"1092",129
"1093",64
"1094",22
"1095",370
"1096",208
"1097",645
"1098",917
"1099",122
"1100",187
"1101",880
"1102",137
"1103",142
"1104",570
"1105",52
"1106",131
"1107",216
"1108",271
"1109",36
"1110",0
"1111",401
"1112",184
"1113",164
"1114",742
"1115",40
"1116",39
"1117",28
"1118",103
"1119",239
"1120",831
"1121",91
"1122",57
"1123",75
"1124",268
"1125",188
"1126",185
"1127",91
"1128",82
"1129",52
"1130",389
"1131",143
"1132",207
"1133",331
"1134",32
"1135",425
"1136",126
"1137",78
"1138",80
"1139",59
"1140",200
"1141",212
"1142",138
"1143",222
"1144",202
"1145",261
"1146",186
"1147",132
"1148",47
"1149",349
"1150",66
"1151",1
"1152",128
"1153",1136
"1154",338
"1155",234
"1156",98
"1157",169
"1158",111
"1159",35
"1160",146
"1161",96
"1162",56
"1163",402
"1164",613
"1165",38
"1166",247
"1167",28
"1168",45
"1169",94
"1170",520
"1171",178
"1172",173
"1173",357
"1174",1795
"1175",219
"1176",210
"1177",183
"1178",26
"1179",136
"1180",568
"1181",22
"1182",109
"1183",212
"1184",53
"1185",56
"1186",627
"1187",81
"1188",76
"1189",19
"1190",24
"1191",59
"1192",139
"1193",47
"1194",128
"1195",71
"1196",243
"1197",105
"1198",61
"1199",57
"1200",215
"1201",723
"1202",57
"1203",121
"1204",29
"1205",615
"1206",73
"1207",249
"1208",167
"1209",30
"1210",131
"1211",10
"1212",25
"1213",28
"1214",263
"1215",70
"1216",488
"1217",42
"1218",53
"1219",44
"1220",36
"1221",751
"1222",454
"1223",604
"1224",756
"1225",149
"1226",275
"1227",2107
"1228",20
"1229",260
"1230",101
"1231",334
"1232",219
"1233",215
"1234",110
"1235",66
"1236",136
"1237",198
"1238",162
"1239",141
"1240",138
"1241",101
"1242",198
"1243",44
"1244",616
"1245",111
"1246",104
"1247",262
"1248",336
"1249",580
"1250",68
"1251",118
"1252",540
"1253",424
"1254",59
"1255",179
"1256",109
"1257",134
"1258",100
"1259",60
"1260",757
"1261",118
"1262",132
"1263",105
"1264",181
"1265",198
"1266",29
"1267",999
"1268",61
"1269",492
"1270",245
"1271",8
"1272",138
"1273",169
"1274",165
"1275",274
"1276",241
"1277",34
"1278",730
"1279",408
"1280",61
"1281",134
"1282",220
"1283",186
"1284",200
"1285",68
"1286",169
"1287",274
"1288",848
"1289",102
"1290",300
"1291",147
"1292",139
"1293",80
"1294",215
"1295",127
"1296",35
"1297",77
"1298",66
"1299",125
"1300",436
"1301",1109
"1302",110
"1303",481
"1304",51
"1305",42
"1306",861
"1307",17
"1308",41
"1309",604
"1310",21
"1311",280
"1312",95
"1313",9
"1314",358
"1315",826
"1316",65
"1317",259
"1318",389
"1319",64
"1320",255
"1321",64
"1322",138
"1323",93
"1324",181
"1325",846
"1326",580
"1327",68
"1328",67
"1329",16
"1330",343
"1331",144
"1332",52
"1333",50
"1334",76
"1335",30
"1336",224
"1337",613
"1338",738
"1339",211
"1340",513
"1341",64
"1342",54
"1343",728
"1344",160
"1345",40
"1346",515
"1347",483
"1348",308
"1349",97
"1350",9
"1351",110
"1352",226
"1353",81
"1354",247
"1355",299
"1356",194
"1357",921
"1358",360
"1359",63
"1360",178
"1361",94
"1362",473
"1363",601
"1364",584
"1365",184
"1366",92
"1367",596
"1368",91
"1369",728
"1370",483
"1371",215
"1372",23
"1373",173
"1374",57
"1375",81
"1376",110
"1377",1967
"1378",532
"1379",73
"1380",345
"1381",98
"1382",86
"1383",164
"1384",195
"1385",101
"1386",222
"1387",160
"1388",212
"1389",248
"1390",215
"1391",233
"1392",258
"1393",436
"1394",51
"1395",223
"1396",45
"1397",639
"1398",406
"1399",88
"1400",55
"1401",108
"1402",54
"1403",609
"1404",242
"1405",359
"1406",26
"1407",1118
"1408",86
"1409",70
"1410",122
"1411",142
"1412",10
"1413",783
"1414",533
"1415",226
"1416",138
"1417",58
"1418",744
"1419",81
"1420",133
"1421",77
"1422",150
"1423",65
"1424",159
"1425",84
"1426",37
"1427",286
"1428",105
"1429",225
"1430",72
"1431",22
"1432",25
"1433",1552
"1434",53
"1435",516
"1436",54
"1437",68
"1438",183
"1439",327
"1440",85
"1441",35
"1442",162
"1443",269
"1444",169
"1445",138
"1446",612
"1447",171
"1448",233
"1449",226
"1450",100
"1451",29
"1452",404
"1453",458
"1454",47
"1455",1057
"1456",105
"1457",207
"1458",163
"1459",66
"1460",252
"1461",144
"1462",137
"1463",155
"1464",89
"1465",33
"1466",259
"1467",224
"1468",18
"1469",80
"1470",214
"1471",186
"1472",146
"1473",127
"1474",100
"1475",212
"1476",79
"1477",227
"1478",431
"1479",275
"1480",277
"1481",64
"1482",88
"1483",68
"1484",833
"1485",95
"1486",80
"1487",34
"1488",248
"1489",12
"1490",983
"1491",108
"1492",255
"1493",713
"1494",97
"1495",85
"1496",20
"1497",255
"1498",201
"1499",200
"1500",40
"1501",65
"1502",40
"1503",141
"1504",30
"1505",157
"1506",141
"1507",138
"1508",692
"1509",95
"1510",602
"1511",291
"1512",191
"1513",526
"1514",361
"1515",1069
"1516",412
"1517",138
"1518",74
"1519",20
"1520",150
"1521",158
"1522",207
"1523",50
"1524",600
"1525",377
"1526",50
"1527",805
"1528",43
"1529",99
"1530",284
"1531",139
"1532",102
"1533",637
"1534",26
"1535",103
"1536",622
"1537",104
"1538",106
"1539",708
"1540",76
"1541",66
"1542",180
"1543",234
"1544",723
"1545",605
"1546",141
"1547",245
"1548",178
"1549",126
"1550",731
"1551",94
"1552",114
"1553",168
"1554",516
"1555",10
"1556",111
"1557",126
"1558",598
"1559",861
"1560",87
"1561",248
"1562",158
"1563",99
"1564",182
"1565",116
"1566",1415
"1567",145
"1568",89
"1569",950
"1570",506
"1571",622
"1572",194
"1573",152
"1574",144
"1575",113
"1576",63
"1577",1
"1578",47
"1579",104
"1580",118
"1581",263
"1582",53
"1583",66
"1584",451
"1585",262
"1586",29
"1587",135
"1588",59
"1589",180
"1590",325
"1591",61
"1592",167
"1593",52
"1594",165
"1595",298
"1596",514
"1597",84
"1598",28
"1599",133
"1600",425
"1601",419
"1602",363
"1603",504
"1604",177
"1605",236
"1606",83
"1607",462
"1608",265
"1609",549
"1610",110
"1611",212
"1612",596
"1613",84
"1614",13
"1615",114
"1616",53
"1617",443
"1618",108
"1619",122
"1620",78
"1621",39
"1622",71
"1623",98
"1624",175
"1625",592
"1626",481
"1627",202
"1628",517
"1629",47
"1630",39
"1631",98
"1632",1931
"1633",40
"1634",44
"1635",278
"1636",116
"1637",166
"1638",391
"1639",456
"1640",94
"1641",100
"1642",570
"1643",114
"1644",61
"1645",17
"1646",219
"1647",361
"1648",387
"1649",55
"1650",125
"1651",620
"1652",188
"1653",173
"1654",5
"1655",323
"1656",413
"1657",510
"1658",194
"1659",648
"1660",358
"1661",46
"1662",279
"1663",196
"1664",146
"1665",354
"1666",102
"1667",435
"1668",1092
"1669",498
"1670",120
"1671",101
"1672",47
"1673",286
"1674",58
"1675",162
"1676",80
"1677",47
"1678",179
"1679",41
"1680",130
"1681",105
"1682",221
"1683",101
"1684",32
"1685",164
"1686",107
"1687",133
"1688",116
"1689",374
"1690",11
"1691",68
"1692",125
"1693",204
"1694",806
"1695",135
"1696",223
"1697",118
"1698",219
"1699",53
"1700",115
"1701",687
"1702",43
"1703",144
"1704",30
"1705",67
"1706",542
"1707",118
"1708",111
"1709",358
"1710",610
"1711",720
"1712",353
"1713",69
"1714",151
"1715",81
"1716",51
"1717",121
"1718",102
"1719",99
"1720",244
"1721",242
"1722",59
"1723",83
"1724",599
"1725",51
"1726",73
"1727",27
"1728",104
"1729",842
"1730",82
"1731",542
"1732",496
"1733",37
"1734",82
"1735",76
"1736",116
"1737",583
"1738",719
"1739",144
"1740",62
"1741",334
"1742",127
"1743",315
"1744",501
"1745",37
"1746",97
"1747",64
"1748",179
"1749",1001
"1750",363
"1751",75
"1752",74
"1753",399
"1754",1136
"1755",188
"1756",688
"1757",63
"1758",109
"1759",446
"1760",41
"1761",151
"1762",91
"1763",120
"1764",23
"1765",99
"1766",90
"1767",258
"1768",97
"1769",645
"1770",720
"1771",58
"1772",127
"1773",48
"1774",692
"1775",237
"1776",158
"1777",737
"1778",27
"1779",212
"1780",73
"1781",768
"1782",42
"1783",185
"1784",687
"1785",347
"1786",95
"1787",604
"1788",128
"1789",181
"1790",137
"1791",23
"1792",868
"1793",11
"1794",562
"1795",33
"1796",51
"1797",26
"1798",54
"1799",86
"1800",36
"1801",624
"1802",471
"1803",139
"1804",36
"1805",378
"1806",171
"1807",259
"1808",303
"1809",546
"1810",1020
"1811",41
"1812",211
"1813",132
"1814",629
"1815",161
"1816",141
"1817",131
"1818",683
"1819",126
"1820",253
"1821",17
"1822",370
"1823",150
"1824",51
"1825",115
"1826",56
"1827",174
"1828",342
"1829",42
"1830",81
"1831",211
"1832",576
"1833",54
"1834",200
"1835",65
"1836",163
"1837",290
"1838",881
"1839",63
"1840",94
"1841",197
"1842",250
"1843",61
"1844",141
"1845",126
"1846",167
"1847",139
"1848",65
"1849",32
"1850",75
"1851",85
"1852",146
"1853",69
"1854",185
"1855",176
"1856",82
"1857",44
"1858",31
"1859",58
"1860",112
"1861",215
"1862",361
"1863",158
"1864",66
"1865",234
"1866",463
"1867",38
"1868",41
"1869",156
"1870",478
"1871",537
"1872",139
"1873",120
"1874",78
"1875",473
"1876",148
"1877",138
"1878",27
"1879",76
"1880",119
"1881",61
"1882",88
"1883",115
"1884",79
"1885",108
"1886",38
"1887",140
"1888",46
"1889",62
"1890",69
"1891",70
"1892",11
"1893",297
"1894",82
"1895",577
"1896",603
"1897",380
"1898",719
"1899",51
"1900",56
"1901",247
"1902",73
"1903",774
"1904",128
"1905",57
"1906",342
"1907",497
"1908",691
"1909",348
"1910",170
"1911",74
"1912",658
"1913",106
"1914",126
"1915",539
"1916",483
"1917",0
"1918",59
"1919",210
"1920",143
"1921",487
"1922",427
"1923",57
"1924",52
"1925",124
"1926",76
"1927",106
"1928",23
"1929",41
"1930",202
"1931",31
"1932",96
"1933",145
"1934",52
"1935",696
"1936",148
"1937",50
"1938",58
"1939",394
"1940",41
"1941",140
"1942",510
"1943",384
"1944",936
"1945",52
"1946",44
"1947",68
"1948",280
"1949",480
"1950",491
"1951",52
"1952",102
"1953",251
"1954",43
"1955",0
"1956",84
"1957",296
"1958",174
"1959",22
"1960",604
"1961",617
"1962",103
"1963",656
"1964",44
"1965",320
"1966",523
"1967",220
"1968",14
"1969",132
"1970",381
"1971",31
"1972",248
"1973",796
"1974",133
"1975",724
"1976",63
"1977",735
"1978",34
"1979",220
"1980",1748
"1981",81
"1982",48
"1983",202
"1984",198
"1985",450
"1986",206
"1987",46
"1988",395
"1989",394
"1990",519
"1991",120
"1992",607
"1993",121
"1994",188
"1995",144
"1996",100
"1997",124
"1998",26
"1999",106
"2000",206
"2001",44
"2002",27
"2003",59
"2004",26
"2005",99
"2006",111
"2007",35
"2008",245
"2009",557
"2010",680
"2011",478
"2012",76
"2013",324
"2014",31
"2015",220
"2016",129
"2017",370
"2018",720
"2019",47
"2020",226
"2021",38
"2022",15
"2023",56
"2024",56
"2025",214
"2026",252
"2027",3
"2028",683
"2029",115
"2030",250
"2031",62
"2032",229
"2033",52
"2034",13
"2035",91
"2036",626
"2037",66
"2038",32
"2039",125
"2040",250
"2041",65
"2042",1061
"2043",61
"2044",137
"2045",130
"2046",64
"2047",86
"2048",781
"2049",27
"2050",105
"2051",44
"2052",318
"2053",112
"2054",373
"2055",96
"2056",748
"2057",46
"2058",126
"2059",281
"2060",66
"2061",206
"2062",245
"2063",654
"2064",149
"2065",11
"2066",565
"2067",51
"2068",13
"2069",123
"2070",58
"2071",603
"2072",751
"2073",60
"2074",45
"2075",43
"2076",247
"2077",138
"2078",200
"2079",109
"2080",82
"2081",53
"2082",66
"2083",286
"2084",211
"2085",49
"2086",26
"2087",207
"2088",123
"2089",622
"2090",0
"2091",47
"2092",133
"2093",230
"2094",24
"2095",291
"2096",250
"2097",979
"2098",54
"2099",588
"2100",10
"2101",403
"2102",186
"2103",65
"2104",523
"2105",334
"2106",116
"2107",596
"2108",127
"2109",122
"2110",983
"2111",20
"2112",96
"2113",81
"2114",31
"2115",158
"2116",89
"2117",7
"2118",205
"2119",168
"2120",278
"2121",160
"2122",400
"2123",438
"2124",447
"2125",17
"2126",125
"2127",123
"2128",58
"2129",65
"2130",518
"2131",105
"2132",984
"2133",120
"2134",206
"2135",45
"2136",217
"2137",21
"2138",197
"2139",0
"2140",532
"2141",43
"2142",60
"2143",1
"2144",289
"2145",59
"2146",227
"2147",212
"2148",292
"2149",5
"2150",123
"2151",297
"2152",111
"2153",710
"2154",500
"2155",261
"2156",174
"2157",41
"2158",94
"2159",99
"2160",50
"2161",149
"2162",219
"2163",180
"2164",95
"2165",67
"2166",393
"2167",155
"2168",160
"2169",51
"2170",142
"2171",127
"2172",96
"2173",53
"2174",748
"2175",459
"2176",347
"2177",113
"2178",616
"2179",126
"2180",249
"2181",309
"2182",46
"2183",96
"2184",342
"2185",69
"2186",329
"2187",227
"2188",712
"2189",191
"2190",156
"2191",626
"2192",52
"2193",1361
"2194",51
"2195",73
"2196",162
"2197",61
"2198",156
"2199",399
"2200",711
"2201",76
"2202",520
"2203",179
"2204",563
"2205",102
"2206",376
"2207",145
"2208",35
"2209",439
"2210",217
"2211",212
"2212",81
"2213",106
"2214",193
"2215",151
"2216",41
"2217",239
"2218",234
"2219",153
"2220",47
"2221",110
"2222",33
"2223",249
"2224",170
"2225",80
"2226",797
"2227",140
"2228",71
"2229",309
"2230",200
"2231",201
"2232",124
"2233",593
"2234",652
"2235",2082
"2236",126
"2237",111
"2238",13
"2239",205
"2240",679
"2241",61
"2242",120
"2243",576
"2244",37
"2245",712
"2246",100
"2247",100
"2248",831
"2249",70
"2250",96
"2251",159
"2252",55
"2253",61
"2254",314
"2255",70
"2256",88
"2257",558
"2258",30
"2259",527
"2260",209
"2261",91
"2262",96
"2263",63
"2264",302
"2265",251
"2266",403
"2267",49
"2268",92
"2269",65
"2270",82
"2271",202
"2272",80
"2273",224
"2274",53
"2275",50
"2276",533
"2277",34
"2278",47
"2279",289
"2280",48
"2281",958
"2282",56
"2283",25
"2284",227
"2285",44
"2286",202
"2287",20
"2288",2
"2289",53
"2290",137
"2291",66
"2292",625
"2293",481
"2294",349
"2295",827
"2296",48
"2297",107
"2298",155
"2299",38
"2300",90
"2301",90
"2302",362
"2303",306
"2304",97
"2305",112
"2306",235
"2307",413
"2308",131
"2309",340
"2310",140
"2311",63
"2312",230
"2313",102
"2314",209
"2315",181
"2316",335
"2317",408
"2318",60
"2319",504
"2320",123
"2321",126
"2322",20
"2323",91
"2324",724
"2325",264
"2326",321
"2327",288
"2328",118
"2329",24
"2330",70
"2331",94
"2332",123
"2333",66
"2334",514
"2335",102
"2336",518
"2337",44
"2338",1145
"2339",36
"2340",30
"2341",101
"2342",97
"2343",172
"2344",391
"2345",61
"2346",115
"2347",16
"2348",0
"2349",37
"2350",779
"2351",432
"2352",259
"2353",292
"2354",637
"2355",360
"2356",288
"2357",566
"2358",399
"2359",214
"2360",132
"2361",49
"2362",213
"2363",95
"2364",593
"2365",60
"2366",573
"2367",635
"2368",113
"2369",540
"2370",56
"2371",66
"2372",71
"2373",324
"2374",424
"2375",317
"2376",304
"2377",105
"2378",38
"2379",52
"2380",663
"2381",91
"2382",252
"2383",711
"2384",95
"2385",30
"2386",596
"2387",109
"2388",218
"2389",54
"2390",250
"2391",1188
"2392",538
"2393",683
"2394",399
"2395",123
"2396",979
"2397",69
"2398",163
"2399",382
"2400",388
"2401",305
"2402",85
"2403",126
"2404",532
"2405",329
"2406",790
"2407",68
"2408",216
"2409",436
"2410",170
"2411",398
"2412",83
"2413",388
"2414",60
"2415",193
"2416",720
"2417",476
"2418",238
"2419",350
"2420",171
"2421",67
"2422",552
"2423",371
"2424",297
"2425",370
"2426",1216
"2427",194
"2428",50
"2429",533
"2430",78
"2431",44
"2432",54
"2433",125
"2434",204
"2435",764
"2436",149
"2437",854
"2438",130
"2439",63
"2440",44
"2441",93
"2442",220
"2443",210
"2444",121
"2445",123
"2446",65
"2447",66
"2448",142
"2449",220
"2450",623
"2451",102
"2452",209
"2453",15
"2454",99
"2455",116
"2456",93
"2457",218
"2458",88
"2459",147
"2460",1640
"2461",18
"2462",371
"2463",44
"2464",115
"2465",143
"2466",139
"2467",613
"2468",80
"2469",59
"2470",132
"2471",559
"2472",97
"2473",248
"2474",692
"2475",777
"2476",38
"2477",253
"2478",520
"2479",223
"2480",36
"2481",41
"2482",158
"2483",737
"2484",395
"2485",33
"2486",339
"2487",329
"2488",61
"2489",668
