"","V1","V2","V3","V4","V5","V6","V7","V8"
"3885",0,2,4,0,1,3,0,10
"3886",3,1,3,0,0,2,1,10
"3887",0,2,3,0,0,1,2,8
"3888",0,0,0,0,0,0,0,0
"3889",1,4,1,0,1,12,3,22
"3890",0,1,6,0,0,2,0,9
"3891",1,1,6,0,0,7,1,17
"3892",3,1,3,0,0,3,0,10
"3893",1,9,8,0,1,4,3,26
"3894",0,0,3,0,0,0,0,3
"3895",0,0,3,0,0,2,0,5
"3896",0,0,0,0,2,1,0,3
"3897",0,0,3,0,0,2,0,5
"3898",1,1,8,1,0,1,3,15
"3899",0,0,0,0,0,1,0,1
"3900",17,6,29,0,0,10,9,71
"3901",0,0,1,0,0,0,0,1
"3902",0,4,5,0,0,5,2,16
"3903",1,1,6,0,1,7,2,18
"3904",0,2,2,0,1,3,2,10
"3905",0,0,2,0,0,2,0,4
"3906",0,0,7,0,0,2,3,12
"3907",0,0,2,0,0,0,0,2
"3908",0,0,1,0,0,2,1,4
"3909",0,0,0,0,0,0,0,0
"3910",0,1,10,1,0,6,1,19
"3911",0,0,9,0,0,6,2,17
"3912",4,1,17,0,0,7,9,39
"3913",0,0,5,0,0,2,1,8
"3914",0,1,3,0,2,0,1,7
"3915",1,3,4,0,1,3,1,13
"3916",3,5,9,0,0,5,5,27
"3917",3,0,1,0,0,0,0,4
"3918",0,0,3,0,1,3,2,9
"3919",0,2,3,0,0,9,1,15
"3920",0,0,1,0,0,9,0,10
"3921",3,11,15,0,0,21,8,58
"3922",1,0,13,0,0,9,1,24
"3923",0,0,2,0,0,0,0,2
"3924",0,0,0,0,0,0,0,0
"3925",2,1,15,0,0,6,5,29
"3926",0,10,15,1,1,9,7,43
"3927",0,1,5,0,0,7,2,15
"3928",0,0,5,1,1,0,3,12
"3929",0,0,1,0,0,2,1,4
"3930",0,0,1,0,0,2,0,3
"3931",0,2,4,0,0,4,1,11
"3932",1,1,18,0,0,7,5,32
"3933",0,1,3,0,0,3,0,7
"3934",1,0,5,0,0,2,0,8
"3935",2,2,13,1,0,25,2,46
"3936",0,0,0,0,0,4,4,8
"3937",2,2,20,0,0,10,4,40
"3938",3,9,4,0,0,11,9,36
"3939",1,0,2,0,0,1,0,4
"3940",0,1,3,0,2,0,1,7
"3941",0,7,8,0,0,7,3,25
"3942",1,0,2,0,0,11,0,14
"3943",0,0,3,0,0,0,0,3
"3944",4,10,11,0,1,14,7,47
"3945",0,1,0,0,1,0,2,4
"3946",1,2,8,1,0,3,4,19
"3947",9,4,17,0,0,9,8,47
"3948",3,8,12,0,0,6,11,40
"3949",0,0,2,0,0,0,2,4
"3950",1,1,7,0,0,2,2,13
"3951",2,2,8,0,0,4,2,18
"3952",0,0,3,0,0,4,1,8
"3953",0,0,1,0,0,0,0,1
"3954",0,0,1,0,0,1,0,2
"3955",1,0,4,0,0,3,1,9
"3956",1,3,6,0,0,2,5,17
"3957",0,10,14,1,1,9,6,41
"3958",0,0,5,1,1,0,3,11
"3959",0,0,6,0,0,3,1,10
"3960",3,7,10,0,1,6,14,42
"3961",0,0,4,0,0,8,1,13
"3962",12,6,28,0,0,10,9,65
"3963",2,0,1,0,0,1,0,4
"3964",1,7,8,0,0,9,4,29
"3965",0,0,0,0,0,0,0,0
"3966",0,1,2,0,0,3,1,7
"3967",1,3,3,0,1,7,9,24
"3968",0,0,3,2,0,16,1,24
"3969",0,0,0,0,0,1,0,1
"3970",0,1,5,0,0,1,0,7
"3971",4,13,32,0,1,20,25,95
"3972",3,2,4,1,0,8,4,22
"3973",0,0,1,0,0,1,0,2
"3974",2,10,12,0,1,13,7,45
"3975",0,0,1,0,0,0,0,1
"3976",0,0,3,0,0,0,0,3
"3977",0,0,2,0,0,1,0,3
"3978",1,9,17,1,1,8,7,44
"3979",3,9,4,0,0,11,9,36
"3980",0,0,3,0,0,0,0,3
"3981",1,0,5,1,0,1,0,8
"3982",1,6,4,0,0,5,6,22
"3983",1,1,1,0,0,3,0,6
"3984",0,3,10,0,0,0,1,14
"3985",0,0,2,0,1,0,0,3
"3986",0,0,1,0,0,1,0,2
"3987",0,0,6,0,0,5,0,11
"3988",0,0,3,0,0,3,1,7
"3989",0,0,3,0,0,2,1,6
"3990",0,0,0,0,0,0,0,0
"3991",0,0,4,0,0,4,1,9
"3992",0,0,1,0,0,2,0,3
"3993",2,2,14,1,0,25,1,46
"3994",0,5,9,0,1,4,1,20
"3995",0,0,0,0,0,1,2,3
"3996",0,3,7,1,1,6,0,18
"3997",13,10,37,2,4,18,24,109
"3998",0,0,2,0,0,4,2,8
"3999",3,5,6,0,0,2,3,19
"4000",0,0,0,0,0,0,0,0
"4001",0,0,1,0,0,1,0,2
"4002",1,0,3,0,0,2,0,6
"4003",0,1,1,0,0,1,0,3
"4004",0,1,4,0,0,7,2,14
"4005",0,1,8,0,0,3,2,14
"4006",3,8,13,0,1,4,13,42
"4007",0,1,3,0,2,0,1,7
"4008",0,0,2,0,0,0,0,2
"4009",0,0,0,0,2,1,0,3
"4010",0,0,3,0,0,4,2,9
"4011",1,1,4,0,0,4,0,10
"4012",0,0,2,0,0,3,0,5
"4013",2,1,9,0,0,14,4,30
"4014",0,0,3,0,0,5,1,9
"4015",1,4,10,1,0,6,0,22
"4016",4,11,9,0,2,14,7,47
"4017",0,0,26,0,0,1,1,29
"4018",2,2,0,0,0,0,0,4
"4019",0,0,1,0,0,1,1,3
"4020",0,0,0,0,0,1,0,1
"4021",0,1,4,0,0,0,0,5
"4022",0,0,8,0,0,6,0,14
"4023",0,0,0,0,0,0,0,0
"4024",1,1,2,0,0,3,2,9
"4025",2,6,7,1,1,11,6,34
"4026",0,0,4,0,0,0,0,4
"4027",1,9,11,0,0,15,5,41
"4028",0,1,2,0,0,0,0,3
"4029",0,2,8,0,1,7,5,23
"4030",2,2,1,0,1,3,0,9
"4031",0,0,2,0,0,1,0,3
"4032",0,0,4,0,0,3,0,7
"4033",1,0,6,1,0,1,4,13
"4034",3,10,9,0,2,14,7,45
"4035",0,0,2,0,0,0,0,2
"4036",0,1,9,0,0,4,2,16
"4037",0,0,5,0,1,3,0,9
"4038",0,0,2,0,0,1,0,3
"4039",1,1,6,0,0,1,0,9
"4040",0,0,7,0,0,1,3,11
"4041",0,0,1,0,0,0,0,1
"4042",0,0,2,0,0,1,0,3
"4043",3,6,13,0,0,9,4,35
"4044",0,1,8,0,0,2,3,14
"4045",3,1,19,0,0,8,6,38
"4046",0,0,7,0,0,1,1,9
"4047",1,0,4,0,0,1,2,9
"4048",0,0,3,0,0,1,0,4
"4049",0,0,5,0,0,3,1,9
"4050",2,7,5,0,2,15,5,36
"4051",1,7,7,0,0,4,4,23
"4052",0,0,12,0,0,4,1,17
"4053",0,0,0,0,0,1,0,1
"4054",0,2,3,0,0,5,1,11
"4055",0,0,5,0,0,1,0,6
"4056",4,10,12,0,1,10,7,44
"4057",2,1,10,0,0,5,3,21
"4058",2,1,19,0,0,13,3,38
"4059",1,0,2,0,0,0,0,3
"4060",0,1,3,0,0,2,0,6
"4061",0,0,2,0,0,1,1,4
"4062",0,0,2,0,0,2,1,5
"4063",3,6,10,0,1,6,8,34
"4064",0,1,1,0,0,0,0,2
"4065",0,0,3,0,0,5,3,11
"4066",2,16,20,0,0,8,19,66
"4067",0,0,3,0,0,2,1,6
"4068",0,0,1,0,0,0,1,2
"4069",3,2,11,0,1,6,3,26
"4070",1,0,13,0,0,4,5,23
"4071",0,0,1,0,0,1,0,2
"4072",0,0,2,0,0,1,0,3
"4073",1,1,3,1,0,2,1,9
"4074",0,0,1,0,0,1,0,2
"4075",0,0,0,0,0,0,0,0
"4076",0,0,0,0,0,0,0,0
"4077",0,1,3,0,0,3,0,7
"4078",0,0,5,0,0,0,0,5
"4079",1,2,4,0,0,3,2,12
"4080",0,0,1,0,0,1,0,2
"4081",0,0,3,0,0,3,1,7
"4082",0,0,2,0,0,0,0,2
"4083",1,0,6,0,0,1,3,11
"4084",2,12,5,0,0,16,11,48
"4085",0,0,0,0,0,0,0,0
"4086",0,9,16,1,0,5,12,44
"4087",0,0,2,0,0,1,1,4
"4088",2,0,6,0,0,3,3,14
"4089",0,6,10,0,0,15,7,39
"4090",0,0,0,0,0,1,0,1
"4091",1,1,4,0,1,2,0,11
"4092",3,21,19,0,0,10,19,73
"4093",0,5,15,0,0,6,5,31
"4094",3,5,12,0,0,9,4,33
"4095",10,14,37,3,2,24,20,111
"4096",0,3,3,0,0,13,2,21
"4097",2,5,25,1,0,9,12,54
"4098",0,0,1,0,0,0,0,1
"4099",0,0,1,0,0,3,1,5
"4100",0,1,3,0,0,3,3,10
"4101",0,0,0,0,0,1,0,1
"4102",0,0,4,0,0,1,1,7
"4103",0,2,6,0,0,10,1,19
"4104",2,8,21,3,1,5,11,51
"4105",1,0,2,0,0,4,0,7
"4106",0,0,5,0,0,0,1,6
"4107",0,0,3,0,0,0,0,3
"4108",0,0,1,0,0,0,1,2
"4109",12,15,46,3,3,28,28,136
"4110",1,3,3,0,0,10,0,19
"4111",0,0,1,0,0,0,0,1
"4112",2,1,5,1,0,3,1,13
"4113",2,0,1,0,0,6,2,11
"4114",3,2,13,0,1,27,1,48
"4115",0,0,0,0,0,2,0,2
"4116",2,0,0,0,1,6,3,12
"4117",0,2,3,0,0,5,1,11
"4118",1,1,2,0,0,0,0,4
"4119",0,0,0,0,0,0,0,0
"4120",0,0,1,0,0,1,0,2
"4121",0,0,3,0,0,2,2,7
"4122",0,0,2,0,0,0,0,2
"4123",1,0,4,0,0,1,1,7
"4124",0,2,0,0,0,1,0,3
"4125",0,0,0,0,0,0,0,0
"4126",0,2,17,0,0,7,10,36
"4127",0,0,2,0,0,1,0,3
"4128",0,0,1,0,0,0,0,1
"4129",0,4,11,0,0,9,8,33
"4130",0,0,4,0,0,4,1,9
"4131",0,0,4,0,0,1,1,7
"4132",1,3,5,1,2,11,0,23
"4133",0,0,1,0,0,1,1,3
"4134",1,0,8,3,0,18,3,34
"4135",0,0,1,0,1,2,3,7
"4136",0,2,2,0,0,3,1,8
"4137",2,0,17,0,0,7,4,30
"4138",0,0,0,0,0,0,0,0
"4139",2,0,19,0,0,8,7,37
"4140",2,11,12,0,0,18,10,53
"4141",0,3,9,0,0,0,1,13
"4142",0,0,2,0,0,1,0,3
"4143",0,0,2,0,0,1,0,3
"4144",0,0,0,0,0,0,0,0
"4145",0,1,3,0,2,0,1,7
"4146",0,0,0,0,0,0,0,0
"4147",1,7,10,0,0,9,6,34
"4148",0,0,4,0,0,2,1,7
"4149",0,0,0,0,0,1,1,3
"4150",0,0,7,0,0,1,2,10
"4151",0,7,6,0,0,6,15,34
"4152",0,0,1,0,0,0,0,1
"4153",0,1,4,0,0,6,2,13
"4154",1,1,2,0,0,1,2,7
"4155",0,1,14,0,0,6,1,22
"4156",1,1,2,0,0,4,0,8
"4157",0,1,7,0,0,3,2,13
"4158",0,0,2,0,0,4,0,6
"4159",1,1,0,0,0,0,1,3
"4160",1,21,24,0,0,9,16,71
"4161",1,0,13,1,0,4,4,23
"4162",0,1,4,0,0,8,2,15
"4163",1,0,4,0,0,1,3,9
"4164",0,0,5,0,0,0,1,6
"4165",1,0,2,0,0,4,0,7
"4166",0,0,8,0,0,6,2,16
"4167",1,0,1,0,0,1,2,5
"4168",0,1,6,0,0,8,2,17
"4169",1,3,3,0,1,5,1,16
"4170",0,0,5,0,0,5,0,10
"4171",1,9,14,1,1,6,5,37
"4172",0,1,7,0,0,1,0,9
"4173",1,5,23,0,0,8,11,48
"4174",0,0,5,0,0,2,0,7
"4175",0,1,3,0,0,0,0,4
"4176",0,0,4,0,0,2,0,6
"4177",0,0,4,0,0,2,0,6
"4178",0,1,9,0,1,3,1,15
"4179",0,1,1,0,0,0,0,2
"4180",2,1,11,0,0,6,5,25
"4181",0,0,1,0,0,0,0,1
"4182",0,0,7,0,0,7,0,15
"4183",2,12,12,0,0,22,8,56
"4184",0,2,3,0,0,3,2,10
"4185",0,0,0,0,0,0,0,0
"4186",0,3,15,0,0,5,10,33
"4187",0,0,1,0,0,2,0,3
"4188",0,0,2,0,0,1,0,3
"4189",0,0,1,0,0,0,0,1
"4190",0,0,2,0,0,3,0,5
"4191",0,0,2,0,0,2,0,4
"4192",0,8,7,0,0,7,17,39
"4193",0,0,2,0,0,1,0,3
"4194",0,4,15,0,0,4,6,29
"4195",0,1,1,1,0,7,0,10
"4196",0,0,2,0,1,3,3,9
"4197",0,1,7,0,1,8,2,19
"4198",1,0,0,0,0,1,0,2
"4199",0,0,0,0,0,1,0,1
"4200",0,4,15,0,0,5,5,29
"4201",0,0,5,0,0,3,2,10
"4202",1,2,3,0,1,2,2,11
"4203",0,2,3,0,1,4,0,10
"4204",0,0,1,0,0,1,0,2
"4205",0,0,2,0,0,1,1,4
"4206",1,0,7,0,0,21,1,31
"4207",0,2,8,0,2,3,0,15
"4208",0,0,0,0,0,0,0,0
"4209",0,0,5,0,0,2,1,8
"4210",1,0,7,0,0,2,0,10
"4211",0,0,2,0,0,0,0,2
"4212",0,0,5,0,0,0,1,6
"4213",2,13,28,2,0,11,16,74
"4214",1,0,0,0,1,2,0,4
"4215",0,0,0,0,0,0,0,0
"4216",1,2,4,0,0,4,8,19
"4217",0,0,4,0,0,4,1,9
"4218",1,4,19,1,0,5,5,35
"4219",0,0,5,0,0,1,1,7
"4220",0,0,4,0,0,2,0,6
"4221",1,2,4,0,0,3,1,11
"4222",4,1,6,0,0,4,7,23
"4223",0,0,5,1,1,0,3,12
"4224",0,0,8,0,0,5,1,14
"4225",1,0,4,0,1,3,4,13
"4226",0,1,8,0,0,4,0,13
"4227",0,1,3,0,0,0,0,4
"4228",0,0,1,0,0,1,0,2
"4229",3,6,9,0,0,6,6,30
"4230",0,0,0,0,0,2,1,4
"4231",0,2,5,0,0,12,2,21
"4232",0,1,2,0,0,1,3,7
"4233",0,0,2,0,0,1,0,3
"4234",4,1,17,0,0,7,9,39
"4235",0,0,0,0,0,0,0,0
"4236",2,1,2,0,0,2,0,7
"4237",0,1,2,0,0,4,0,7
"4238",0,2,5,0,1,2,6,16
"4239",0,3,2,0,0,12,1,18
"4240",0,3,4,0,0,16,4,27
"4241",0,1,4,0,1,7,1,14
"4242",0,0,1,0,0,0,0,1
"4243",0,6,9,1,0,4,2,22
"4244",0,1,3,0,2,0,1,7
"4245",1,1,2,0,0,1,2,7
"4246",1,0,5,0,0,2,4,12
"4247",2,0,6,1,0,2,0,11
"4248",2,0,7,0,0,13,2,24
"4249",1,0,3,0,0,0,0,5
"4250",0,0,1,0,0,3,1,5
"4251",0,0,4,1,1,2,0,10
"4252",1,0,4,1,1,2,0,11
"4253",0,1,7,0,0,2,4,14
"4254",1,1,4,0,0,2,2,10
"4255",0,0,6,0,0,18,1,26
"4256",0,0,2,0,0,0,1,3
"4257",2,0,4,0,0,4,0,10
"4258",1,0,2,0,0,0,0,3
"4259",2,9,9,1,1,13,7,43
"4260",0,3,7,0,0,1,3,14
"4261",1,10,12,0,0,16,9,49
"4262",0,0,2,0,0,0,1,3
"4263",0,0,2,0,0,0,0,2
"4264",0,2,4,0,0,1,0,7
"4265",13,6,32,0,0,9,9,69
"4266",2,0,0,0,1,6,4,13
"4267",0,0,1,0,0,3,1,5
"4268",0,0,8,0,0,1,0,9
"4269",0,0,1,0,0,1,1,3
"4270",0,0,0,0,0,1,0,2
"4271",0,1,3,0,2,0,1,7
"4272",1,2,8,0,0,5,4,20
"4273",0,1,2,0,1,1,1,6
"4274",0,0,3,0,0,0,0,3
"4275",1,0,6,0,0,2,5,14
"4276",1,3,3,0,0,10,0,19
"4277",0,0,1,0,0,1,0,2
"4278",1,1,10,0,1,8,3,24
"4279",0,1,5,0,0,10,2,18
"4280",3,3,12,0,0,24,1,44
"4281",0,0,1,0,0,0,0,1
"4282",0,2,3,0,0,1,0,6
"4283",0,0,4,0,0,1,0,5
"4284",0,6,15,0,0,6,5,32
"4285",2,2,3,0,0,0,0,7
"4286",0,3,10,0,0,5,3,21
"4287",0,1,4,0,0,1,1,7
"4288",0,1,6,1,0,4,0,12
"4289",0,1,7,0,0,3,2,13
"4290",0,0,2,0,0,1,0,3
"4291",2,5,19,1,0,3,8,38
"4292",1,0,1,0,0,0,0,2
"4293",3,1,8,0,0,14,4,30
"4294",1,0,2,0,0,0,2,5
"4295",0,0,0,0,0,0,0,0
"4296",2,5,24,1,0,6,10,48
"4297",1,0,0,0,1,4,2,8
"4298",2,1,10,0,0,5,4,22
"4299",0,0,1,0,1,5,0,7
"4300",5,1,2,0,0,1,0,9
"4301",0,3,5,0,1,3,7,19
"4302",2,1,11,0,0,6,5,25
"4303",0,0,5,0,0,0,0,5
"4304",0,2,3,0,1,3,0,9
"4305",0,2,4,0,0,1,1,8
"4306",0,0,1,0,0,0,0,1
"4307",2,9,9,1,1,12,7,42
"4308",0,0,3,0,0,4,0,7
"4309",3,0,6,0,0,6,3,18
"4310",0,0,3,0,0,4,1,8
"4311",0,1,4,0,0,1,0,6
"4312",1,0,5,0,0,0,0,6
"4313",0,0,5,0,0,1,1,7
"4314",1,1,4,0,0,4,0,10
"4315",1,1,8,1,0,2,4,17
"4316",1,0,1,0,1,4,2,9
"4317",1,3,1,0,0,10,0,16
"4318",1,0,1,0,0,3,3,8
"4319",0,0,7,0,0,0,2,9
"4320",1,0,7,0,0,4,4,16
"4321",0,0,1,0,0,0,0,1
"4322",0,0,0,0,0,1,1,2
"4323",0,0,0,0,0,0,0,1
"4324",0,1,4,0,0,5,0,10
"4325",1,5,10,0,1,15,8,41
"4326",1,0,1,0,0,2,0,4
"4327",0,0,1,0,0,3,5,9
"4328",0,2,4,0,1,3,0,10
"4329",13,16,54,3,4,33,30,154
"4330",1,0,3,0,0,4,1,9
"4331",0,1,3,0,0,2,0,7
"4332",0,0,6,0,0,2,0,8
"4333",0,1,7,0,2,3,0,13
"4334",1,3,1,0,0,3,3,11
"4335",0,0,0,0,0,0,0,0
"4336",0,4,9,1,0,5,0,19
"4337",5,11,30,1,1,18,20,87
"4338",2,9,9,1,1,14,7,44
"4339",0,0,1,0,0,1,0,2
"4340",12,6,30,1,1,12,10,72
"4341",0,0,0,0,0,0,0,0
"4342",0,0,0,0,0,1,0,2
"4343",2,13,7,0,0,16,9,49
"4344",1,0,7,0,0,5,5,18
"4345",4,1,11,0,0,4,6,26
"4346",0,1,9,1,0,5,4,20
"4347",0,0,4,0,0,1,2,8
"4348",0,1,6,0,0,2,1,10
"4349",0,0,1,0,0,0,0,1
"4350",0,0,4,0,0,2,1,7
"4351",0,0,14,0,0,4,3,21
"4352",0,0,1,0,0,0,0,1
"4353",0,0,3,0,0,0,0,3
"4354",0,0,2,0,0,3,0,5
"4355",0,0,2,0,1,0,0,3
"4356",0,0,9,0,0,6,2,17
"4357",0,0,6,0,0,22,1,30
"4358",0,2,6,0,0,11,1,20
"4359",0,0,2,0,0,0,0,2
"4360",0,0,1,0,0,1,1,3
"4361",0,2,6,0,0,1,1,11
"4362",0,0,1,0,0,1,0,2
"4363",0,2,11,0,0,3,4,20
"4364",1,0,6,0,0,4,2,13
"4365",0,0,1,0,0,1,0,2
"4366",0,0,0,0,0,0,0,0
"4367",1,1,5,0,0,5,0,12
"4368",3,21,20,0,0,9,17,70
"4369",0,0,0,0,0,0,0,0
"4370",1,0,7,1,0,17,3,30
"4371",2,7,6,0,0,3,10,28
"4372",0,0,2,0,0,2,0,4
"4373",0,0,3,0,0,2,0,5
"4374",15,5,32,0,0,10,8,70
"4375",0,1,3,0,0,3,5,13
"4376",0,2,2,0,1,2,5,12
"4377",0,0,2,0,0,3,0,5
"4378",2,2,22,0,0,12,4,43
"4379",1,8,6,0,1,4,2,22
"4380",1,0,3,0,0,1,1,6
"4381",0,0,4,0,0,1,2,8
"4382",1,0,2,0,0,4,0,7
"4383",0,0,4,0,0,3,1,8
"4384",0,6,15,0,0,6,5,32
"4385",0,0,0,0,0,0,0,0
"4386",0,3,2,0,0,2,6,13
"4387",0,1,2,0,0,3,4,10
"4388",1,1,10,0,0,4,1,17
"4389",0,0,2,0,0,3,0,5
"4390",0,0,2,0,1,0,1,4
"4391",0,9,16,1,1,13,12,53
"4392",2,2,3,1,0,7,4,19
"4393",0,3,3,0,1,5,1,14
"4394",0,0,0,0,0,0,0,0
"4395",0,1,1,0,0,1,1,4
"4396",0,0,3,0,0,1,1,5
"4397",0,0,0,0,0,0,0,0
"4398",0,0,3,0,0,0,0,3
"4399",0,0,5,0,0,6,1,12
"4400",0,0,12,0,0,4,3,19
"4401",0,0,1,1,0,2,0,5
"4402",0,1,7,0,0,6,2,16
"4403",0,2,2,0,0,0,1,5
"4404",1,1,3,0,0,1,3,9
"4405",0,0,2,0,0,0,2,4
"4406",0,1,1,0,0,2,0,4
"4407",0,0,4,0,1,2,0,7
"4408",2,1,19,0,0,13,3,38
"4409",0,0,14,0,0,5,1,20
"4410",0,0,4,0,0,0,0,4
"4411",0,0,0,0,0,0,0,0
"4412",2,8,19,2,0,5,12,48
"4413",1,3,10,0,1,3,5,23
"4414",0,0,0,0,0,2,0,3
"4415",4,1,8,0,1,5,12,31
"4416",0,0,3,0,0,0,0,3
"4417",0,1,2,0,0,0,0,3
"4418",0,0,6,0,0,19,1,27
"4419",1,1,1,0,0,2,0,6
"4420",2,4,7,0,1,3,1,18
"4421",0,0,4,0,0,4,1,9
"4422",0,1,8,0,1,2,4,16
"4423",0,0,2,0,0,1,0,3
"4424",0,1,9,0,1,2,2,15
"4425",0,0,12,0,0,2,3,17
"4426",1,2,4,0,0,3,2,12
"4427",0,1,4,0,0,2,0,7
"4428",0,0,1,0,0,2,1,4
"4429",0,8,6,1,0,9,5,29
"4430",0,1,7,0,0,3,2,13
"4431",0,0,2,0,1,0,1,4
"4432",0,0,5,0,0,3,1,9
"4433",0,1,2,0,1,5,2,11
"4434",2,4,5,0,1,9,5,27
"4435",0,0,0,0,0,0,0,0
"4436",0,0,5,0,0,3,1,10
"4437",0,0,2,0,0,2,0,4
"4438",3,12,15,0,0,21,8,59
"4439",0,1,4,0,0,3,0,8
"4440",0,0,0,0,0,3,0,3
"4441",0,0,1,0,0,0,0,1
"4442",0,1,0,0,0,0,1,2
"4443",1,3,13,0,0,3,7,27
"4444",0,2,5,0,0,2,8,17
"4445",1,0,13,1,0,5,1,21
"4446",1,0,1,0,0,0,2,4
"4447",1,1,7,0,0,2,4,15
"4448",1,0,4,0,0,0,0,5
"4449",0,0,5,0,0,0,1,6
"4450",1,1,3,0,0,1,0,6
"4451",0,0,2,1,0,6,1,11
"4452",1,2,3,1,0,6,2,15
"4453",0,0,2,0,0,6,0,8
"4454",0,1,4,0,0,3,1,9
"4455",0,0,1,0,0,2,1,4
"4456",0,1,4,0,0,2,0,7
"4457",0,0,2,0,0,1,0,3
"4458",0,0,6,0,0,18,1,26
"4459",3,11,15,0,0,21,8,58
"4460",0,0,1,0,0,0,0,1
"4461",0,2,2,0,0,0,1,5
"4462",2,9,14,0,0,15,11,52
"4463",1,0,2,0,0,5,0,8
"4464",4,0,6,0,0,4,8,23
"4465",0,0,1,0,0,3,1,5
"4466",3,0,1,0,0,10,1,15
"4467",1,5,8,1,2,18,1,36
"4468",0,0,2,0,0,4,3,9
"4469",0,3,3,0,0,3,0,9
"4470",2,0,16,0,0,7,4,29
"4471",0,0,1,0,0,1,0,2
"4472",0,1,2,0,4,1,3,11
"4473",1,5,23,0,0,8,11,48
"4474",5,9,28,2,2,19,23,89
"4475",1,1,4,0,1,3,0,10
"4476",0,0,7,0,0,0,2,9
"4477",0,0,0,0,0,0,0,0
"4478",13,5,19,0,1,8,6,52
"4479",0,7,6,0,0,6,15,34
"4480",1,1,2,0,1,2,0,7
"4481",1,1,2,0,0,3,0,7
"4482",1,8,15,1,0,12,12,49
"4483",0,0,8,0,1,6,2,17
"4484",2,0,15,0,0,7,4,29
"4485",0,3,9,0,0,0,1,13
"4486",0,0,3,0,0,1,0,4
"4487",0,0,2,0,0,1,2,5
"4488",0,0,6,0,0,5,0,11
"4489",1,0,1,0,0,5,0,7
"4490",0,1,8,0,0,2,0,11
"4491",1,1,3,0,0,1,1,7
"4492",0,0,5,0,0,2,2,9
"4493",0,1,3,0,0,0,0,4
"4494",0,0,2,0,0,0,0,2
"4495",0,0,1,0,0,0,1,2
"4496",1,4,7,0,0,6,5,23
"4497",3,1,5,0,0,3,1,13
"4498",0,0,1,0,0,2,0,3
"4499",0,1,4,0,0,2,1,8
"4500",1,0,13,1,0,4,4,23
"4501",0,0,0,0,0,0,0,1
"4502",0,0,2,0,0,1,0,3
"4503",0,2,3,0,0,5,2,12
"4504",1,2,8,0,0,4,3,18
"4505",0,0,2,0,0,0,0,2
"4506",0,0,0,0,0,0,0,0
"4507",0,0,2,0,0,1,1,4
"4508",1,1,3,0,0,4,0,9
"4509",0,0,5,0,0,1,1,7
"4510",0,0,1,0,0,0,0,1
"4511",0,0,3,0,1,0,3,9
"4512",12,16,52,4,3,29,30,147
"4513",0,0,2,0,0,6,0,8
"4514",1,9,9,0,0,3,5,27
"4515",0,0,0,0,0,2,0,2
"4516",0,1,7,0,0,2,0,10
"4517",0,1,0,0,0,0,1,2
"4518",0,0,2,0,0,1,1,4
"4519",1,0,1,0,0,7,0,9
"4520",0,0,3,0,0,0,0,3
"4521",0,2,3,0,0,6,2,13
"4522",2,0,10,0,0,7,3,22
"4523",0,0,3,0,1,1,3,8
"4524",1,0,8,0,0,5,0,14
"4525",4,8,15,0,0,17,5,50
"4526",0,0,6,0,0,0,2,8
"4527",0,1,1,0,0,1,1,4
"4528",0,0,3,0,0,2,0,5
"4529",0,0,5,0,0,0,1,6
"4530",0,2,1,0,0,0,1,4
"4531",0,0,3,0,0,6,1,10
"4532",0,0,1,0,0,0,0,1
"4533",0,0,3,0,0,1,0,4
"4534",0,0,2,0,0,0,1,3
"4535",0,1,3,0,2,0,1,7
"4536",0,0,0,0,0,3,0,3
"4537",0,0,0,0,0,1,0,1
"4538",1,1,2,0,0,2,2,8
"4539",0,0,4,0,0,2,0,6
"4540",3,1,0,0,0,3,0,7
"4541",1,0,15,1,0,7,1,25
"4542",0,3,6,0,0,7,1,17
"4543",0,0,0,0,1,2,3,6
"4544",0,0,0,0,0,0,0,0
"4545",2,0,0,0,0,1,0,3
"4546",1,0,1,0,0,2,0,4
"4547",1,0,2,0,0,0,0,3
"4548",1,0,13,1,0,4,1,20
"4549",13,6,30,0,0,9,10,68
"4550",0,0,3,0,0,1,0,4
"4551",0,0,2,0,0,0,1,3
"4552",1,0,1,0,0,5,1,8
"4553",0,0,4,0,0,1,0,5
"4554",4,10,11,0,1,10,7,43
"4555",0,1,4,0,0,6,2,13
"4556",0,0,1,0,0,2,2,5
"4557",1,1,5,0,0,5,0,12
"4558",1,1,3,0,0,9,3,17
"4559",1,1,5,0,0,1,0,8
"4560",1,3,4,0,0,10,0,20
"4561",0,2,3,0,0,5,2,12
"4562",0,0,3,0,0,1,1,5
"4563",0,0,1,0,0,2,0,3
"4564",0,0,4,0,0,2,0,6
"4565",0,0,3,0,0,3,0,6
"4566",0,1,5,0,0,2,6,14
"4567",0,1,3,0,0,5,0,9
"4568",0,0,1,0,0,0,0,1
"4569",0,3,11,0,0,0,1,15
"4570",0,0,4,0,0,10,1,15
"4571",0,0,1,0,0,0,0,1
"4572",14,5,20,0,2,5,6,52
"4573",3,7,13,0,0,9,4,36
"4574",0,0,3,0,0,1,1,5
"4575",0,0,0,0,0,1,3,4
"4576",0,8,7,0,0,8,4,27
"4577",4,10,11,0,1,12,7,45
"4578",0,1,4,0,1,8,2,16
"4579",0,2,15,0,0,7,11,35
"4580",0,0,2,0,0,1,1,4
"4581",0,1,6,0,0,4,2,14
"4582",0,0,2,0,0,0,2,4
