"","x"
"817",3680
"818",123
"819",161
"820",247
"821",154
"822",821
"823",1211
"824",141
"825",9
"826",174
"827",30
"828",347
"829",1151
"830",52
"831",37
"832",1226
"833",219
"834",623
"835",138
"836",48
"837",26
"838",272
"839",226
"840",600
"841",42
"842",374
"843",382
"844",417
"845",45
"846",190
"847",211
"848",165
"849",112
"850",632
"851",72
"852",299
"853",309
"854",95
"855",155
"856",321
"857",40
"858",133
"859",259
"860",413
"861",203
"862",183
"863",195
"864",1125
"865",948
"866",860
"867",26
"868",248
"869",360
"870",1913
"871",216
"872",231
"873",151
"874",17
"875",208
"876",506
"877",208
"878",195
"879",100
"880",1066
"881",376
"882",64
"883",404
"884",354
"885",239
"886",278
"887",321
"888",337
"889",32
"890",51
"891",129
"892",411
"893",72
"894",825
"895",198
"896",3
"897",77
"898",262
"899",136
"900",98
"901",283
"902",269
"903",562
"904",157
"905",402
"906",109
"907",94
"908",163
"909",157
"910",136
"911",69
"912",363
"913",813
"914",72
"915",80
"916",301
"917",591
"918",118
"919",330
"920",908
"921",51
"922",390
"923",495
"924",128
"925",80
"926",159
"927",54
"928",339
"929",286
"930",114
"931",301
"932",23
"933",375
"934",1056
"935",36
"936",637
"937",171
"938",548
"939",16
"940",53
"941",1517
"942",277
"943",353
"944",135
"945",52
"946",127
"947",203
"948",802
"949",482
"950",90
"951",73
"952",587
"953",233
"954",932
"955",413
"956",81
"957",87
"958",149
"959",362
"960",803
"961",41
"962",240
"963",271
"964",69
"965",927
"966",300
"967",160
"968",1518
"969",189
"970",156
"971",255
"972",502
"973",757
"974",375
"975",215
"976",608
"977",233
"978",3220
"979",193
"980",137
"981",119
"982",236
"983",196
"984",38
"985",773
"986",114
"987",664
"988",163
"989",96
"990",55
"991",14
"992",95
"993",574
"994",136
"995",427
"996",187
"997",456
"998",50
"999",99
"1000",184
"1001",865
"1002",325
"1003",591
"1004",804
"1005",958
"1006",581
"1007",951
"1008",419
"1009",828
"1010",223
"1011",42
"1012",118
"1013",1175
"1014",1605
"1015",351
"1016",806
"1017",150
"1018",26
"1019",122
"1020",41
"1021",46
"1022",597
"1023",64
"1024",189
"1025",134
"1026",752
"1027",272
"1028",337
"1029",20
"1030",2255
"1031",40
"1032",129
"1033",75
"1034",107
"1035",1168
"1036",150
"1037",30
"1038",76
"1039",349
"1040",878
"1041",75
"1042",57
"1043",1324
"1044",681
"1045",53
"1046",282
"1047",177
"1048",182
"1049",449
"1050",236
"1051",50
"1052",84
"1053",511
"1054",169
"1055",184
"1056",228
"1057",317
"1058",219
"1059",94
"1060",370
"1061",201
"1062",306
"1063",336
"1064",308
"1065",85
"1066",142
"1067",179
"1068",1120
"1069",364
"1070",330
"1071",44
"1072",29
"1073",927
"1074",79
"1075",148
"1076",133
"1077",359
"1078",1175
"1079",325
"1080",1087
"1081",338
"1082",166
"1083",801
"1084",163
"1085",236
"1086",37
"1087",238
"1088",67
"1089",252
"1090",137
"1091",261
"1092",94
"1093",51
"1094",47
"1095",458
"1096",343
"1097",1025
"1098",1435
"1099",224
"1100",267
"1101",1362
"1102",142
"1103",197
"1104",858
"1105",55
"1106",157
"1107",357
"1108",281
"1109",62
"1110",0
"1111",542
"1112",241
"1113",247
"1114",1091
"1115",59
"1116",72
"1117",46
"1118",247
"1119",315
"1120",1266
"1121",134
"1122",81
"1123",111
"1124",430
"1125",349
"1126",355
"1127",107
"1128",61
"1129",42
"1130",526
"1131",221
"1132",360
"1133",467
"1134",117
"1135",752
"1136",119
"1137",123
"1138",103
"1139",79
"1140",449
"1141",325
"1142",201
"1143",232
"1144",244
"1145",400
"1146",239
"1147",150
"1148",96
"1149",372
"1150",93
"1151",0
"1152",203
"1153",1456
"1154",428
"1155",390
"1156",162
"1157",241
"1158",157
"1159",46
"1160",301
"1161",156
"1162",111
"1163",496
"1164",486
"1165",77
"1166",335
"1167",39
"1168",66
"1169",83
"1170",705
"1171",386
"1172",339
"1173",559
"1174",2905
"1175",368
"1176",321
"1177",253
"1178",44
"1179",147
"1180",557
"1181",53
"1182",182
"1183",444
"1184",59
"1185",43
"1186",829
"1187",94
"1188",110
"1189",39
"1190",35
"1191",168
"1192",249
"1193",43
"1194",191
"1195",98
"1196",447
"1197",135
"1198",48
"1199",94
"1200",210
"1201",1050
"1202",75
"1203",196
"1204",71
"1205",487
"1206",97
"1207",338
"1208",85
"1209",61
"1210",179
"1211",49
"1212",51
"1213",69
"1214",309
"1215",73
"1216",746
"1217",44
"1218",65
"1219",87
"1220",21
"1221",608
"1222",832
"1223",965
"1224",1095
"1225",158
"1226",407
"1227",3496
"1228",19
"1229",487
"1230",230
"1231",570
"1232",280
"1233",416
"1234",233
"1235",89
"1236",147
"1237",446
"1238",232
"1239",200
"1240",203
"1241",102
"1242",216
"1243",82
"1244",888
"1245",167
"1246",97
"1247",239
"1248",428
"1249",852
"1250",84
"1251",209
"1252",600
"1253",385
"1254",158
"1255",225
"1256",136
"1257",172
"1258",175
"1259",65
"1260",984
"1261",279
"1262",193
"1263",144
"1264",225
"1265",216
"1266",75
"1267",1663
"1268",119
"1269",587
"1270",280
"1271",9
"1272",122
"1273",242
"1274",196
"1275",414
"1276",259
"1277",124
"1278",1275
"1279",495
"1280",71
"1281",204
"1282",272
"1283",202
"1284",336
"1285",198
"1286",244
"1287",435
"1288",1207
"1289",138
"1290",334
"1291",169
"1292",191
"1293",99
"1294",340
"1295",190
"1296",100
"1297",136
"1298",65
"1299",107
"1300",607
"1301",1490
"1302",173
"1303",758
"1304",60
"1305",59
"1306",1327
"1307",45
"1308",76
"1309",860
"1310",13
"1311",361
"1312",161
"1313",18
"1314",400
"1315",1307
"1316",84
"1317",325
"1318",676
"1319",100
"1320",259
"1321",65
"1322",155
"1323",122
"1324",224
"1325",918
"1326",734
"1327",69
"1328",116
"1329",28
"1330",577
"1331",154
"1332",47
"1333",75
"1334",82
"1335",47
"1336",361
"1337",482
"1338",1098
"1339",381
"1340",527
"1341",71
"1342",54
"1343",1032
"1344",352
"1345",46
"1346",766
"1347",672
"1348",352
"1349",143
"1350",29
"1351",140
"1352",446
"1353",69
"1354",331
"1355",357
"1356",277
"1357",1424
"1358",746
"1359",90
"1360",238
"1361",95
"1362",680
"1363",1055
"1364",913
"1365",208
"1366",116
"1367",408
"1368",193
"1369",1032
"1370",615
"1371",259
"1372",57
"1373",180
"1374",68
"1375",116
"1376",131
"1377",3250
"1378",734
"1379",142
"1380",614
"1381",173
"1382",79
"1383",370
"1384",248
"1385",110
"1386",246
"1387",358
"1388",321
"1389",274
"1390",418
"1391",231
"1392",326
"1393",549
"1394",102
"1395",258
"1396",133
"1397",496
"1398",699
"1399",113
"1400",84
"1401",132
"1402",59
"1403",802
"1404",332
"1405",477
"1406",34
"1407",1841
"1408",99
"1409",86
"1410",86
"1411",141
"1412",27
"1413",826
"1414",745
"1415",371
"1416",145
"1417",29
"1418",1053
"1419",72
"1420",114
"1421",171
"1422",174
"1423",112
"1424",349
"1425",141
"1426",57
"1427",306
"1428",235
"1429",318
"1430",137
"1431",27
"1432",20
"1433",2548
"1434",58
"1435",640
"1436",84
"1437",67
"1438",247
"1439",500
"1440",114
"1441",30
"1442",247
"1443",519
"1444",323
"1445",206
"1446",821
"1447",191
"1448",329
"1449",298
"1450",100
"1451",35
"1452",516
"1453",836
"1454",63
"1455",1638
"1456",196
"1457",244
"1458",261
"1459",93
"1460",370
"1461",288
"1462",321
"1463",252
"1464",187
"1465",201
"1466",331
"1467",239
"1468",3
"1469",102
"1470",320
"1471",212
"1472",186
"1473",119
"1474",233
"1475",308
"1476",112
"1477",402
"1478",651
"1479",271
"1480",448
"1481",80
"1482",105
"1483",134
"1484",1192
"1485",72
"1486",82
"1487",39
"1488",546
"1489",18
"1490",1288
"1491",246
"1492",418
"1493",861
"1494",129
"1495",143
"1496",57
"1497",292
"1498",223
"1499",225
"1500",88
"1501",78
"1502",82
"1503",199
"1504",64
"1505",243
"1506",306
"1507",155
"1508",963
"1509",91
"1510",902
"1511",536
"1512",282
"1513",790
"1514",414
"1515",1647
"1516",536
"1517",145
"1518",79
"1519",10
"1520",361
"1521",208
"1522",361
"1523",50
"1524",913
"1525",370
"1526",40
"1527",1363
"1528",39
"1529",124
"1530",302
"1531",273
"1532",118
"1533",1104
"1534",199
"1535",163
"1536",753
"1537",98
"1538",140
"1539",829
"1540",110
"1541",33
"1542",233
"1543",364
"1544",572
"1545",1096
"1546",325
"1547",399
"1548",212
"1549",175
"1550",593
"1551",103
"1552",180
"1553",226
"1554",806
"1555",39
"1556",165
"1557",102
"1558",774
"1559",1327
"1560",81
"1561",331
"1562",221
"1563",154
"1564",341
"1565",160
"1566",1953
"1567",189
"1568",120
"1569",1433
"1570",632
"1571",504
"1572",329
"1573",176
"1574",114
"1575",124
"1576",297
"1577",5
"1578",56
"1579",195
"1580",160
"1581",499
"1582",85
"1583",91
"1584",655
"1585",353
"1586",62
"1587",335
"1588",74
"1589",215
"1590",282
"1591",122
"1592",245
"1593",53
"1594",198
"1595",371
"1596",953
"1597",85
"1598",33
"1599",186
"1600",561
"1601",647
"1602",583
"1603",465
"1604",278
"1605",336
"1606",129
"1607",673
"1608",339
"1609",894
"1610",110
"1611",375
"1612",802
"1613",140
"1614",26
"1615",186
"1616",68
"1617",598
"1618",152
"1619",289
"1620",58
"1621",38
"1622",96
"1623",169
"1624",288
"1625",1270
"1626",1131
"1627",252
"1628",510
"1629",42
"1630",92
"1631",161
"1632",3125
"1633",49
"1634",54
"1635",422
"1636",178
"1637",344
"1638",604
"1639",908
"1640",113
"1641",109
"1642",856
"1643",88
"1644",80
"1645",20
"1646",406
"1647",413
"1648",538
"1649",46
"1650",191
"1651",1170
"1652",308
"1653",220
"1654",17
"1655",438
"1656",574
"1657",947
"1658",241
"1659",523
"1660",569
"1661",138
"1662",354
"1663",359
"1664",177
"1665",519
"1666",175
"1667",561
"1668",1637
"1669",699
"1670",115
"1671",136
"1672",56
"1673",359
"1674",99
"1675",197
"1676",167
"1677",43
"1678",211
"1679",49
"1680",185
"1681",110
"1682",309
"1683",230
"1684",80
"1685",180
"1686",122
"1687",96
"1688",103
"1689",519
"1690",30
"1691",171
"1692",115
"1693",186
"1694",1230
"1695",176
"1696",335
"1697",126
"1698",425
"1699",68
"1700",144
"1701",965
"1702",74
"1703",297
"1704",46
"1705",59
"1706",754
"1707",128
"1708",156
"1709",580
"1710",1039
"1711",988
"1712",416
"1713",112
"1714",244
"1715",85
"1716",81
"1717",178
"1718",143
"1719",166
"1720",376
"1721",349
"1722",168
"1723",97
"1724",783
"1725",72
"1726",86
"1727",37
"1728",98
"1729",889
"1730",129
"1731",829
"1732",722
"1733",54
"1734",102
"1735",90
"1736",113
"1737",694
"1738",878
"1739",222
"1740",74
"1741",578
"1742",171
"1743",536
"1744",743
"1745",41
"1746",169
"1747",104
"1748",285
"1749",1500
"1750",410
"1751",169
"1752",112
"1753",801
"1754",1456
"1755",397
"1756",674
"1757",65
"1758",105
"1759",628
"1760",43
"1761",243
"1762",94
"1763",137
"1764",65
"1765",126
"1766",119
"1767",342
"1768",126
"1769",930
"1770",872
"1771",49
"1772",127
"1773",38
"1774",968
"1775",313
"1776",201
"1777",1122
"1778",55
"1779",333
"1780",111
"1781",1140
"1782",44
"1783",352
"1784",965
"1785",679
"1786",95
"1787",776
"1788",282
"1789",161
"1790",206
"1791",14
"1792",642
"1793",3
"1794",833
"1795",34
"1796",120
"1797",54
"1798",63
"1799",85
"1800",79
"1801",1167
"1802",736
"1803",211
"1804",50
"1805",667
"1806",384
"1807",339
"1808",436
"1809",708
"1810",1527
"1811",66
"1812",314
"1813",200
"1814",799
"1815",232
"1816",233
"1817",180
"1818",983
"1819",133
"1820",338
"1821",54
"1822",531
"1823",143
"1824",52
"1825",287
"1826",60
"1827",110
"1828",485
"1829",66
"1830",101
"1831",315
"1832",1109
"1833",123
"1834",304
"1835",49
"1836",159
"1837",505
"1838",1380
"1839",147
"1840",138
"1841",271
"1842",269
"1843",82
"1844",211
"1845",180
"1846",219
"1847",209
"1848",72
"1849",76
"1850",104
"1851",148
"1852",223
"1853",129
"1854",311
"1855",159
"1856",104
"1857",135
"1858",48
"1859",82
"1860",159
"1861",452
"1862",561
"1863",201
"1864",109
"1865",354
"1866",655
"1867",39
"1868",72
"1869",308
"1870",663
"1871",821
"1872",199
"1873",184
"1874",71
"1875",567
"1876",203
"1877",163
"1878",40
"1879",163
"1880",158
"1881",71
"1882",140
"1883",161
"1884",147
"1885",169
"1886",44
"1887",205
"1888",88
"1889",74
"1890",65
"1891",57
"1892",39
"1893",456
"1894",77
"1895",863
"1896",781
"1897",537
"1898",1182
"1899",75
"1900",125
"1901",396
"1902",58
"1903",824
"1904",148
"1905",62
"1906",461
"1907",857
"1908",375
"1909",410
"1910",117
"1911",37
"1912",604
"1913",202
"1914",143
"1915",773
"1916",615
"1917",0
"1918",74
"1919",306
"1920",180
"1921",700
"1922",583
"1923",136
"1924",53
"1925",173
"1926",136
"1927",220
"1928",14
"1929",56
"1930",252
"1931",48
"1932",148
"1933",237
"1934",69
"1935",823
"1936",126
"1937",102
"1938",137
"1939",475
"1940",106
"1941",201
"1942",802
"1943",450
"1944",1113
"1945",68
"1946",53
"1947",90
"1948",371
"1949",741
"1950",744
"1951",80
"1952",145
"1953",485
"1954",111
"1955",6
"1956",96
"1957",407
"1958",221
"1959",29
"1960",776
"1961",850
"1962",196
"1963",745
"1964",98
"1965",367
"1966",530
"1967",376
"1968",5
"1969",142
"1970",367
"1971",90
"1972",331
"1973",1104
"1974",134
"1975",811
"1976",144
"1977",883
"1978",47
"1979",494
"1980",2915
"1981",108
"1982",49
"1983",325
"1984",236
"1985",608
"1986",213
"1987",66
"1988",644
"1989",570
"1990",780
"1991",165
"1992",778
"1993",197
"1994",329
"1995",202
"1996",97
"1997",202
"1998",83
"1999",95
"2000",327
"2001",74
"2002",199
"2003",81
"2004",6
"2005",151
"2006",144
"2007",80
"2008",427
"2009",897
"2010",974
"2011",640
"2012",31
"2013",445
"2014",106
"2015",387
"2016",183
"2017",482
"2018",988
"2019",48
"2020",277
"2021",44
"2022",19
"2023",99
"2024",104
"2025",377
"2026",340
"2027",2
"2028",779
"2029",173
"2030",429
"2031",152
"2032",335
"2033",45
"2034",30
"2035",167
"2036",1179
"2037",96
"2038",79
"2039",232
"2040",282
"2041",173
"2042",1394
"2043",76
"2044",213
"2045",109
"2046",53
"2047",115
"2048",1154
"2049",199
"2050",139
"2051",61
"2052",424
"2053",106
"2054",399
"2055",223
"2056",981
"2057",89
"2058",211
"2059",864
"2060",69
"2061",270
"2062",352
"2063",1015
"2064",200
"2065",3
"2066",1008
"2067",67
"2068",5
"2069",286
"2070",71
"2071",779
"2072",973
"2073",53
"2074",66
"2075",35
"2076",278
"2077",144
"2078",450
"2079",194
"2080",153
"2081",53
"2082",96
"2083",432
"2084",170
"2085",56
"2086",44
"2087",294
"2088",156
"2089",497
"2090",0
"2091",119
"2092",111
"2093",264
"2094",60
"2095",549
"2096",270
"2097",1454
"2098",60
"2099",899
"2100",38
"2101",564
"2102",353
"2103",94
"2104",729
"2105",438
"2106",172
"2107",802
"2108",190
"2109",110
"2110",1672
"2111",47
"2112",139
"2113",101
"2114",41
"2115",226
"2116",103
"2117",36
"2118",225
"2119",234
"2120",389
"2121",238
"2122",429
"2123",576
"2124",795
"2125",19
"2126",201
"2127",172
"2128",80
"2129",167
"2130",843
"2131",72
"2132",1665
"2133",216
"2134",397
"2135",71
"2136",229
"2137",27
"2138",346
"2139",0
"2140",752
"2141",59
"2142",108
"2143",2
"2144",206
"2145",74
"2146",273
"2147",338
"2148",331
"2149",6
"2150",205
"2151",438
"2152",133
"2153",971
"2154",329
"2155",225
"2156",231
"2157",51
"2158",146
"2159",103
"2160",117
"2161",169
"2162",415
"2163",195
"2164",128
"2165",97
"2166",519
"2167",274
"2168",227
"2169",54
"2170",163
"2171",150
"2172",115
"2173",112
"2174",1079
"2175",759
"2176",376
"2177",132
"2178",951
"2179",178
"2180",415
"2181",431
"2182",62
"2183",156
"2184",573
"2185",181
"2186",700
"2187",206
"2188",1048
"2189",286
"2190",208
"2191",978
"2192",53
"2193",1828
"2194",56
"2195",87
"2196",244
"2197",57
"2198",227
"2199",502
"2200",1062
"2201",90
"2202",813
"2203",199
"2204",856
"2205",284
"2206",605
"2207",148
"2208",31
"2209",730
"2210",347
"2211",338
"2212",116
"2213",206
"2214",206
"2215",161
"2216",47
"2217",360
"2218",308
"2219",225
"2220",32
"2221",227
"2222",34
"2223",342
"2224",282
"2225",145
"2226",840
"2227",176
"2228",83
"2229",437
"2230",234
"2231",166
"2232",218
"2233",740
"2234",929
"2235",3450
"2236",187
"2237",148
"2238",37
"2239",285
"2240",1020
"2241",200
"2242",129
"2243",822
"2244",47
"2245",798
"2246",253
"2247",107
"2248",1222
"2249",98
"2250",234
"2251",348
"2252",60
"2253",111
"2254",415
"2255",78
"2256",131
"2257",1036
"2258",57
"2259",864
"2260",342
"2261",165
"2262",186
"2263",85
"2264",377
"2265",385
"2266",491
"2267",90
"2268",126
"2269",58
"2270",61
"2271",330
"2272",111
"2273",192
"2274",112
"2275",91
"2276",836
"2277",87
"2278",48
"2279",362
"2280",65
"2281",1632
"2282",78
"2283",61
"2284",331
"2285",87
"2286",303
"2287",39
"2288",26
"2289",41
"2290",116
"2291",82
"2292",809
"2293",1131
"2294",390
"2295",1124
"2296",54
"2297",144
"2298",215
"2299",79
"2300",84
"2301",124
"2302",662
"2303",470
"2304",210
"2305",141
"2306",224
"2307",391
"2308",183
"2309",496
"2310",137
"2311",84
"2312",246
"2313",198
"2314",216
"2315",237
"2316",489
"2317",569
"2318",26
"2319",408
"2320",174
"2321",183
"2322",25
"2323",217
"2324",814
"2325",341
"2326",479
"2327",578
"2328",149
"2329",14
"2330",115
"2331",138
"2332",100
"2333",84
"2334",953
"2335",212
"2336",707
"2337",40
"2338",1637
"2339",70
"2340",64
"2341",129
"2342",59
"2343",278
"2344",603
"2345",50
"2346",112
"2347",58
"2348",3
"2349",61
"2350",828
"2351",615
"2352",215
"2353",554
"2354",1104
"2355",412
"2356",463
"2357",782
"2358",440
"2359",352
"2360",107
"2361",88
"2362",453
"2363",125
"2364",740
"2365",169
"2366",848
"2367",626
"2368",157
"2369",705
"2370",137
"2371",142
"2372",99
"2373",476
"2374",662
"2375",466
"2376",498
"2377",291
"2378",36
"2379",55
"2380",1023
"2381",114
"2382",329
"2383",1004
"2384",30
"2385",29
"2386",686
"2387",181
"2388",313
"2389",51
"2390",244
"2391",1438
"2392",734
"2393",983
"2394",556
"2395",158
"2396",1454
"2397",112
"2398",334
"2399",587
"2400",596
"2401",461
"2402",136
"2403",142
"2404",756
"2405",572
"2406",1262
"2407",255
"2408",233
"2409",441
"2410",201
"2411",731
"2412",130
"2413",460
"2414",97
"2415",329
"2416",763
"2417",485
"2418",469
"2419",727
"2420",230
"2421",83
"2422",960
"2423",350
"2424",323
"2425",460
"2426",1490
"2427",329
"2428",72
"2429",615
"2430",93
"2431",51
"2432",68
"2433",187
"2434",391
"2435",810
"2436",199
"2437",1368
"2438",191
"2439",140
"2440",44
"2441",132
"2442",387
"2443",200
"2444",187
"2445",152
"2446",108
"2447",83
"2448",203
"2449",326
"2450",886
"2451",197
"2452",445
"2453",20
"2454",111
"2455",154
"2456",142
"2457",214
"2458",147
"2459",113
"2460",2842
"2461",46
"2462",624
"2463",30
"2464",161
"2465",225
"2466",225
"2467",772
"2468",69
"2469",88
"2470",194
"2471",885
