"","x"
"206",40
"207",1
"208",9
"209",4
"210",6
"211",4
"212",20
"213",3
"214",5
"215",2
"216",4
"217",12
"218",9
"219",13
"220",15
"221",2
"222",17
"223",90
"224",31
"225",50
"226",19
"227",20
"228",4
"229",9
"230",1
"231",16
"232",9
"233",7
"234",7
"235",8
"236",4
"237",86
"238",9
"239",9
"240",8
"241",30
"242",2
"243",10
"244",7
"245",1
"246",9
"247",21
"248",9
"249",85
"250",15
"251",5
"252",38
"253",7
"254",14
"255",20
"256",3
"257",13
"258",8
"259",19
"260",20
"261",11
"262",3
"263",14
"264",21
"265",32
"266",12
"267",73
"268",5
"269",28
"270",8
"271",8
"272",13
"273",31
"274",11
"275",37
"276",4
"277",9
"278",6
"279",10
"280",2
"281",15
"282",15
"283",82
"284",3
"285",44
"286",58
"287",3
"288",7
"289",16
"290",13
"291",13
"292",1
"293",10
"294",13
"295",9
"296",5
"297",70
"298",7
"299",7
"300",25
"301",20
"302",6
"303",29
"304",4
"305",14
"306",29
"307",19
"308",5
"309",0
"310",4
"311",10
"312",5
"313",20
"314",8
"315",12
"316",37
"317",5
"318",0
"319",13
"320",2
"321",7
"322",5
"323",1
"324",6
"325",6
"326",3
"327",10
"328",3
"329",8
"330",12
"331",15
"332",4
"333",22
"334",1
"335",45
"336",9
"337",11
"338",14
"339",29
"340",20
"341",29
"342",1
"343",11
"344",8
"345",4
"346",0
"347",25
"348",0
"349",19
"350",29
"351",13
"352",21
"353",28
"354",40
"355",15
"356",25
"357",4
"358",13
"359",17
"360",16
"361",6
"362",11
"363",35
"364",18
"365",17
"366",31
"367",9
"368",8
"369",3
"370",11
"371",44
"372",2
"373",18
"374",11
"375",9
"376",2
"377",4
"378",7
"379",18
"380",13
"381",36
"382",3
"383",1
"384",39
"385",8
"386",45
"387",12
"388",0
"389",44
"390",7
"391",7
"392",14
"393",9
"394",16
"395",40
"396",27
"397",6
"398",14
"399",3
"400",57
"401",5
"402",8
"403",11
"404",9
"405",4
"406",3
"407",2
"408",23
"409",66
"410",2
"411",6
"412",13
"413",4
"414",3
"415",7
"416",18
"417",1
"418",6
"419",0
"420",9
"421",0
"422",18
"423",2
"424",3
"425",8
"426",6
"427",11
"428",0
"429",40
"430",12
"431",19
"432",7
"433",4
"434",4
"435",19
"436",8
"437",15
"438",10
"439",10
"440",19
"441",4
"442",59
"443",4
"444",17
"445",28
"446",41
"447",41
"448",13
"449",35
"450",21
"451",0
"452",27
"453",4
"454",5
"455",13
"456",72
"457",9
"458",3
"459",6
"460",13
"461",4
"462",26
"463",8
"464",0
"465",7
"466",0
"467",13
"468",8
"469",12
"470",1
"471",43
"472",12
"473",10
"474",1
"475",28
"476",4
"477",27
"478",2
"479",14
"480",79
"481",14
"482",14
"483",21
"484",41
"485",4
"486",98
"487",3
"488",29
"489",14
"490",2
"491",4
"492",3
"493",37
"494",3
"495",16
"496",13
"497",13
"498",23
"499",3
"500",23
"501",0
"502",6
"503",19
"504",9
"505",29
"506",46
"507",5
"508",10
"509",41
"510",90
"511",2
"512",134
"513",5
"514",7
"515",38
"516",28
"517",1
"518",20
"519",14
"520",6
"521",12
"522",31
"523",8
"524",27
"525",4
"526",10
"527",1
"528",4
"529",9
"530",28
"531",8
"532",11
"533",32
"534",2
"535",20
"536",5
"537",17
"538",3
"539",0
"540",6
"541",31
"542",0
"543",10
"544",13
"545",2
"546",7
"547",7
"548",26
"549",30
"550",24
"551",2
"552",82
"553",3
"554",10
"555",2
"556",3
"557",12
"558",3
"559",23
"560",21
"561",10
"562",5
"563",25
"564",53
"565",16
"566",4
"567",24
"568",11
"569",7
"570",19
"571",9
"572",48
"573",3
"574",11
"575",0
"576",16
"577",6
"578",13
"579",13
"580",5
"581",4
"582",8
"583",76
"584",9
"585",3
"586",7
"587",4
"588",10
"589",15
"590",16
"591",43
"592",19
"593",1
"594",31
"595",4
"596",4
"597",8
"598",0
"599",7
"600",90
"601",32
"602",10
"603",8
"604",9
"605",4
"606",16
"607",5
"608",39
"609",3
"610",7
"611",4
"612",0
"613",3
"614",0
"615",10
"616",10
"617",0
"618",20
"619",8
"620",31
"621",1
"622",20
"623",35
"624",10
"625",0
"626",2
"627",2
"628",4
"629",29
"630",8
"631",36
"632",23
"633",28
"634",41
"635",1
"636",4
"637",41
"638",17
"639",13
"640",15
"641",31
"642",6
"643",59
"644",4
"645",53
"646",3
"647",42
"648",3
"649",2
"650",9
"651",6
"652",14
"653",16
"654",10
"655",9
"656",3
"657",2
"658",15
"659",109
"660",39
"661",5
"662",14
"663",1
"664",21
"665",2
"666",8
"667",2
"668",3
"669",2
"670",16
"671",17
"672",14
"673",18
"674",3
"675",1
"676",5
"677",27
"678",13
"679",4
"680",9
"681",3
"682",4
"683",24
"684",16
"685",20
"686",6
"687",0
"688",8
"689",5
"690",2
"691",4
"692",57
"693",6
"694",11
"695",8
"696",48
"697",8
"698",15
"699",7
"700",7
"701",4
"702",8
"703",44
"704",8
"705",7
"706",28
"707",9
"708",7
"709",2
"710",15
"711",15
"712",3
"713",15
"714",11
"715",2
"716",6
"717",8
"718",6
"719",0
"720",7
"721",6
"722",34
"723",5
"724",7
"725",20
"726",17
"727",4
"728",9
"729",13
"730",9
"731",32
"732",6
"733",3
"734",11
"735",25
"736",8
"737",51
"738",24
"739",4
"740",18
"741",13
"742",32
"743",6
"744",10
"745",43
"746",4
"747",6
"748",20
"749",8
"750",2
"751",59
"752",8
"753",8
"754",11
"755",4
"756",12
"757",12
"758",15
"759",5
"760",2
"761",45
"762",4
"763",17
"764",4
"765",25
"766",131
"767",6
"768",14
"769",7
"770",1
"771",2
"772",9
"773",3
"774",1
"775",17
"776",18
"777",10
"778",9
"779",8
"780",29
"781",8
"782",3
"783",10
"784",9
"785",8
"786",3
"787",48
"788",3
"789",8
"790",4
"791",7
"792",5
"793",7
"794",7
"795",9
"796",2
"797",18
"798",29
"799",12
"800",25
"801",6
"802",44
"803",6
"804",23
"805",3
"806",24
"807",7
"808",12
"809",13
"810",5
"811",23
"812",7
"813",21
"814",28
"815",20
"816",5
"817",76
"818",4
"819",5
"820",8
"821",4
"822",22
"823",32
"824",6
"825",44
"826",10
"827",12
"828",51
"829",6
"830",30
"831",6
"832",9
"833",6
"834",0
"835",28
"836",2
"837",3
"838",48
"839",27
"840",1
"841",127
"842",1
"843",8
"844",7
"845",9
"846",8
"847",2
"848",5
"849",6
"850",39
"851",4
"852",10
"853",9
"854",5
"855",4
"856",4
"857",49
"858",0
"859",11
"860",13
"861",6
"862",8
"863",43
"864",5
"865",13
"866",7
"867",33
"868",29
"869",11
"870",16
"871",0
"872",11
"873",42
"874",4
"875",3
"876",27
"877",17
"878",5
"879",17
"880",2
"881",7
"882",37
"883",8
"884",16
"885",6
"886",60
"887",1
"888",7
"889",8
"890",8
"891",18
"892",4
"893",7
"894",2
"895",1
"896",8
"897",24
"898",6
"899",52
"900",2
"901",2
"902",62
"903",0
"904",7
"905",19
"906",8
"907",21
"908",26
"909",4
"910",30
"911",9
"912",8
"913",21
"914",9
"915",14
"916",0
"917",11
"918",23
"919",3
"920",3
"921",0
"922",1
"923",46
"924",2
"925",2
"926",6
"927",2
"928",36
"929",13
"930",1
"931",4
"932",96
"933",17
"934",6
"935",29
"936",0
"937",2
"938",3
"939",1
"940",23
"941",3
"942",7
"943",15
"944",2
"945",20
"946",1
"947",14
"948",37
"949",9
"950",8
"951",37
"952",13
"953",8
"954",4
"955",43
"956",4
"957",34
"958",16
"959",9
"960",38
"961",24
"962",18
"963",2
"964",13
"965",29
"966",3
"967",4
"968",4
"969",2
"970",2
"971",4
"972",42
"973",14
"974",9
"975",0
"976",5
"977",42
"978",18
"979",7
"980",10
"981",30
"982",34
"983",11
"984",13
"985",4
"986",8
"987",6
"988",4
"989",35
"990",15
"991",34
"992",1
"993",24
"994",28
"995",56
"996",10
"997",8
"998",7
"999",8
"1000",36
"1001",22
"1002",5
"1003",15
"1004",44
"1005",15
"1006",0
"1007",81
"1008",4
"1009",8
"1010",33
"1011",33
"1012",21
"1013",32
"1014",7
"1015",3
"1016",2
"1017",48
"1018",23
"1019",3
"1020",8
"1021",6
"1022",48
"1023",29
"1024",3
"1025",26
"1026",0
"1027",35
"1028",1
"1029",8
"1030",6
"1031",1
"1032",18
"1033",13
"1034",13
"1035",10
"1036",32
"1037",2
"1038",63
"1039",9
"1040",9
"1041",0
"1042",41
"1043",21
"1044",18
"1045",2
"1046",14
"1047",3
"1048",27
"1049",16
"1050",25
"1051",6
"1052",45
"1053",5
"1054",10
"1055",9
"1056",54
"1057",10
"1058",132
"1059",4
"1060",29
"1061",13
"1062",1
"1063",37
"1064",8
"1065",2
"1066",4
"1067",41
"1068",4
"1069",11
"1070",27
"1071",2
"1072",5
"1073",10
"1074",14
"1075",11
"1076",85
"1077",10
"1078",2
"1079",7
"1080",6
"1081",6
"1082",1
"1083",13
"1084",11
"1085",9
"1086",6
"1087",1
"1088",19
"1089",19
"1090",11
"1091",9
"1092",6
"1093",17
"1094",10
"1095",3
"1096",1
"1097",29
"1098",8
"1099",9
"1100",5
"1101",4
"1102",3
"1103",0
"1104",27
"1105",41
"1106",8
"1107",1
"1108",57
"1109",7
"1110",10
"1111",1
"1112",3
"1113",13
"1114",59
"1115",0
"1116",7
"1117",7
"1118",7
"1119",3
"1120",94
"1121",4
"1122",9
"1123",13
"1124",20
"1125",33
"1126",68
"1127",14
"1128",2
"1129",30
"1130",160
"1131",12
"1132",16
"1133",6
"1134",6
"1135",28
"1136",2
"1137",13
"1138",8
"1139",14
"1140",39
"1141",2
"1142",4
"1143",9
"1144",16
"1145",8
"1146",27
"1147",25
"1148",1
"1149",9
"1150",1
"1151",12
"1152",5
"1153",10
"1154",10
"1155",9
"1156",10
"1157",3
"1158",7
"1159",5
"1160",13
"1161",29
"1162",4
"1163",2
"1164",15
"1165",3
"1166",11
"1167",3
"1168",13
"1169",3
"1170",1
"1171",4
"1172",19
"1173",7
"1174",15
"1175",153
"1176",5
"1177",3
"1178",29
"1179",24
"1180",33
"1181",5
"1182",1
"1183",15
"1184",17
"1185",3
"1186",24
"1187",11
"1188",2
"1189",10
"1190",8
"1191",8
"1192",11
"1193",17
"1194",10
"1195",1
"1196",3
"1197",9
"1198",3
"1199",6
"1200",10
"1201",15
"1202",3
"1203",10
"1204",8
"1205",68
"1206",5
"1207",6
"1208",2
"1209",5
"1210",9
"1211",3
"1212",30
"1213",8
"1214",0
"1215",1
"1216",8
"1217",16
"1218",0
"1219",8
"1220",7
"1221",5
"1222",1
"1223",7
"1224",3
"1225",15
"1226",2
"1227",1
"1228",5
"1229",38
"1230",85
"1231",2
"1232",6
"1233",10
"1234",9
"1235",16
"1236",65
"1237",22
"1238",5
"1239",16
"1240",2
"1241",1
"1242",3
"1243",21
"1244",10
"1245",20
"1246",7
"1247",8
"1248",3
"1249",6
"1250",26
"1251",25
"1252",22
"1253",0
"1254",17
"1255",40
"1256",13
"1257",4
"1258",3
"1259",11
"1260",8
"1261",35
"1262",19
"1263",2
"1264",12
"1265",13
"1266",7
"1267",8
"1268",85
"1269",7
"1270",15
"1271",1
"1272",4
"1273",15
"1274",17
"1275",2
"1276",6
"1277",12
"1278",4
"1279",11
"1280",8
"1281",79
"1282",16
"1283",4
"1284",25
"1285",36
"1286",12
"1287",7
"1288",3
"1289",9
"1290",1
"1291",13
"1292",13
"1293",8
"1294",13
"1295",63
"1296",4
"1297",0
"1298",10
"1299",6
"1300",14
"1301",32
"1302",25
"1303",31
"1304",9
"1305",14
"1306",3
"1307",19
"1308",12
"1309",26
"1310",4
"1311",13
"1312",4
"1313",1
"1314",22
"1315",0
"1316",20
"1317",0
"1318",18
"1319",2
"1320",8
"1321",4
"1322",8
"1323",16
"1324",0
"1325",1
"1326",1
"1327",93
"1328",4
"1329",9
"1330",5
"1331",26
"1332",35
"1333",12
"1334",1
"1335",7
"1336",9
"1337",0
"1338",8
"1339",3
"1340",18
"1341",2
"1342",6
"1343",6
"1344",19
"1345",8
"1346",20
"1347",2
"1348",14
"1349",0
"1350",26
"1351",6
"1352",9
"1353",14
"1354",65
"1355",21
"1356",29
"1357",10
"1358",5
"1359",25
"1360",5
"1361",13
"1362",13
"1363",0
"1364",5
"1365",17
"1366",13
"1367",40
"1368",18
"1369",18
"1370",19
"1371",10
"1372",16
"1373",0
"1374",0
"1375",2
"1376",19
"1377",9
"1378",24
"1379",7
"1380",22
"1381",6
"1382",4
"1383",18
"1384",23
"1385",9
"1386",7
"1387",29
"1388",11
"1389",6
"1390",6
"1391",3
"1392",4
"1393",7
"1394",24
"1395",1
"1396",62
"1397",6
"1398",9
"1399",10
"1400",30
"1401",3
"1402",1
"1403",16
"1404",6
"1405",42
"1406",16
"1407",33
"1408",3
"1409",49
"1410",0
"1411",134
"1412",17
"1413",37
"1414",4
"1415",0
"1416",10
"1417",5
"1418",44
"1419",14
"1420",17
"1421",0
"1422",11
"1423",5
"1424",2
"1425",21
"1426",50
"1427",7
"1428",7
"1429",130
"1430",1
"1431",3
"1432",1
"1433",9
"1434",42
"1435",2
"1436",10
"1437",0
"1438",6
"1439",8
"1440",8
"1441",10
"1442",0
"1443",6
"1444",1
"1445",4
"1446",6
"1447",8
"1448",1
"1449",28
"1450",0
"1451",7
"1452",0
"1453",13
"1454",22
"1455",3
"1456",9
"1457",1
"1458",3
"1459",16
"1460",1
"1461",15
"1462",15
"1463",112
"1464",3
"1465",16
"1466",16
"1467",2
"1468",18
"1469",18
"1470",14
"1471",44
"1472",17
"1473",2
"1474",36
"1475",8
"1476",11
"1477",1
"1478",41
"1479",8
"1480",5
"1481",14
"1482",3
"1483",23
"1484",7
"1485",17
"1486",8
"1487",1
"1488",28
"1489",2
"1490",29
"1491",8
"1492",4
"1493",16
"1494",16
"1495",3
"1496",1
"1497",12
"1498",85
"1499",3
"1500",72
"1501",21
"1502",47
"1503",3
"1504",9
"1505",35
"1506",10
"1507",45
"1508",2
"1509",15
"1510",16
"1511",2
"1512",4
"1513",17
"1514",23
"1515",25
"1516",5
"1517",75
"1518",13
"1519",11
"1520",31
"1521",11
"1522",4
"1523",12
"1524",8
"1525",5
"1526",8
"1527",48
"1528",85
"1529",20
"1530",3
"1531",6
"1532",21
"1533",37
"1534",2
"1535",23
"1536",8
"1537",11
"1538",12
"1539",12
"1540",1
"1541",54
"1542",51
"1543",16
"1544",54
"1545",8
"1546",1
"1547",2
"1548",10
"1549",32
"1550",22
"1551",8
"1552",4
"1553",4
"1554",0
"1555",4
"1556",9
"1557",27
"1558",4
"1559",8
"1560",9
"1561",50
"1562",3
"1563",24
"1564",5
"1565",43
"1566",2
"1567",12
"1568",0
"1569",0
"1570",13
"1571",4
"1572",23
"1573",79
"1574",0
"1575",97
"1576",8
"1577",4
"1578",6
"1579",33
"1580",53
"1581",7
"1582",3
"1583",7
"1584",8
"1585",13
"1586",16
"1587",33
"1588",49
"1589",18
"1590",10
"1591",13
"1592",29
"1593",2
"1594",7
"1595",43
"1596",14
"1597",9
"1598",25
"1599",0
"1600",67
"1601",19
"1602",53
"1603",4
"1604",7
"1605",41
"1606",30
"1607",6
"1608",21
"1609",14
"1610",3
"1611",6
"1612",2
"1613",1
"1614",4
"1615",0
"1616",2
"1617",9
"1618",0
"1619",9
"1620",2
"1621",9
"1622",3
"1623",5
"1624",5
"1625",24
"1626",29
"1627",43
"1628",15
"1629",1
"1630",48
"1631",2
"1632",3
"1633",35
"1634",10
"1635",16
"1636",23
"1637",15
"1638",13
"1639",1
"1640",51
"1641",21
"1642",12
"1643",24
"1644",17
"1645",21
"1646",44
"1647",7
"1648",13
"1649",5
"1650",21
"1651",0
"1652",4
"1653",7
"1654",5
"1655",77
"1656",2
"1657",16
"1658",19
"1659",0
"1660",12
"1661",6
"1662",2
"1663",2
"1664",4
"1665",2
"1666",1
"1667",15
"1668",5
"1669",62
"1670",3
"1671",13
"1672",6
"1673",2
"1674",11
"1675",4
"1676",13
"1677",4
"1678",42
"1679",15
"1680",11
"1681",64
"1682",1
"1683",17
"1684",46
"1685",15
"1686",12
"1687",11
"1688",8
"1689",9
"1690",3
"1691",1
"1692",5
"1693",23
"1694",8
"1695",30
"1696",2
"1697",0
"1698",28
"1699",10
"1700",0
"1701",24
"1702",2
"1703",47
"1704",6
"1705",9
"1706",19
"1707",11
"1708",4
"1709",4
"1710",9
"1711",26
"1712",18
"1713",13
"1714",10
"1715",1
"1716",0
"1717",26
"1718",2
"1719",17
"1720",3
"1721",18
"1722",15
"1723",31
"1724",36
"1725",8
"1726",47
"1727",16
"1728",12
"1729",17
"1730",7
"1731",2
"1732",0
"1733",2
"1734",0
"1735",3
"1736",3
"1737",31
"1738",7
"1739",0
"1740",25
"1741",1
"1742",21
"1743",29
"1744",45
"1745",2
"1746",5
"1747",7
"1748",13
"1749",7
"1750",31
"1751",14
"1752",2
"1753",38
"1754",4
"1755",9
"1756",25
"1757",1
"1758",16
"1759",13
"1760",141
"1761",13
"1762",13
"1763",33
"1764",28
"1765",11
"1766",3
"1767",6
"1768",9
"1769",11
"1770",20
"1771",50
"1772",0
"1773",52
"1774",0
"1775",11
"1776",27
"1777",17
"1778",56
"1779",14
"1780",31
"1781",38
"1782",21
"1783",22
"1784",1
"1785",17
"1786",31
"1787",92
"1788",4
"1789",0
"1790",9
"1791",9
"1792",5
"1793",5
"1794",21
"1795",17
"1796",24
"1797",2
"1798",52
"1799",37
"1800",38
"1801",15
"1802",18
"1803",4
"1804",3
"1805",30
"1806",18
"1807",4
"1808",28
"1809",3
"1810",11
"1811",18
"1812",49
"1813",7
"1814",44
"1815",93
"1816",18
"1817",4
"1818",18
"1819",20
"1820",3
"1821",30
"1822",9
"1823",7
"1824",41
"1825",3
"1826",7
"1827",15
"1828",14
"1829",5
"1830",5
"1831",6
"1832",3
"1833",49
"1834",3
"1835",3
"1836",7
"1837",49
"1838",0
"1839",9
"1840",15
"1841",14
"1842",25
"1843",13
"1844",4
"1845",2
"1846",6
"1847",52
"1848",5
"1849",18
"1850",9
"1851",11
"1852",40
"1853",7
"1854",3
"1855",7
"1856",9
"1857",29
"1858",3
"1859",5
"1860",34
"1861",10
"1862",6
"1863",12
"1864",6
"1865",2
"1866",7
"1867",8
"1868",9
"1869",10
"1870",1
"1871",13
"1872",5
"1873",10
"1874",14
"1875",13
"1876",4
"1877",8
"1878",19
"1879",11
"1880",7
"1881",7
"1882",4
"1883",0
"1884",11
"1885",3
"1886",7
"1887",6
"1888",7
"1889",8
"1890",3
"1891",7
"1892",2
"1893",8
"1894",3
"1895",26
"1896",8
"1897",7
"1898",11
"1899",17
"1900",20
"1901",6
"1902",7
"1903",6
"1904",12
"1905",13
"1906",2
"1907",9
"1908",20
"1909",1
"1910",5
"1911",19
"1912",15
"1913",2
"1914",6
"1915",20
"1916",5
"1917",9
"1918",48
"1919",9
"1920",6
"1921",12
"1922",2
"1923",13
"1924",60
"1925",27
"1926",9
"1927",5
"1928",7
"1929",4
"1930",3
"1931",20
"1932",12
"1933",19
"1934",13
"1935",10
"1936",3
"1937",12
"1938",4
"1939",8
"1940",8
"1941",23
"1942",14
"1943",2
"1944",51
"1945",10
"1946",24
"1947",2
"1948",0
"1949",51
"1950",61
"1951",58
"1952",1
"1953",30
"1954",20
"1955",13
"1956",70
"1957",26
"1958",1
"1959",29
"1960",14
"1961",1
"1962",13
"1963",2
"1964",13
"1965",3
"1966",8
"1967",7
"1968",10
"1969",4
"1970",21
"1971",8
"1972",34
"1973",9
"1974",5
"1975",6
"1976",3
"1977",20
"1978",5
"1979",17
"1980",21
"1981",47
"1982",17
"1983",5
"1984",7
"1985",8
"1986",11
"1987",13
"1988",0
"1989",27
"1990",13
"1991",21
"1992",13
"1993",36
"1994",7
"1995",13
"1996",16
"1997",3
"1998",9
"1999",41
"2000",4
"2001",15
"2002",4
"2003",6
"2004",11
"2005",3
"2006",6
"2007",2
"2008",15
"2009",6
"2010",71
"2011",2
"2012",6
"2013",5
"2014",5
"2015",0
"2016",3
"2017",3
"2018",13
"2019",15
"2020",5
"2021",36
"2022",6
"2023",24
"2024",4
"2025",6
"2026",20
"2027",15
"2028",38
"2029",5
"2030",44
"2031",47
"2032",2
"2033",4
"2034",4
"2035",19
"2036",45
"2037",3
"2038",8
"2039",13
"2040",10
"2041",38
"2042",23
"2043",5
"2044",14
"2045",28
"2046",16
"2047",1
"2048",6
"2049",4
"2050",8
"2051",18
"2052",24
"2053",5
"2054",8
"2055",3
"2056",14
"2057",15
"2058",6
"2059",0
"2060",15
"2061",5
"2062",1
"2063",14
"2064",25
"2065",6
"2066",31
"2067",8
"2068",2
"2069",69
"2070",46
"2071",8
"2072",25
"2073",8
"2074",9
"2075",3
"2076",26
"2077",7
"2078",9
"2079",3
"2080",5
"2081",23
"2082",2
"2083",8
"2084",15
"2085",39
"2086",1
"2087",2
"2088",21
"2089",2
"2090",0
"2091",15
"2092",8
"2093",29
"2094",6
"2095",9
"2096",16
"2097",14
"2098",8
"2099",136
"2100",7
"2101",10
"2102",91
"2103",3
"2104",22
"2105",29
"2106",7
"2107",8
"2108",4
"2109",30
"2110",0
"2111",5
"2112",5
"2113",7
"2114",0
"2115",11
"2116",38
"2117",4
"2118",9
"2119",4
"2120",4
"2121",6
"2122",7
"2123",53
"2124",67
"2125",13
"2126",10
"2127",1
"2128",26
"2129",11
"2130",32
"2131",32
"2132",1
"2133",20
"2134",18
"2135",13
"2136",5
"2137",13
"2138",12
"2139",13
"2140",43
"2141",35
"2142",3
"2143",2
"2144",8
"2145",5
"2146",15
"2147",0
"2148",0
"2149",38
"2150",7
"2151",2
"2152",15
"2153",22
"2154",0
"2155",48
"2156",27
"2157",7
"2158",15
"2159",9
"2160",22
"2161",43
"2162",6
"2163",11
"2164",9
"2165",27
"2166",2
"2167",90
"2168",23
"2169",2
"2170",26
"2171",3
"2172",4
"2173",4
"2174",130
"2175",3
"2176",3
"2177",27
"2178",46
"2179",3
"2180",8
"2181",4
"2182",41
"2183",2
"2184",4
"2185",8
"2186",3
"2187",46
"2188",3
"2189",6
"2190",18
"2191",4
"2192",35
"2193",8
"2194",7
"2195",19
"2196",46
"2197",4
"2198",10
"2199",15
"2200",13
"2201",3
"2202",5
"2203",11
"2204",8
"2205",2
"2206",9
"2207",6
"2208",3
"2209",0
"2210",24
"2211",2
"2212",3
"2213",12
"2214",13
"2215",54
"2216",3
"2217",23
"2218",13
"2219",1
"2220",26
"2221",9
"2222",2
"2223",38
"2224",53
"2225",1
"2226",25
"2227",3
"2228",4
"2229",2
"2230",9
"2231",9
"2232",27
"2233",6
"2234",14
"2235",0
"2236",16
"2237",18
"2238",9
"2239",0
"2240",4
"2241",8
"2242",21
"2243",7
"2244",1
"2245",21
"2246",8
"2247",9
"2248",6
"2249",31
"2250",8
"2251",12
"2252",6
"2253",3
"2254",8
"2255",47
"2256",9
"2257",21
"2258",14
"2259",12
"2260",8
"2261",1
"2262",48
"2263",13
"2264",67
"2265",21
"2266",9
"2267",10
"2268",3
"2269",4
"2270",8
"2271",12
"2272",7
"2273",8
"2274",16
"2275",6
"2276",6
"2277",4
"2278",3
"2279",3
"2280",4
"2281",3
"2282",37
"2283",16
"2284",2
"2285",28
"2286",17
"2287",7
"2288",12
"2289",13
"2290",5
"2291",1
"2292",31
"2293",0
"2294",12
"2295",1
"2296",7
"2297",31
"2298",16
"2299",9
"2300",1
"2301",4
"2302",14
"2303",3
"2304",3
"2305",7
"2306",2
"2307",21
"2308",20
"2309",13
"2310",49
"2311",0
"2312",29
"2313",29
"2314",1
"2315",10
"2316",2
"2317",9
"2318",94
"2319",21
"2320",4
"2321",6
"2322",14
"2323",3
"2324",28
"2325",6
"2326",39
"2327",1
"2328",16
"2329",11
"2330",16
"2331",5
"2332",17
"2333",9
"2334",19
"2335",9
"2336",19
"2337",96
"2338",14
"2339",19
"2340",8
"2341",8
"2342",40
"2343",15
"2344",8
"2345",21
"2346",63
"2347",4
"2348",44
"2349",6
"2350",6
"2351",14
"2352",6
"2353",4
"2354",17
"2355",23
"2356",3
"2357",7
"2358",0
"2359",13
"2360",3
"2361",44
"2362",8
"2363",0
"2364",11
"2365",2
"2366",9
"2367",58
"2368",12
"2369",1
"2370",4
"2371",11
"2372",1
"2373",0
"2374",7
"2375",8
"2376",6
"2377",26
"2378",30
"2379",7
"2380",8
"2381",28
"2382",7
"2383",12
"2384",0
"2385",0
"2386",4
"2387",1
"2388",34
"2389",51
"2390",8
"2391",42
"2392",29
"2393",98
"2394",19
"2395",6
"2396",13
"2397",44
"2398",6
"2399",4
"2400",29
"2401",7
"2402",6
"2403",39
"2404",36
"2405",2
"2406",0
"2407",5
"2408",2
"2409",5
"2410",51
"2411",55
"2412",11
"2413",34
"2414",30
"2415",32
"2416",42
"2417",117
"2418",4
"2419",2
"2420",8
"2421",36
"2422",28
"2423",4
"2424",49
"2425",4
"2426",6
"2427",6
"2428",4
"2429",3
"2430",5
"2431",9
"2432",23
"2433",10
"2434",8
"2435",7
"2436",9
"2437",5
"2438",39
"2439",6
"2440",3
"2441",20
"2442",13
"2443",10
"2444",42
"2445",6
"2446",11
"2447",12
"2448",5
"2449",0
"2450",58
"2451",9
"2452",46
"2453",18
"2454",15
"2455",21
"2456",3
"2457",25
"2458",19
"2459",0
"2460",28
"2461",54
"2462",6
"2463",24
"2464",25
"2465",37
"2466",0
"2467",6
"2468",1
"2469",38
"2470",8
"2471",3
"2472",44
"2473",2
"2474",6
"2475",8
"2476",9
"2477",7
"2478",29
"2479",10
"2480",14
"2481",24
"2482",27
"2483",4
"2484",7
"2485",6
"2486",8
"2487",30
"2488",1
"2489",2
"2490",7
"2491",25
"2492",5
"2493",18
"2494",5
"2495",1
"2496",14
"2497",25
"2498",5
