"","x"
"375",157
"376",529
"377",76
"378",81
"379",36
"380",296
"381",216
"382",72
"383",130
"384",284
"385",33
"386",577
"387",324
"388",908
"389",462
"390",84
"391",112
"392",522
"393",31
"394",135
"395",87
"396",19
"397",225
"398",170
"399",105
"400",256
"401",16
"402",73
"403",520
"404",38
"405",380
"406",81
"407",55
"408",421
"409",163
"410",259
"411",40
"412",1012
"413",119
"414",20
"415",140
"416",15
"417",177
"418",223
"419",197
"420",109
"421",126
"422",30
"423",109
"424",154
"425",29
"426",387
"427",525
"428",285
"429",658
"430",151
"431",378
"432",25
"433",121
"434",27
"435",164
"436",186
"437",1426
"438",87
"439",272
"440",472
"441",201
"442",760
"443",375
"444",1965
"445",651
"446",94
"447",241
"448",438
"449",362
"450",552
"451",87
"452",77
"453",865
"454",367
"455",38
"456",480
"457",167
"458",191
"459",112
"460",104
"461",73
"462",598
"463",109
"464",118
"465",459
"466",160
"467",192
"468",70
"469",95
"470",306
"471",403
"472",31
"473",46
"474",214
"475",79
"476",163
"477",258
"478",28
"479",374
"480",102
"481",160
"482",150
"483",268
"484",92
"485",100
"486",155
"487",212
"488",295
"489",178
"490",383
"491",106
"492",710
"493",197
"494",57
"495",21
"496",98
"497",45
"498",651
"499",88
"500",47
"501",81
"502",234
"503",25
"504",264
"505",415
"506",211
"507",384
"508",1019
"509",72
"510",84
"511",799
"512",46
"513",147
"514",29
"515",150
"516",70
"517",100
"518",74
"519",192
"520",38
"521",188
"522",90
"523",145
"524",84
"525",0
"526",1344
"527",427
"528",652
"529",41
"530",595
"531",213
"532",36
"533",442
"534",153
"535",57
"536",82
"537",45
"538",82
"539",257
"540",63
"541",226
"542",96
"543",36
"544",2173
"545",156
"546",578
"547",242
"548",182
"549",1096
"550",106
"551",520
"552",63
"553",99
"554",48
"555",241
"556",800
"557",418
"558",36
"559",303
"560",61
"561",717
"562",215
"563",1653
"564",121
"565",91
"566",357
"567",61
"568",53
"569",241
"570",62
"571",343
"572",74
"573",441
"574",1068
"575",398
"576",66
"577",603
"578",208
"579",1833
"580",108
"581",74
"582",342
"583",954
"584",185
"585",308
"586",794
"587",402
"588",257
"589",288
"590",56
"591",64
"592",78
"593",519
"594",29
"595",876
"596",98
"597",143
"598",15
"599",176
"600",769
"601",241
"602",174
"603",429
"604",136
"605",33
"606",176
"607",82
"608",826
"609",213
"610",38
"611",137
"612",0
"613",106
"614",622
"615",37
"616",112
"617",113
"618",502
"619",220
"620",158
"621",142
"622",142
"623",149
"624",39
"625",80
"626",92
"627",282
"628",50
"629",310
"630",88
"631",97
"632",310
"633",140
"634",155
"635",94
"636",262
"637",246
"638",167
"639",447
"640",236
"641",300
"642",144
"643",437
"644",428
"645",61
"646",391
"647",228
"648",92
"649",194
"650",47
"651",54
"652",972
"653",29
"654",234
"655",813
"656",468
"657",603
"658",238
"659",468
"660",478
"661",188
"662",6
"663",257
"664",84
"665",451
"666",50
"667",157
"668",1104
"669",982
"670",192
"671",44
"672",531
"673",338
"674",329
"675",112
"676",566
"677",113
"678",39
"679",133
"680",788
"681",501
"682",148
"683",190
"684",541
"685",31
"686",120
"687",295
"688",173
"689",169
"690",295
"691",42
"692",611
"693",113
"694",1391
"695",151
"696",59
"697",18
"698",575
"699",156
"700",37
"701",284
"702",9
"703",265
"704",610
"705",82
"706",41
"707",36
"708",320
"709",665
"710",87
"711",47
"712",538
"713",164
"714",595
"715",170
"716",105
"717",500
"718",67
"719",637
"720",186
"721",320
"722",288
"723",133
"724",221
"725",144
"726",130
"727",953
"728",29
"729",1018
"730",903
"731",61
"732",116
"733",81
"734",115
"735",432
"736",623
"737",42
"738",154
"739",325
"740",150
"741",623
"742",590
"743",461
"744",865
"745",428
"746",481
"747",25
"748",105
"749",86
"750",60
"751",7
"752",250
"753",285
"754",118
"755",448
"756",100
"757",63
"758",75
"759",154
"760",845
"761",225
"762",439
"763",220
"764",57
"765",119
"766",297
"767",24
"768",46
"769",232
"770",214
"771",84
"772",151
"773",118
"774",21
"775",77
"776",47
"777",200
"778",368
"779",434
"780",178
"781",258
"782",590
"783",110
"784",263
"785",211
"786",199
"787",713
"788",32
"789",143
"790",513
"791",385
"792",85
"793",105
"794",1431
"795",70
"796",208
"797",0
"798",515
"799",213
"800",350
"801",177
"802",119
"803",123
"804",256
"805",97
"806",348
"807",210
"808",126
"809",103
"810",227
"811",58
"812",64
"813",64
"814",462
"815",671
"816",26
"817",2480
"818",54
"819",106
"820",128
"821",158
"822",563
"823",968
"824",119
"825",0
"826",75
"827",11
"828",240
"829",861
"830",58
"831",117
"832",716
"833",194
"834",260
"835",104
"836",44
"837",15
"838",347
"839",101
"840",297
"841",45
"842",212
"843",368
"844",261
"845",56
"846",156
"847",213
"848",85
"849",140
"850",442
"851",65
"852",173
"853",304
"854",62
"855",135
"856",240
"857",40
"858",106
"859",151
"860",332
"861",160
"862",142
"863",167
"864",652
"865",660
"866",508
"867",34
"868",224
"869",147
"870",1162
"871",165
"872",179
"873",58
"874",25
"875",165
"876",377
"877",110
"878",210
"879",90
"880",767
"881",291
"882",45
"883",256
"884",224
"885",154
"886",263
"887",222
"888",218
"889",20
"890",34
"891",94
"892",298
"893",65
"894",662
"895",168
"896",3
"897",67
"898",216
"899",101
"900",98
"901",263
"902",102
"903",412
"904",131
"905",291
"906",34
"907",37
"908",106
"909",105
"910",100
"911",45
"912",217
"913",637
"914",41
"915",70
"916",210
"917",478
"918",106
"919",220
"920",510
"921",38
"922",208
"923",348
"924",100
"925",69
"926",94
"927",62
"928",224
"929",171
"930",110
"931",253
"932",11
"933",209
"934",788
"935",32
"936",437
"937",98
"938",374
"939",11
"940",16
"941",1026
"942",171
"943",279
"944",67
"945",44
"946",99
"947",119
"948",596
"949",221
"950",85
"951",109
"952",340
"953",102
"954",527
"955",309
"956",39
"957",64
"958",99
"959",262
"960",466
"961",39
"962",248
"963",231
"964",53
"965",602
"966",162
"967",93
"968",1032
"969",98
"970",46
"971",147
"972",367
"973",489
"974",224
"975",241
"976",539
"977",145
"978",2244
"979",113
"980",78
"981",158
"982",146
"983",156
"984",39
"985",371
"986",153
"987",443
"988",114
"989",95
"990",33
"991",7
"992",93
"993",311
"994",119
"995",298
"996",131
"997",278
"998",47
"999",71
"1000",185
"1001",471
"1002",198
"1003",374
"1004",617
"1005",542
"1006",445
"1007",542
"1008",282
"1009",540
"1010",168
"1011",27
"1012",53
"1013",881
"1014",1095
"1015",292
"1016",506
"1017",98
"1018",4
"1019",74
"1020",24
"1021",34
"1022",436
"1023",52
"1024",98
"1025",123
"1026",634
"1027",221
"1028",301
"1029",30
"1030",1547
"1031",41
"1032",73
"1033",56
"1034",66
"1035",887
"1036",165
"1037",23
"1038",66
"1039",215
"1040",671
"1041",61
"1042",35
"1043",971
"1044",476
"1045",64
"1046",92
"1047",138
"1048",107
"1049",292
"1050",100
"1051",40
"1052",80
"1053",405
"1054",108
"1055",156
"1056",109
"1057",240
"1058",152
"1059",80
"1060",245
"1061",166
"1062",223
"1063",260
"1064",192
"1065",59
"1066",126
"1067",103
"1068",644
"1069",238
"1070",259
"1071",44
"1072",22
"1073",513
"1074",74
"1075",92
"1076",184
"1077",270
"1078",834
"1079",248
"1080",567
"1081",251
"1082",106
"1083",683
"1084",141
"1085",131
"1086",23
"1087",139
"1088",56
"1089",120
"1090",122
"1091",170
"1092",78
"1093",63
"1094",43
"1095",337
"1096",201
"1097",675
"1098",1001
"1099",139
"1100",166
"1101",940
"1102",112
"1103",136
"1104",501
"1105",69
"1106",173
"1107",173
"1108",213
"1109",62
"1110",0
"1111",295
"1112",210
"1113",124
"1114",703
"1115",55
"1116",83
"1117",48
"1118",108
"1119",279
"1120",914
"1121",102
"1122",74
"1123",101
"1124",312
"1125",188
"1126",199
"1127",68
"1128",90
"1129",60
"1130",322
"1131",168
"1132",221
"1133",301
"1134",62
"1135",465
"1136",116
"1137",92
"1138",114
"1139",62
"1140",322
"1141",196
"1142",186
"1143",259
"1144",180
"1145",275
"1146",133
"1147",163
"1148",60
"1149",231
"1150",80
"1151",0
"1152",124
"1153",1127
"1154",319
"1155",208
"1156",119
"1157",282
"1158",168
"1159",61
"1160",176
"1161",114
"1162",80
"1163",390
"1164",394
"1165",65
"1166",241
"1167",30
"1168",65
"1169",67
"1170",493
"1171",274
"1172",199
"1173",442
"1174",2033
"1175",218
"1176",193
"1177",140
"1178",32
"1179",127
"1180",565
"1181",38
"1182",121
"1183",224
"1184",60
"1185",36
"1186",556
"1187",63
"1188",106
"1189",7
"1190",18
"1191",88
"1192",205
"1193",37
"1194",157
"1195",98
"1196",230
"1197",99
"1198",45
"1199",81
"1200",170
"1201",715
"1202",78
"1203",156
"1204",36
"1205",400
"1206",94
"1207",258
"1208",99
"1209",64
"1210",158
"1211",37
"1212",25
"1213",25
"1214",273
"1215",86
"1216",508
"1217",34
"1218",98
"1219",62
"1220",27
"1221",475
"1222",464
"1223",635
"1224",762
"1225",136
"1226",189
"1227",2316
"1228",19
"1229",258
"1230",107
"1231",239
"1232",252
"1233",261
"1234",142
"1235",109
"1236",127
"1237",239
"1238",115
"1239",168
"1240",155
"1241",48
"1242",166
"1243",30
"1244",636
"1245",130
"1246",71
"1247",151
"1248",259
"1249",478
"1250",71
"1251",165
"1252",421
"1253",352
"1254",46
"1255",205
"1256",101
"1257",155
"1258",103
"1259",52
"1260",765
"1261",168
"1262",228
"1263",93
"1264",187
"1265",166
"1266",38
"1267",1422
"1268",76
"1269",460
"1270",258
"1271",10
"1272",153
"1273",284
"1274",166
"1275",320
"1276",209
"1277",44
"1278",948
"1279",335
"1280",48
"1281",132
"1282",198
"1283",152
"1284",197
"1285",105
"1286",281
"1287",264
"1288",854
"1289",113
"1290",233
"1291",145
"1292",148
"1293",98
"1294",145
"1295",215
"1296",68
"1297",105
"1298",74
"1299",70
"1300",370
"1301",1018
"1302",109
"1303",366
"1304",60
"1305",36
"1306",1010
"1307",37
"1308",52
"1309",552
"1310",31
"1311",278
"1312",100
"1313",8
"1314",353
"1315",898
"1316",89
"1317",243
"1318",455
"1319",83
"1320",266
"1321",73
"1322",114
"1323",83
"1324",179
"1325",859
"1326",508
"1327",63
"1328",50
"1329",18
"1330",423
"1331",176
"1332",59
"1333",46
"1334",58
"1335",26
"1336",197
"1337",401
"1338",869
"1339",199
"1340",412
"1341",76
"1342",46
"1343",737
"1344",180
"1345",17
"1346",360
"1347",520
"1348",326
"1349",117
"1350",21
"1351",156
"1352",279
"1353",68
"1354",259
"1355",218
"1356",214
"1357",1019
"1358",651
"1359",59
"1360",133
"1361",77
"1362",467
"1363",558
"1364",525
"1365",202
"1366",108
"1367",391
"1368",122
"1369",737
"1370",532
"1371",215
"1372",57
"1373",125
"1374",54
"1375",86
"1376",98
"1377",2186
"1378",401
"1379",89
"1380",428
"1381",80
"1382",57
"1383",272
"1384",234
"1385",101
"1386",157
"1387",269
"1388",250
"1389",265
"1390",261
"1391",230
"1392",266
"1393",369
"1394",102
"1395",237
"1396",86
"1397",370
"1398",400
"1399",106
"1400",76
"1401",148
"1402",42
"1403",592
"1404",202
"1405",402
"1406",29
"1407",1260
"1408",61
"1409",74
"1410",63
"1411",119
"1412",24
"1413",777
"1414",588
"1415",212
"1416",98
"1417",62
"1418",775
"1419",59
"1420",59
"1421",143
"1422",129
"1423",42
"1424",174
"1425",91
"1426",38
"1427",223
"1428",113
"1429",200
"1430",109
"1431",26
"1432",38
"1433",1644
"1434",59
"1435",486
"1436",65
"1437",42
"1438",203
"1439",316
"1440",95
"1441",25
"1442",191
"1443",272
"1444",195
"1445",163
"1446",563
"1447",158
"1448",241
"1449",210
"1450",85
"1451",22
"1452",446
"1453",487
"1454",56
"1455",1429
"1456",115
"1457",176
"1458",193
"1459",38
"1460",214
"1461",191
"1462",240
"1463",121
"1464",93
"1465",102
"1466",267
"1467",188
"1468",7
"1469",82
"1470",266
"1471",182
"1472",144
"1473",115
"1474",141
"1475",158
"1476",155
"1477",222
"1478",487
"1479",192
"1480",250
"1481",52
"1482",99
"1483",101
"1484",908
"1485",72
"1486",94
"1487",26
"1488",344
"1489",4
"1490",948
"1491",122
"1492",221
"1493",676
"1494",128
"1495",143
"1496",33
"1497",251
"1498",185
"1499",189
"1500",26
"1501",37
"1502",63
"1503",175
"1504",39
"1505",142
"1506",218
"1507",114
"1508",609
"1509",98
"1510",549
"1511",240
"1512",187
"1513",503
"1514",315
"1515",1109
"1516",405
"1517",98
"1518",50
"1519",11
"1520",176
"1521",174
"1522",197
"1523",40
"1524",644
"1525",268
"1526",44
"1527",1132
"1528",44
"1529",108
"1530",212
"1531",226
"1532",147
"1533",730
"1534",83
"1535",108
"1536",501
"1537",58
"1538",150
"1539",649
"1540",116
"1541",40
"1542",182
"1543",298
"1544",449
"1545",627
"1546",207
"1547",277
"1548",183
"1549",150
"1550",712
"1551",77
"1552",99
"1553",260
"1554",543
"1555",24
"1556",114
"1557",79
"1558",580
"1559",1010
"1560",63
"1561",248
"1562",131
"1563",118
"1564",213
"1565",139
"1566",1384
"1567",170
"1568",91
"1569",1090
"1570",471
"1571",416
"1572",143
"1573",129
"1574",118
"1575",125
"1576",138
"1577",0
"1578",41
"1579",81
"1580",142
"1581",254
"1582",61
"1583",37
"1584",469
"1585",249
"1586",39
"1587",156
"1588",60
"1589",144
"1590",275
"1591",90
"1592",137
"1593",59
"1594",122
"1595",316
"1596",539
"1597",60
"1598",23
"1599",108
"1600",499
"1601",617
"1602",305
"1603",295
"1604",151
"1605",220
"1606",89
"1607",449
"1608",251
"1609",470
"1610",89
"1611",200
"1612",558
"1613",92
"1614",20
"1615",155
"1616",48
"1617",441
"1618",101
"1619",147
"1620",44
"1621",50
"1622",80
"1623",74
"1624",214
"1625",731
"1626",926
"1627",170
"1628",426
"1629",37
"1630",84
"1631",92
"1632",2158
"1633",48
"1634",42
"1635",234
"1636",153
"1637",267
"1638",402
"1639",721
"1640",111
"1641",96
"1642",525
"1643",65
"1644",68
"1645",27
"1646",254
"1647",285
"1648",428
"1649",34
"1650",156
"1651",868
"1652",183
"1653",184
"1654",17
"1655",256
"1656",326
"1657",526
"1658",215
"1659",655
"1660",319
"1661",60
"1662",243
"1663",221
"1664",137
"1665",309
"1666",122
"1667",417
"1668",1093
"1669",428
"1670",71
"1671",113
"1672",42
"1673",276
"1674",132
"1675",84
"1676",112
"1677",37
"1678",213
"1679",26
"1680",106
"1681",55
"1682",223
"1683",107
"1684",55
"1685",161
"1686",97
"1687",82
"1688",75
"1689",268
"1690",29
"1691",118
"1692",83
"1693",221
"1694",935
"1695",148
"1696",213
"1697",98
"1698",192
"1699",48
"1700",155
"1701",639
"1702",66
"1703",165
"1704",41
"1705",50
"1706",480
"1707",91
"1708",106
"1709",300
"1710",612
"1711",758
"1712",273
"1713",90
"1714",133
"1715",80
"1716",63
"1717",193
"1718",137
"1719",106
"1720",208
"1721",362
"1722",89
"1723",49
"1724",492
"1725",62
"1726",69
"1727",43
"1728",58
"1729",840
"1730",73
"1731",553
"1732",491
"1733",40
"1734",137
"1735",89
"1736",53
"1737",709
"1738",656
"1739",168
"1740",61
"1741",420
"1742",178
"1743",365
"1744",361
"1745",39
"1746",147
"1747",88
"1748",237
"1749",968
"1750",322
"1751",151
"1752",109
"1753",683
"1754",1127
"1755",273
"1756",472
"1757",51
"1758",109
"1759",362
"1760",39
"1761",125
"1762",70
"1763",97
"1764",35
"1765",104
"1766",147
"1767",262
"1768",83
"1769",574
"1770",666
"1771",42
"1772",161
"1773",59
"1774",638
"1775",219
"1776",157
"1777",781
"1778",46
"1779",205
"1780",91
"1781",895
"1782",26
"1783",214
"1784",639
"1785",401
"1786",105
"1787",582
"1788",157
"1789",127
"1790",153
"1791",10
"1792",650
"1793",11
"1794",740
"1795",44
"1796",109
"1797",31
"1798",77
"1799",147
"1800",45
"1801",869
"1802",594
"1803",224
"1804",62
"1805",418
"1806",281
"1807",224
"1808",349
"1809",622
"1810",985
"1811",54
"1812",220
"1813",186
"1814",503
"1815",189
"1816",158
"1817",164
"1818",719
"1819",88
"1820",209
"1821",20
"1822",350
"1823",146
"1824",54
"1825",189
"1826",64
"1827",98
"1828",367
"1829",37
"1830",117
"1831",186
"1832",848
"1833",55
"1834",187
"1835",60
"1836",124
"1837",347
"1838",1042
"1839",109
"1840",46
"1841",203
"1842",281
"1843",30
"1844",237
"1845",156
"1846",185
"1847",122
"1848",62
"1849",57
"1850",62
"1851",82
"1852",146
"1853",78
"1854",208
"1855",166
"1856",110
"1857",90
"1858",49
"1859",90
"1860",129
"1861",231
"1862",288
"1863",156
"1864",78
"1865",294
"1866",393
"1867",40
"1868",62
"1869",215
"1870",407
"1871",554
"1872",183
"1873",197
"1874",65
"1875",511
"1876",175
"1877",121
"1878",40
"1879",113
"1880",147
"1881",56
"1882",66
"1883",144
"1884",110
"1885",115
"1886",37
"1887",172
"1888",39
"1889",56
"1890",68
"1891",64
"1892",16
"1893",347
"1894",41
"1895",557
"1896",577
"1897",327
"1898",823
"1899",35
"1900",63
"1901",221
"1902",47
"1903",771
"1904",147
"1905",45
"1906",310
"1907",550
"1908",418
"1909",390
"1910",126
"1911",117
"1912",462
"1913",135
"1914",123
"1915",552
"1916",532
"1917",0
"1918",72
"1919",183
"1920",135
"1921",420
"1922",463
"1923",70
"1924",59
"1925",140
"1926",74
"1927",130
"1928",21
"1929",42
"1930",170
"1931",49
"1932",97
"1933",154
"1934",54
"1935",643
"1936",111
"1937",105
"1938",85
"1939",471
"1940",67
"1941",171
"1942",535
"1943",320
"1944",788
"1945",66
"1946",37
"1947",37
"1948",258
"1949",651
"1950",361
"1951",92
"1952",162
"1953",241
"1954",63
"1955",6
"1956",115
"1957",284
"1958",136
"1959",22
"1960",582
"1961",671
"1962",138
"1963",643
"1964",108
"1965",310
"1966",433
"1967",224
"1968",6
"1969",98
"1970",284
"1971",62
"1972",248
"1973",856
"1974",71
"1975",592
"1976",80
"1977",665
"1978",41
"1979",330
"1980",2011
"1981",109
"1982",37
"1983",250
"1984",134
"1985",515
"1986",174
"1987",50
"1988",299
"1989",374
"1990",603
"1991",141
"1992",582
"1993",159
"1994",188
"1995",163
"1996",109
"1997",124
"1998",40
"1999",102
"2000",230
"2001",29
"2002",85
"2003",70
"2004",13
"2005",107
"2006",160
"2007",56
"2008",247
"2009",576
"2010",628
"2011",424
"2012",113
"2013",267
"2014",48
"2015",257
"2016",155
"2017",462
"2018",758
"2019",36
"2020",154
"2021",23
"2022",30
"2023",104
"2024",69
"2025",214
"2026",210
"2027",4
"2028",623
"2029",162
"2030",268
"2031",83
"2032",155
"2033",47
"2034",22
"2035",73
"2036",874
"2037",77
"2038",34
"2039",133
"2040",250
"2041",74
"2042",970
"2043",57
"2044",142
"2045",95
"2046",40
"2047",55
"2048",744
"2049",86
"2050",109
"2051",62
"2052",342
"2053",119
"2054",373
"2055",99
"2056",631
"2057",54
"2058",124
"2059",666
"2060",100
"2061",235
"2062",239
"2063",667
"2064",123
"2065",11
"2066",551
"2067",37
"2068",14
"2069",164
"2070",59
"2071",582
"2072",694
"2073",89
"2074",53
"2075",35
"2076",250
"2077",58
"2078",320
"2079",97
"2080",111
"2081",41
"2082",34
"2083",294
"2084",147
"2085",39
"2086",36
"2087",197
"2088",175
"2089",339
"2090",0
"2091",77
"2092",84
"2093",252
"2094",38
"2095",296
"2096",278
"2097",1043
"2098",60
"2099",683
"2100",26
"2101",413
"2102",212
"2103",34
"2104",583
"2105",275
"2106",81
"2107",558
"2108",142
"2109",81
"2110",1425
"2111",36
"2112",83
"2113",117
"2114",43
"2115",143
"2116",63
"2117",13
"2118",127
"2119",176
"2120",270
"2121",143
"2122",338
"2123",509
"2124",483
"2125",14
"2126",135
"2127",183
"2128",111
"2129",90
"2130",522
"2131",102
"2132",1427
"2133",165
"2134",194
"2135",58
"2136",182
"2137",15
"2138",200
"2139",0
"2140",602
"2141",63
"2142",85
"2143",0
"2144",228
"2145",69
"2146",191
"2147",161
"2148",243
"2149",15
"2150",110
"2151",358
"2152",152
"2153",670
"2154",492
"2155",172
"2156",130
"2157",73
"2158",95
"2159",77
"2160",92
"2161",100
"2162",270
"2163",152
"2164",84
"2165",37
"2166",334
"2167",186
"2168",133
"2169",37
"2170",137
"2171",130
"2172",139
"2173",89
"2174",809
"2175",329
"2176",285
"2177",129
"2178",748
"2179",162
"2180",245
"2181",313
"2182",46
"2183",64
"2184",410
"2185",127
"2186",638
"2187",170
"2188",758
"2189",227
"2190",143
"2191",640
"2192",44
"2193",1223
"2194",62
"2195",55
"2196",138
"2197",57
"2198",188
"2199",357
"2200",721
"2201",89
"2202",546
"2203",135
"2204",651
"2205",185
"2206",393
"2207",99
"2208",17
"2209",307
"2210",265
"2211",161
"2212",86
"2213",116
"2214",231
"2215",167
"2216",22
"2217",197
"2218",242
"2219",114
"2220",44
"2221",148
"2222",44
"2223",189
"2224",195
"2225",69
"2226",798
"2227",86
"2228",57
"2229",355
"2230",184
"2231",109
"2232",107
"2233",569
"2234",619
"2235",2270
"2236",206
"2237",127
"2238",9
"2239",256
"2240",644
"2241",96
"2242",79
"2243",428
"2244",44
"2245",596
"2246",121
"2247",77
"2248",909
"2249",68
"2250",124
"2251",247
"2252",55
"2253",74
"2254",251
"2255",67
"2256",142
"2257",569
"2258",26
"2259",522
"2260",232
"2261",79
"2262",123
"2263",58
"2264",308
"2265",215
"2266",379
"2267",37
"2268",88
"2269",97
"2270",90
"2271",208
"2272",120
"2273",180
"2274",89
"2275",60
"2276",544
"2277",56
"2278",45
"2279",235
"2280",74
"2281",1402
"2282",36
"2283",38
"2284",220
"2285",90
"2286",180
"2287",11
"2288",4
"2289",36
"2290",104
"2291",57
"2292",501
"2293",926
"2294",346
"2295",881
"2296",30
"2297",130
"2298",226
"2299",55
"2300",66
"2301",66
"2302",434
"2303",219
"2304",70
"2305",62
"2306",182
"2307",295
"2308",163
"2309",340
"2310",125
"2311",40
"2312",192
"2313",97
"2314",193
"2315",187
"2316",334
"2317",413
"2318",65
"2319",285
"2320",94
"2321",146
"2322",28
"2323",166
"2324",616
"2325",237
"2326",347
"2327",374
"2328",79
"2329",29
"2330",105
"2331",132
"2332",94
"2333",41
"2334",539
"2335",83
"2336",618
"2337",32
"2338",1150
"2339",55
"2340",46
"2341",97
"2342",65
"2343",180
"2344",541
"2345",46
"2346",108
"2347",23
"2348",0
"2349",36
"2350",784
"2351",489
"2352",190
"2353",294
"2354",730
"2355",365
"2356",265
"2357",527
"2358",362
"2359",220
"2360",70
"2361",41
"2362",206
"2363",79
"2364",569
"2365",76
"2366",602
"2367",440
"2368",118
"2369",463
"2370",59
"2371",76
"2372",94
"2373",311
"2374",637
"2375",300
"2376",303
"2377",188
"2378",16
"2379",60
"2380",686
"2381",106
"2382",167
"2383",809
"2384",104
"2385",30
"2386",463
"2387",68
"2388",242
"2389",47
"2390",198
"2391",1035
"2392",640
"2393",719
"2394",411
"2395",155
"2396",1043
"2397",101
"2398",205
"2399",340
"2400",299
"2401",292
"2402",96
"2403",153
"2404",348
"2405",338
"2406",899
"2407",124
"2408",184
"2409",424
"2410",213
"2411",435
"2412",70
"2413",410
"2414",88
"2415",162
"2416",744
"2417",378
"2418",283
"2419",652
"2420",178
"2421",57
"2422",648
"2423",268
"2424",310
"2425",294
"2426",1058
"2427",143
"2428",65
"2429",435
"2430",60
"2431",57
"2432",35
"2433",129
"2434",196
"2435",765
"2436",103
"2437",1011
"2438",133
"2439",98
"2440",21
"2441",126
"2442",257
"2443",161
"2444",201
"2445",121
"2446",41
"2447",56
"2448",184
"2449",203
"2450",621
"2451",102
"2452",325
"2453",27
"2454",90
"2455",108
"2456",113
"2457",215
"2458",55
"2459",113
"2460",1869
"2461",32
"2462",263
"2463",23
"2464",131
"2465",159
"2466",172
"2467",504
"2468",68
"2469",86
"2470",157
"2471",548
"2472",87
"2473",221
"2474",623
"2475",849
"2476",78
"2477",191
"2478",546
"2479",200
"2480",29
"2481",24
"2482",179
"2483",637
"2484",384
"2485",40
"2486",471
"2487",266
