"","V1","V2","V3","V4","V5","V6","V7","V8"
"734",15,129,102,28,8,94,65,441
"735",0,0,3,1,1,0,3,8
"736",1,20,33,11,2,70,15,153
"737",7,5,10,7,1,59,10,99
"738",8,15,49,9,4,122,33,240
"739",2,20,62,15,0,51,32,182
"740",0,1,22,11,1,20,10,67
"741",10,45,42,13,9,107,48,275
"742",14,12,34,11,4,67,6,148
"743",2,6,132,4,7,45,9,205
"744",2,2,12,0,0,11,6,33
"745",6,7,32,5,3,31,14,98
"746",13,21,28,16,3,81,33,195
"747",10,39,35,17,9,58,20,188
"748",2,11,40,6,3,250,15,327
"749",0,0,9,5,0,20,3,37
"750",3,19,25,5,0,33,21,106
"751",1,8,64,26,2,61,34,196
"752",15,35,55,13,6,113,30,267
"753",3,5,19,6,3,28,9,73
"754",4,99,155,38,9,111,108,524
"755",0,1,22,2,2,25,2,54
"756",12,25,101,38,8,103,64,351
"757",0,6,24,9,0,39,7,85
"758",10,65,99,21,5,113,42,356
"759",1,4,4,3,1,26,2,42
"760",2,3,24,14,2,41,4,91
"761",12,25,41,22,3,56,34,194
"762",7,11,21,13,0,19,12,83
"763",5,4,22,6,1,35,5,78
"764",12,153,152,39,28,120,109,613
"765",0,1,19,7,0,24,5,56
"766",13,5,43,11,0,47,6,125
"767",1,20,31,11,2,62,14,142
"768",1,2,19,3,1,20,10,56
"769",5,10,15,4,0,31,9,74
"770",0,2,3,4,0,15,0,24
"771",0,2,2,3,0,15,0,22
"772",17,2,33,5,1,40,6,104
"773",12,8,54,6,1,56,10,147
"774",1,19,24,4,1,45,13,108
"775",0,4,46,13,3,34,20,120
"776",14,61,176,16,8,93,51,419
"777",1,5,12,2,0,26,4,50
"778",1,4,23,10,3,40,19,100
"779",1,1,8,3,1,12,1,27
"780",12,11,41,10,3,94,25,196
"781",5,15,23,7,5,68,9,132
"782",2,126,164,45,12,138,115,602
"783",6,4,17,5,1,26,4,63
"784",0,0,3,0,0,3,1,7
"785",17,52,68,15,3,148,56,359
"786",0,4,28,2,2,44,2,82
"787",0,0,3,0,0,1,1,5
"788",0,0,3,0,0,3,0,6
"789",0,0,9,1,0,7,0,17
"790",8,23,59,13,21,80,48,252
"791",9,6,29,2,0,39,13,99
"792",2,3,22,1,1,35,7,71
"793",1,10,16,4,1,25,12,69
"794",0,4,41,7,0,36,4,92
"795",22,12,44,11,2,79,20,190
"796",8,18,34,19,7,57,19,162
"797",22,115,319,71,20,320,135,1002
"798",1,1,8,1,0,10,1,22
"799",4,15,57,11,3,255,18,363
"800",1,2,18,4,0,26,4,55
"801",7,5,15,9,0,26,7,69
"802",0,1,19,8,1,24,10,63
"803",7,24,55,12,3,122,21,244
"804",20,196,196,48,29,134,143,766
"805",1,111,16,2,0,8,0,138
"806",4,4,18,4,0,22,4,56
"807",0,4,3,5,0,7,2,21
"808",2,2,11,2,1,11,5,34
"809",6,64,97,24,5,101,88,386
"810",3,7,32,15,3,44,16,121
"811",1,19,24,4,1,48,13,111
"812",2,9,62,25,2,80,36,216
"813",0,5,27,9,0,43,22,106
"814",3,28,35,27,7,81,31,212
"815",1,10,44,17,1,44,16,133
"816",1,8,34,14,1,40,16,114
"817",1,3,32,8,0,20,5,69
"818",1,13,29,14,3,69,11,141
"819",0,7,33,8,1,15,6,70
"820",0,3,14,0,1,12,6,36
"821",2,7,61,27,2,60,36,195
"822",0,3,7,1,0,4,1,16
"823",77,89,198,52,11,282,106,816
"824",0,0,1,0,0,0,1,2
"825",0,3,19,4,0,11,8,45
"826",4,20,76,51,3,102,68,324
"827",9,5,17,8,1,68,12,120
"828",3,5,36,2,0,19,8,73
"829",2,5,13,5,0,13,3,41
"830",4,30,51,6,4,70,46,211
"831",4,12,24,8,6,63,13,130
"832",7,27,83,53,4,147,72,393
"833",1,5,36,8,0,19,6,75
"834",18,14,28,8,0,55,11,134
"835",3,5,25,11,5,57,20,126
"836",2,3,21,1,1,30,7,65
"837",2,11,38,6,2,248,15,322
"838",1,12,26,13,2,43,23,120
"839",8,31,50,15,13,89,39,245
"840",20,5,17,6,0,20,6,74
"841",2,1,7,3,0,15,2,30
"842",0,1,14,4,1,28,3,51
"843",3,7,25,11,4,56,23,129
"844",1,0,16,3,0,22,3,45
"845",7,15,28,6,4,67,10,137
"846",0,1,12,2,1,9,0,25
"847",4,12,90,24,8,126,56,323
"848",1,4,8,1,0,23,5,42
"849",0,3,27,6,1,25,4,66
"850",2,3,12,8,2,31,6,64
"851",2,7,12,5,1,28,1,56
"852",48,174,488,106,34,528,178,1556
"853",2,1,20,1,0,27,2,53
"854",0,3,7,1,0,6,1,18
"855",17,149,144,35,9,121,108,584
"856",18,8,21,13,4,78,27,169
"857",1,2,22,6,1,27,6,65
"858",0,0,2,0,1,8,1,12
"859",0,2,14,6,1,31,2,56
"860",1,7,18,5,1,29,9,70
"861",0,7,83,8,0,49,21,168
"862",1,10,33,11,1,32,12,100
"863",1,8,30,8,7,43,15,112
"864",4,12,90,24,8,126,56,323
"865",1,0,1,0,0,9,1,12
"866",1,19,27,5,1,51,13,118
"867",9,50,44,14,9,109,54,290
"868",6,4,22,7,1,37,5,82
"869",0,5,44,19,2,79,25,174
"870",0,0,2,0,0,3,0,5
"871",1,13,38,9,1,40,16,118
"872",0,5,21,5,2,24,12,69
"873",2,1,16,5,0,26,5,55
"874",0,3,39,3,0,19,13,78
"875",0,0,10,1,0,22,4,37
"876",1,19,27,6,1,54,13,122
"877",2,17,59,15,5,43,10,152
"878",1,0,11,3,0,19,0,34
"879",0,1,3,2,0,16,0,22
"880",0,0,4,0,0,0,0,4
"881",2,9,9,3,2,36,9,70
"882",20,40,73,23,5,167,69,397
"883",0,1,20,10,0,30,5,66
"884",1,9,44,14,1,43,19,131
"885",86,77,158,52,10,194,97,675
"886",1,0,9,3,0,18,0,31
"887",9,32,31,13,8,43,16,152
"888",8,7,33,7,1,51,10,117
"889",9,11,36,5,2,25,18,106
"890",13,22,92,42,8,111,72,360
"891",15,44,73,26,10,144,54,366
"892",0,0,6,3,0,13,1,23
"893",1,2,11,4,1,29,1,49
"894",10,131,134,42,9,114,121,563
"895",8,19,21,7,1,117,11,184
"896",6,14,90,28,10,112,58,319
"897",1,17,27,10,2,64,21,142
"898",0,13,30,11,0,47,8,109
"899",1,20,44,1,1,12,12,91
"900",6,4,25,5,1,43,13,97
"901",1,19,27,7,1,55,13,124
"902",1,6,11,2,0,20,5,45
"903",11,6,44,3,0,185,10,259
"904",0,12,49,11,2,40,12,126
"905",5,46,77,14,6,74,33,255
"906",8,29,53,14,10,93,37,244
"907",9,14,63,42,3,95,63,289
"908",4,1,6,0,0,6,3,20
"909",2,3,11,6,1,27,3,53
"910",24,209,199,37,13,148,165,797
"911",1,10,41,7,3,290,15,367
"912",0,3,7,1,0,4,1,16
"913",1,4,16,2,3,22,3,51
"914",0,8,38,8,2,35,15,106
"915",2,10,15,2,1,17,10,57
"916",3,7,30,5,2,23,10,80
"917",6,6,41,15,2,50,15,135
"918",1,4,6,7,0,22,1,41
"919",10,7,50,4,2,82,15,170
"920",2,1,3,3,1,13,1,24
"921",2,15,23,24,3,58,14,139
"922",2,5,8,0,0,15,0,30
"923",0,3,6,1,0,7,1,18
"924",4,17,102,35,12,129,65,365
"925",0,4,16,3,0,13,9,45
"926",23,31,55,15,8,70,36,238
"927",22,119,202,65,13,263,124,808
"928",8,7,44,4,1,71,13,148
"929",0,1,8,1,0,12,0,22
"930",0,3,12,3,1,9,11,39
"931",18,41,70,17,3,158,61,368
"932",0,0,3,3,0,8,1,15
"933",5,22,78,49,4,118,68,344
"934",4,8,32,18,3,49,16,131
"935",2,15,25,24,3,55,13,137
"936",5,18,51,13,0,39,29,155
"937",1,2,14,3,0,15,6,41
"938",4,33,39,17,12,67,43,215
"939",10,14,70,23,10,137,34,298
"940",6,10,26,8,5,27,13,95
"941",0,0,6,1,0,4,1,12
"942",0,0,4,2,0,14,1,21
"943",3,6,21,8,4,53,22,117
"944",2,2,15,4,1,27,2,53
"945",0,4,13,2,0,24,1,44
"946",0,2,12,2,2,6,5,29
"947",1,31,84,14,7,70,59,267
"948",5,5,17,4,0,21,3,55
"949",3,4,14,4,0,21,3,49
"950",0,0,2,1,0,3,1,7
"951",57,176,494,109,35,535,186,1592
"952",0,0,8,5,0,5,4,22
"953",25,11,30,17,4,101,29,217
"954",1,1,33,7,2,31,12,87
"955",3,10,41,12,1,37,12,116
"956",1,0,4,2,0,15,1,23
"957",2,2,13,1,0,11,1,30
"958",0,1,10,1,1,10,4,27
"959",0,1,14,3,1,9,1,29
"960",0,0,21,5,0,13,4,43
"961",3,5,20,7,3,48,5,91
"962",7,6,54,10,3,58,25,163
"963",1,3,7,0,0,7,1,19
"964",1,7,18,5,1,29,9,70
"965",0,0,8,2,0,8,2,20
"966",0,3,18,1,0,10,5,37
"967",1,8,29,8,7,44,14,111
"968",0,12,38,19,2,64,40,177
"969",0,1,13,5,1,18,3,41
"970",3,3,4,1,0,16,0,27
"971",2,6,41,10,5,31,29,124
"972",2,3,17,5,0,15,10,52
"973",9,17,46,18,2,61,20,173
"974",2,17,53,19,3,67,37,198
"975",0,0,17,4,1,29,8,59
"976",0,2,13,1,0,8,1,25
"977",0,2,11,1,0,8,2,24
"978",1,17,49,9,2,55,21,154
"979",0,3,7,4,0,7,4,25
"980",8,17,48,17,1,117,29,237
"981",4,25,29,17,5,76,29,185
"982",1,9,37,9,1,42,15,114
"983",0,0,4,1,0,10,0,15
"984",8,4,17,7,1,32,5,74
"985",0,4,21,6,2,39,15,87
"986",2,84,139,31,8,104,98,466
"987",0,0,16,12,0,26,3,57
"988",1,8,20,2,1,22,3,57
"989",4,11,19,6,0,46,6,92
"990",10,30,58,18,23,105,47,291
"991",0,5,17,3,0,20,6,51
"992",13,6,38,6,0,127,9,199
"993",0,0,6,2,0,8,0,16
"994",5,18,95,26,10,138,54,347
"995",6,12,30,9,0,67,19,143
"996",5,3,23,3,0,32,7,73
"997",3,24,93,57,5,131,78,391
"998",2,3,21,13,3,58,3,103
"999",1,7,13,2,0,25,5,53
"1000",1,6,11,2,1,21,11,53
"1001",0,2,18,4,2,26,12,64
"1002",3,2,27,3,1,16,12,64
"1003",2,6,17,6,2,14,7,54
"1004",0,4,0,0,0,0,0,4
"1005",0,2,15,5,1,37,12,72
"1006",2,2,10,4,1,18,3,40
"1007",0,1,8,5,0,5,5,24
"1008",0,6,28,12,1,23,12,82
"1009",0,0,6,0,0,3,0,9
"1010",7,11,72,18,5,120,27,260
"1011",0,13,33,9,3,73,25,156
"1012",15,52,65,10,4,136,47,329
"1013",21,181,188,35,11,142,142,722
"1014",1,1,16,3,2,12,5,40
"1015",10,16,39,10,32,93,38,238
"1016",0,1,30,5,0,24,4,64
"1017",14,15,52,11,3,147,38,280
"1018",13,5,40,6,0,120,9,193
"1019",1,4,21,8,0,30,15,79
"1020",1,19,27,5,1,50,13,117
"1021",0,3,16,3,0,12,9,43
"1022",16,1,20,6,0,29,3,75
"1023",1,10,23,4,2,46,18,104
"1024",5,12,31,10,6,133,20,217
"1025",9,14,58,19,4,146,29,279
"1026",1,2,11,1,0,10,0,25
"1027",1,1,6,0,0,9,3,20
"1028",8,12,28,12,5,74,12,151
"1029",17,23,58,14,1,77,32,222
"1030",1,0,11,3,0,18,0,33
"1031",3,4,23,12,2,19,0,63
"1032",8,4,12,6,1,60,11,102
"1033",1,9,47,20,2,52,25,156
"1034",0,0,2,1,0,6,0,9
"1035",0,4,22,6,2,26,15,75
"1036",0,3,20,1,0,18,6,48
"1037",6,5,38,4,4,45,6,108
"1038",1,1,16,3,2,12,5,40
"1039",13,67,179,17,7,112,57,453
"1040",5,10,40,13,3,68,14,154
"1041",0,0,11,2,0,9,1,23
"1042",0,2,19,2,2,31,12,68
"1043",0,2,11,4,0,106,2,125
"1044",0,0,13,6,0,21,3,43
"1045",0,1,14,7,1,118,1,142
"1046",0,0,5,0,0,3,2,10
"1047",8,29,52,7,7,44,29,176
"1048",9,7,25,5,0,48,14,108
"1049",1,8,5,3,0,17,6,40
"1050",1,3,8,2,1,20,3,38
"1051",1,2,11,5,0,27,8,55
"1052",17,25,86,14,6,79,27,254
"1053",2,7,12,5,1,28,1,56
"1054",0,4,14,3,0,17,5,43
"1055",2,8,41,9,5,31,16,112
"1056",1,4,17,3,1,21,4,51
"1057",2,6,35,18,2,134,14,211
"1058",0,0,7,0,0,10,2,19
"1059",5,212,157,19,12,108,33,546
"1060",3,11,41,12,1,35,11,114
"1061",9,4,15,10,0,35,14,87
"1062",1,1,6,3,1,8,1,21
"1063",0,4,25,2,2,45,2,80
"1064",0,1,3,1,0,9,0,14
"1065",42,47,142,53,8,199,111,602
"1066",1,4,12,2,0,18,6,43
"1067",2,4,15,3,1,21,4,50
"1068",4,5,17,7,2,37,16,88
"1069",8,9,33,8,3,60,10,132
"1070",5,14,111,31,11,159,69,402
"1071",0,1,4,1,2,7,4,19
"1072",1,19,20,9,6,32,22,109
"1073",0,0,4,2,1,0,3,10
"1074",3,5,28,12,2,44,12,106
"1075",0,1,14,3,0,9,2,29
"1076",2,19,49,12,5,35,9,131
"1077",1,6,26,10,0,47,23,113
"1078",9,28,45,14,15,90,38,239
"1079",8,6,26,3,0,38,12,94
"1080",20,16,23,6,3,50,7,125
"1081",0,5,15,6,1,15,7,49
"1082",24,12,44,16,1,114,30,243
"1083",1,0,6,6,0,11,2,26
"1084",1,2,14,5,0,7,1,30
"1085",12,8,55,7,1,58,9,150
"1086",1,2,17,4,2,24,14,64
"1087",0,1,8,0,0,6,1,16
"1088",1,5,11,4,1,32,2,56
"1089",1,2,3,0,0,15,2,23
"1090",0,1,0,0,0,3,0,4
"1091",2,18,42,22,7,92,16,200
"1092",22,183,183,46,20,104,116,674
"1093",12,63,123,43,4,152,76,474
"1094",0,2,17,5,0,25,5,54
"1095",1,7,30,13,0,56,19,126
"1096",0,1,14,3,0,9,2,29
"1097",2,3,52,9,0,30,3,99
"1098",1,0,12,1,0,3,3,20
"1099",5,5,46,4,4,75,9,148
"1100",2,11,40,6,3,259,15,336
"1101",11,8,41,6,0,248,9,323
"1102",8,13,36,10,1,101,18,187
"1103",2,2,19,10,3,45,3,84
"1104",0,0,3,0,0,18,0,22
"1105",0,0,1,0,0,2,0,3
"1106",0,0,8,1,0,11,3,23
"1107",3,2,46,10,5,67,16,149
"1108",2,53,84,40,7,146,67,400
"1109",1,15,20,7,1,24,14,82
"1110",6,9,34,18,1,90,13,171
"1111",14,40,57,13,4,132,41,301
"1112",1,19,25,4,1,48,13,112
"1113",3,7,25,11,21,53,28,149
"1114",6,103,149,37,9,125,120,549
"1115",0,1,2,0,0,5,0,8
"1116",1,22,45,11,11,38,20,148
"1117",0,0,7,1,0,3,1,12
"1118",0,3,16,3,0,26,8,56
"1119",8,11,34,16,1,110,19,199
"1120",5,12,24,7,7,31,15,101
"1121",1,19,24,4,1,45,13,108
"1122",8,31,31,14,8,43,16,151
"1123",20,9,23,15,4,79,28,178
"1124",0,7,22,6,1,20,8,64
"1125",0,16,44,3,5,23,7,98
"1126",8,67,128,27,5,126,50,411
"1127",0,0,4,2,0,8,2,16
"1128",4,3,31,7,3,26,10,84
"1129",14,41,59,13,4,133,39,303
"1130",3,5,22,15,2,52,19,118
"1131",21,152,160,39,13,90,91,566
"1132",0,0,9,1,0,8,2,20
"1133",6,10,21,10,5,44,7,104
"1134",0,0,7,1,0,2,1,11
"1135",5,24,30,22,7,68,19,175
"1136",14,42,60,13,4,134,38,305
"1137",3,131,117,12,10,94,29,396
"1138",4,7,22,7,5,25,13,83
"1139",0,1,23,13,0,33,18,88
"1140",5,64,102,29,4,110,98,413
"1141",1,2,10,2,1,28,1,45
"1142",1,2,5,1,1,18,1,29
"1143",1,3,23,1,2,23,13,66
"1144",12,38,62,11,2,423,24,572
"1145",7,7,26,3,4,145,13,205
"1146",20,13,59,15,4,88,23,222
"1147",10,4,16,4,0,56,10,100
"1148",1,7,29,14,4,65,27,147
"1149",2,5,24,2,0,38,10,81
"1150",1,9,52,17,2,55,21,157
"1151",1,4,11,3,0,14,4,37
"1152",4,32,40,38,2,81,40,237
"1153",10,4,35,4,1,76,11,141
"1154",38,129,365,67,24,350,126,1099
"1155",4,14,18,8,2,28,9,84
"1156",3,12,16,17,1,47,18,114
"1157",2,3,14,2,1,19,2,43
"1158",0,1,13,2,1,11,0,28
"1159",14,12,36,13,4,104,30,214
"1160",1,4,28,17,1,37,25,113
"1161",8,57,83,20,4,88,70,331
"1162",2,37,266,38,6,114,58,523
"1163",0,0,2,1,1,6,1,11
"1164",1,1,22,1,1,29,2,57
"1165",3,7,24,3,2,37,8,84
"1166",0,3,37,8,0,36,5,89
"1167",13,13,63,19,4,81,26,219
"1168",0,2,14,5,0,8,0,29
"1169",4,51,70,13,2,146,55,341
"1170",0,1,14,4,2,18,10,49
"1171",14,11,33,12,0,58,31,159
"1172",6,11,19,1,3,28,8,76
"1173",0,16,41,8,1,45,11,122
"1174",4,16,33,9,5,29,10,107
"1175",7,10,21,3,3,34,12,90
"1176",1,1,4,3,0,15,2,26
"1177",1,3,21,6,0,21,12,64
"1178",9,27,59,15,3,85,32,230
"1179",4,0,7,3,0,16,1,31
"1180",0,0,0,0,0,0,0,0
"1181",0,10,21,14,2,49,9,106
"1182",0,0,11,3,0,16,8,38
"1183",11,38,58,13,4,118,42,284
"1184",13,48,62,11,2,51,35,222
"1185",1,1,17,13,2,40,3,78
"1186",8,4,19,4,1,9,5,50
"1187",0,1,12,2,1,9,0,25
"1188",1,2,10,3,1,26,1,44
"1189",2,10,28,14,4,50,8,116
"1190",9,44,68,27,4,152,44,348
"1191",23,9,25,15,4,84,28,188
"1192",0,0,3,0,0,5,0,8
"1193",4,4,9,5,1,19,1,43
"1194",0,2,24,7,1,21,6,61
"1195",0,0,12,1,0,6,1,20
"1196",4,5,16,13,0,46,6,91
"1197",1,7,48,22,2,49,28,157
"1198",0,4,12,2,0,35,5,58
"1199",10,30,58,17,28,110,49,302
"1200",16,16,45,4,6,119,10,216
"1201",8,29,57,10,2,406,21,533
"1202",0,2,8,1,2,10,6,29
"1203",3,17,59,20,3,72,42,216
"1204",0,0,5,0,0,7,0,12
"1205",16,17,43,5,5,121,10,217
"1206",0,12,28,7,1,50,19,117
"1207",1,0,13,1,0,10,2,27
"1208",0,1,11,1,2,7,3,25
"1209",0,1,25,14,1,24,10,77
"1210",2,4,15,3,2,19,4,49
"1211",2,1,16,3,2,14,5,43
"1212",0,1,17,4,0,14,0,36
"1213",0,0,4,1,1,6,1,13
"1214",2,11,55,21,2,47,40,178
"1215",0,1,11,1,2,7,3,25
"1216",12,20,52,27,10,180,25,327
"1217",1,9,33,12,3,27,15,100
"1218",22,165,174,40,16,96,106,619
"1219",3,2,7,1,1,16,2,32
"1220",0,6,23,7,1,36,18,91
"1221",3,5,15,6,1,32,10,72
"1222",3,8,33,16,3,50,19,133
"1223",4,2,14,2,0,38,4,64
"1224",4,121,157,40,11,127,111,571
"1225",14,97,103,19,20,72,66,391
"1226",3,7,25,11,4,56,23,129
"1227",7,4,48,4,3,70,10,146
"1228",0,0,0,0,0,2,1,3
"1229",4,5,26,7,5,27,12,86
"1230",7,16,50,16,3,76,20,188
"1231",5,212,162,15,10,109,35,548
"1232",4,17,117,29,13,158,67,407
"1233",4,4,48,3,3,71,10,143
"1234",1,2,15,1,0,17,5,41
"1235",1,1,11,4,0,14,8,39
"1236",11,4,39,5,1,35,4,99
"1237",0,2,0,0,0,5,0,7
"1238",4,13,56,13,3,254,19,362
"1239",0,5,39,9,0,39,7,99
"1240",12,12,41,8,1,37,45,156
"1241",2,2,16,9,3,44,3,79
"1242",10,7,52,8,1,62,12,152
"1243",16,10,40,19,1,72,22,180
"1244",2,17,49,18,1,48,19,154
"1245",8,11,41,18,1,87,8,175
"1246",2,2,10,1,1,22,2,40
"1247",5,5,43,9,1,51,11,125
"1248",1,4,12,2,0,18,6,43
"1249",3,14,106,29,9,108,59,330
"1250",1,2,14,5,0,11,1,34
"1251",3,11,20,8,5,58,6,111
"1252",4,1,19,4,0,34,8,70
"1253",5,12,91,21,7,118,54,311
"1254",0,0,0,0,0,0,0,0
"1255",0,0,11,0,0,12,1,24
"1256",1,9,15,7,2,31,13,78
"1257",1,2,21,4,0,17,7,52
"1258",1,1,6,0,0,4,2,14
"1259",2,15,49,17,5,59,39,186
"1260",2,9,57,28,3,58,36,193
"1261",1,0,4,1,1,5,3,15
"1262",0,3,10,4,1,12,8,38
"1263",2,47,58,27,14,82,57,287
"1264",3,5,29,18,2,61,21,139
"1265",7,17,47,16,2,71,20,180
"1266",2,2,7,4,0,22,1,38
"1267",1,7,13,2,0,26,5,54
"1268",7,13,45,10,3,97,33,208
"1269",4,2,16,2,0,38,4,66
"1270",2,4,128,2,5,41,9,191
"1271",1,0,10,3,0,8,1,23
"1272",0,2,11,4,1,11,3,32
"1273",0,0,0,0,0,0,0,0
"1274",7,4,13,8,0,27,7,66
"1275",8,27,67,11,5,256,22,396
"1276",0,0,9,2,0,11,1,23
"1277",1,10,41,8,3,282,15,360
"1278",0,1,11,2,0,11,2,27
"1279",1,3,10,5,0,29,10,59
"1280",0,4,46,13,3,34,20,120
"1281",1,4,15,2,0,295,9,326
"1282",0,1,3,3,0,16,2,25
"1283",3,16,104,30,9,106,58,327
"1284",6,105,166,41,13,151,112,594
"1285",0,0,7,2,0,6,2,17
"1286",0,2,19,3,0,12,2,38
"1287",9,3,20,5,0,28,5,70
"1288",4,13,55,10,3,258,21,364
"1289",7,15,33,14,2,80,11,162
"1290",12,94,135,21,16,143,92,516
"1291",0,2,9,4,1,11,3,30
"1292",0,9,31,6,0,35,6,87
"1293",2,3,22,4,3,28,7,69
"1294",2,4,15,8,2,29,7,67
"1295",4,0,8,1,0,17,1,31
"1296",0,1,10,1,1,5,3,21
"1297",0,1,12,3,1,11,2,30
"1298",8,12,39,16,1,115,20,211
"1299",1,3,34,8,0,20,6,72
"1300",0,4,24,1,2,33,1,65
"1301",2,3,17,8,4,40,4,78
"1302",0,4,23,2,2,43,2,76
"1303",64,45,129,59,7,178,120,603
"1304",0,2,21,4,0,20,3,50
"1305",0,9,27,3,1,23,6,69
"1306",0,1,23,6,1,22,5,58
"1307",1,0,24,4,2,29,13,73
"1308",0,2,8,4,0,23,10,48
"1309",0,0,1,1,0,2,0,4
"1310",5,13,47,7,15,50,40,177
"1311",1,30,42,11,4,56,34,178
"1312",2,6,129,2,5,42,9,195
"1313",0,7,20,1,0,24,3,55
"1314",1,5,26,5,0,29,7,73
"1315",0,1,12,4,0,11,0,28
"1316",1,1,16,5,0,25,13,61
"1317",0,0,3,1,0,1,1,6
"1318",0,0,19,0,1,12,3,35
"1319",0,0,6,0,0,10,1,17
"1320",3,6,19,3,0,213,3,247
"1321",4,4,9,4,1,12,1,35
"1322",0,0,2,1,0,9,1,13
"1323",1,0,8,3,1,19,4,36
"1324",0,6,81,10,0,51,20,168
"1325",16,53,62,9,3,145,50,338
"1326",0,3,178,6,0,20,14,223
"1327",0,2,13,2,0,12,3,32
"1328",20,2,29,4,3,31,6,95
"1329",34,125,350,68,23,358,121,1079
"1330",0,0,0,0,0,1,0,1
"1331",1,2,4,0,0,6,1,14
"1332",2,4,28,2,0,32,10,78
"1333",1,20,56,8,2,68,28,183
"1334",23,11,29,10,2,52,15,142
"1335",1,6,34,7,1,40,9,98
"1336",0,8,41,28,2,45,19,143
"1337",6,27,78,46,2,152,58,369
"1338",10,12,50,12,2,54,18,158
"1339",1,1,12,3,1,32,8,58
"1340",0,3,39,3,1,19,13,79
"1341",1,0,19,1,2,23,4,50
"1342",3,30,45,38,3,81,37,237
"1343",62,48,131,62,5,208,116,633
"1344",0,0,11,0,0,12,2,25
"1345",0,0,5,1,0,7,0,13
"1346",8,8,36,4,1,42,12,113
"1347",2,13,31,10,2,45,25,129
"1348",2,3,26,13,3,56,5,108
"1349",1,6,18,3,0,19,7,54
"1350",4,5,17,7,2,36,15,86
"1351",2,2,12,14,5,39,9,83
"1352",1,2,17,7,1,32,6,66
"1353",1,2,24,7,1,31,8,74
"1354",5,5,42,4,4,72,9,141
"1355",8,15,55,18,4,126,31,257
"1356",20,17,46,15,1,52,11,162
"1357",0,8,40,8,3,30,14,103
"1358",6,0,8,5,0,18,3,40
"1359",0,4,12,7,1,16,6,46
"1360",5,1,6,1,1,17,4,35
"1361",2,6,28,6,2,31,18,93
"1362",0,0,6,1,0,2,0,9
"1363",1,1,15,3,2,11,5,38
"1364",11,18,50,21,7,172,22,301
"1365",2,3,13,7,2,20,9,56
"1366",5,7,64,15,8,89,30,220
"1367",2,2,23,7,1,39,4,78
"1368",5,11,48,10,2,48,22,146
"1369",6,6,16,10,3,20,7,69
"1370",4,14,56,10,3,254,19,360
"1371",9,34,32,13,8,45,16,157
"1372",9,5,41,3,1,82,9,150
"1373",11,16,31,16,6,57,13,150
"1374",3,3,11,2,0,11,2,32
"1375",3,84,82,15,8,61,22,275
"1376",7,2,11,2,0,19,1,42
"1377",0,16,42,3,5,22,7,95
"1378",9,12,19,4,0,16,4,64
"1379",8,57,83,20,4,88,70,331
"1380",1,0,16,3,0,22,3,45
"1381",3,13,98,27,11,141,62,358
"1382",0,5,25,4,0,29,6,69
"1383",61,91,251,70,18,350,109,951
"1384",0,0,8,3,0,7,1,19
"1385",4,6,16,3,3,14,11,57
"1386",5,27,27,10,9,50,29,157
"1387",0,1,5,3,0,16,3,28
"1388",0,0,6,1,0,2,0,9
"1389",2,11,40,6,3,250,15,327
"1390",10,17,34,18,4,61,15,159
"1391",0,5,44,7,0,38,15,109
"1392",3,1,26,5,2,32,4,73
"1393",7,8,25,6,1,24,8,79
"1394",0,10,36,16,2,50,32,147
"1395",2,3,24,14,2,41,4,91
"1396",3,5,17,6,2,33,12,78
"1397",6,211,141,14,11,102,27,512
"1398",3,6,16,3,0,218,3,250
"1399",0,0,0,0,0,0,0,0
"1400",0,0,3,0,0,2,1,6
"1401",2,2,10,1,1,22,2,40
"1402",8,16,52,13,4,80,22,195
"1403",1,5,14,1,2,21,8,52
"1404",3,16,48,17,2,51,27,164
"1405",2,9,29,11,4,56,6,117
"1406",6,212,148,18,11,108,32,535
"1407",0,2,14,5,1,21,4,47
"1408",8,7,30,6,0,50,17,118
"1409",14,44,63,13,4,118,39,295
"1410",5,13,33,11,2,68,9,141
"1411",0,2,8,2,0,23,11,46
"1412",3,3,22,3,3,33,6,73
"1413",1,12,29,5,1,49,28,125
"1414",13,8,22,12,0,45,15,115
"1415",16,48,60,19,3,136,60,342
"1416",0,15,36,9,1,49,10,120
"1417",3,2,20,2,0,40,5,72
"1418",1,8,31,8,7,47,13,115
"1419",10,1,13,5,0,24,2,55
"1420",4,5,38,13,2,132,14,208
"1421",7,10,30,5,0,237,6,295
"1422",1,3,7,1,0,17,1,30
"1423",68,82,235,63,13,332,102,896
"1424",24,10,38,18,4,121,28,245
"1425",6,8,34,4,6,44,13,115
"1426",3,5,23,8,4,55,20,118
"1427",1,10,23,9,0,42,9,94
"1428",20,176,188,45,28,110,126,693
"1429",4,10,17,5,0,28,11,75
"1430",0,1,11,1,1,4,0,18
"1431",2,1,23,5,1,33,4,69
"1432",16,111,90,41,3,117,63,441
"1433",7,27,50,10,5,38,27,164
"1434",0,0,8,1,0,7,1,17
"1435",0,0,14,5,0,22,10,51
"1436",3,4,22,8,4,44,5,90
"1437",3,6,33,10,2,53,20,127
"1438",0,2,0,0,0,5,0,7
"1439",1,1,21,7,1,16,11,58
"1440",13,32,101,43,8,126,86,410
"1441",6,10,41,13,3,64,14,152
"1442",0,0,7,2,0,23,2,34
"1443",3,10,16,3,0,38,10,80
"1444",0,1,13,3,1,10,0,28
