"","x"
"429",49
"430",8
"431",38
"432",2
"433",9
"434",4
"435",9
"436",20
"437",111
"438",16
"439",38
"440",81
"441",10
"442",85
"443",53
"444",246
"445",61
"446",9
"447",27
"448",30
"449",47
"450",100
"451",14
"452",5
"453",69
"454",47
"455",18
"456",61
"457",21
"458",25
"459",21
"460",8
"461",14
"462",82
"463",10
"464",5
"465",37
"466",36
"467",28
"468",4
"469",22
"470",50
"471",60
"472",0
"473",8
"474",11
"475",13
"476",15
"477",20
"478",1
"479",52
"480",11
"481",17
"482",22
"483",35
"484",20
"485",9
"486",22
"487",17
"488",26
"489",17
"490",77
"491",12
"492",27
"493",22
"494",10
"495",3
"496",17
"497",4
"498",49
"499",5
"500",8
"501",13
"502",20
"503",0
"504",47
"505",18
"506",23
"507",34
"508",119
"509",16
"510",18
"511",55
"512",4
"513",11
"514",6
"515",28
"516",4
"517",15
"518",5
"519",26
"520",8
"521",23
"522",4
"523",17
"524",19
"525",0
"526",103
"527",59
"528",83
"529",0
"530",102
"531",8
"532",4
"533",50
"534",4
"535",9
"536",11
"537",9
"538",11
"539",27
"540",2
"541",19
"542",13
"543",5
"544",254
"545",48
"546",27
"547",22
"548",23
"549",104
"550",21
"551",90
"552",3
"553",15
"554",6
"555",38
"556",72
"557",43
"558",2
"559",44
"560",10
"561",74
"562",40
"563",170
"564",23
"565",14
"566",46
"567",3
"568",8
"569",31
"570",8
"571",72
"572",13
"573",65
"574",118
"575",73
"576",5
"577",36
"578",40
"579",222
"580",14
"581",7
"582",46
"583",112
"584",20
"585",26
"586",73
"587",39
"588",13
"589",38
"590",8
"591",8
"592",1
"593",44
"594",5
"595",96
"596",10
"597",23
"598",4
"599",16
"600",69
"601",45
"602",17
"603",68
"604",8
"605",2
"606",21
"607",13
"608",75
"609",25
"610",2
"611",10
"612",0
"613",14
"614",62
"615",4
"616",12
"617",11
"618",82
"619",28
"620",16
"621",8
"622",22
"623",11
"624",5
"625",6
"626",10
"627",37
"628",1
"629",34
"630",13
"631",13
"632",28
"633",9
"634",11
"635",13
"636",10
"637",42
"638",37
"639",60
"640",31
"641",68
"642",16
"643",43
"644",65
"645",9
"646",63
"647",54
"648",3
"649",26
"650",12
"651",9
"652",100
"653",1
"654",36
"655",125
"656",61
"657",36
"658",14
"659",72
"660",66
"661",20
"662",8
"663",29
"664",11
"665",31
"666",5
"667",18
"668",174
"669",120
"670",14
"671",7
"672",88
"673",42
"674",32
"675",4
"676",80
"677",13
"678",12
"679",20
"680",53
"681",64
"682",38
"683",20
"684",63
"685",8
"686",5
"687",46
"688",18
"689",27
"690",46
"691",1
"692",30
"693",20
"694",111
"695",25
"696",11
"697",0
"698",78
"699",2
"700",9
"701",63
"702",3
"703",40
"704",69
"705",3
"706",0
"707",0
"708",52
"709",97
"710",4
"711",3
"712",93
"713",18
"714",102
"715",18
"716",12
"717",71
"718",6
"719",44
"720",23
"721",41
"722",41
"723",10
"724",36
"725",13
"726",17
"727",97
"728",1
"729",120
"730",89
"731",15
"732",7
"733",10
"734",6
"735",91
"736",99
"737",5
"738",30
"739",45
"740",21
"741",62
"742",33
"743",52
"744",69
"745",68
"746",68
"747",5
"748",5
"749",11
"750",3
"751",19
"752",20
"753",44
"754",4
"755",51
"756",17
"757",11
"758",14
"759",11
"760",85
"761",31
"762",45
"763",27
"764",9
"765",3
"766",47
"767",2
"768",4
"769",19
"770",14
"771",17
"772",24
"773",12
"774",5
"775",4
"776",2
"777",29
"778",42
"779",56
"780",11
"781",44
"782",33
"783",10
"784",42
"785",18
"786",32
"787",61
"788",7
"789",29
"790",100
"791",53
"792",13
"793",22
"794",123
"795",2
"796",28
"797",0
"798",50
"799",17
"800",57
"801",21
"802",16
"803",7
"804",43
"805",4
"806",55
"807",29
"808",1
"809",11
"810",19
"811",5
"812",11
"813",4
"814",75
"815",98
"816",2
"817",279
"818",10
"819",8
"820",14
"821",4
"822",82
"823",108
"824",13
"825",3
"826",6
"827",1
"828",14
"829",69
"830",1
"831",5
"832",64
"833",20
"834",34
"835",15
"836",0
"837",4
"838",22
"839",11
"840",38
"841",4
"842",33
"843",43
"844",36
"845",5
"846",9
"847",20
"848",16
"849",5
"850",50
"851",9
"852",38
"853",17
"854",3
"855",18
"856",25
"857",12
"858",25
"859",24
"860",40
"861",19
"862",14
"863",18
"864",95
"865",38
"866",32
"867",0
"868",17
"869",14
"870",128
"871",25
"872",26
"873",10
"874",2
"875",33
"876",38
"877",26
"878",10
"879",7
"880",97
"881",36
"882",6
"883",36
"884",39
"885",26
"886",21
"887",28
"888",34
"889",6
"890",6
"891",11
"892",45
"893",7
"894",71
"895",29
"896",1
"897",2
"898",39
"899",17
"900",5
"901",19
"902",14
"903",46
"904",17
"905",51
"906",11
"907",7
"908",9
"909",17
"910",24
"911",9
"912",28
"913",44
"914",4
"915",9
"916",31
"917",47
"918",4
"919",15
"920",58
"921",9
"922",42
"923",31
"924",12
"925",6
"926",3
"927",4
"928",21
"929",9
"930",12
"931",22
"932",0
"933",31
"934",99
"935",11
"936",60
"937",21
"938",44
"939",0
"940",3
"941",111
"942",21
"943",24
"944",18
"945",9
"946",15
"947",25
"948",99
"949",35
"950",9
"951",15
"952",43
"953",21
"954",65
"955",24
"956",13
"957",11
"958",10
"959",20
"960",100
"961",1
"962",20
"963",30
"964",10
"965",100
"966",18
"967",11
"968",125
"969",14
"970",10
"971",15
"972",42
"973",57
"974",23
"975",10
"976",35
"977",20
"978",238
"979",13
"980",13
"981",9
"982",16
"983",23
"984",6
"985",108
"986",2
"987",33
"988",23
"989",5
"990",1
"991",3
"992",8
"993",39
"994",15
"995",29
"996",27
"997",41
"998",1
"999",2
"1000",31
"1001",101
"1002",22
"1003",67
"1004",57
"1005",68
"1006",58
"1007",68
"1008",37
"1009",90
"1010",11
"1011",0
"1012",9
"1013",73
"1014",132
"1015",34
"1016",89
"1017",16
"1018",19
"1019",9
"1020",8
"1021",5
"1022",79
"1023",17
"1024",14
"1025",12
"1026",55
"1027",7
"1028",16
"1029",0
"1030",206
"1031",4
"1032",15
"1033",1
"1034",5
"1035",76
"1036",20
"1037",8
"1038",8
"1039",37
"1040",54
"1041",11
"1042",8
"1043",117
"1044",33
"1045",4
"1046",39
"1047",16
"1048",3
"1049",37
"1050",19
"1051",14
"1052",10
"1053",89
"1054",7
"1055",16
"1056",11
"1057",31
"1058",20
"1059",12
"1060",25
"1061",14
"1062",24
"1063",31
"1064",20
"1065",12
"1066",12
"1067",15
"1068",93
"1069",32
"1070",29
"1071",12
"1072",1
"1073",100
"1074",11
"1075",20
"1076",16
"1077",52
"1078",128
"1079",42
"1080",51
"1081",25
"1082",17
"1083",27
"1084",28
"1085",22
"1086",6
"1087",20
"1088",10
"1089",12
"1090",6
"1091",35
"1092",8
"1093",2
"1094",4
"1095",47
"1096",21
"1097",97
"1098",108
"1099",6
"1100",26
"1101",126
"1102",22
"1103",18
"1104",57
"1105",9
"1106",12
"1107",42
"1108",20
"1109",5
"1110",0
"1111",46
"1112",35
"1113",22
"1114",93
"1115",4
"1116",4
"1117",7
"1118",22
"1119",29
"1120",133
"1121",27
"1122",5
"1123",3
"1124",24
"1125",15
"1126",14
"1127",5
"1128",2
"1129",5
"1130",55
"1131",9
"1132",44
"1133",40
"1134",12
"1135",64
"1136",15
"1137",27
"1138",22
"1139",8
"1140",29
"1141",27
"1142",8
"1143",20
"1144",23
"1145",49
"1146",21
"1147",38
"1148",16
"1149",23
"1150",7
"1151",0
"1152",25
"1153",148
"1154",31
"1155",42
"1156",16
"1157",10
"1158",11
"1159",2
"1160",31
"1161",12
"1162",9
"1163",59
"1164",55
"1165",9
"1166",30
"1167",3
"1168",4
"1169",15
"1170",66
"1171",27
"1172",28
"1173",40
"1174",225
"1175",18
"1176",21
"1177",28
"1178",0
"1179",10
"1180",64
"1181",3
"1182",20
"1183",25
"1184",5
"1185",8
"1186",89
"1187",5
"1188",6
"1189",1
"1190",1
"1191",14
"1192",25
"1193",10
"1194",29
"1195",9
"1196",27
"1197",17
"1198",12
"1199",5
"1200",19
"1201",138
"1202",18
"1203",23
"1204",2
"1205",58
"1206",7
"1207",18
"1208",8
"1209",0
"1210",28
"1211",1
"1212",2
"1213",1
"1214",16
"1215",7
"1216",95
"1217",1
"1218",11
"1219",8
"1220",0
"1221",58
"1222",71
"1223",101
"1224",159
"1225",26
"1226",18
"1227",280
"1228",4
"1229",42
"1230",14
"1231",32
"1232",23
"1233",36
"1234",23
"1235",13
"1236",10
"1237",25
"1238",13
"1239",17
"1240",17
"1241",3
"1242",25
"1243",3
"1244",69
"1245",28
"1246",8
"1247",26
"1248",27
"1249",96
"1250",3
"1251",16
"1252",69
"1253",61
"1254",11
"1255",25
"1256",17
"1257",24
"1258",35
"1259",8
"1260",122
"1261",8
"1262",11
"1263",15
"1264",38
"1265",25
"1266",3
"1267",115
"1268",12
"1269",69
"1270",16
"1271",0
"1272",9
"1273",10
"1274",32
"1275",41
"1276",25
"1277",2
"1278",73
"1279",50
"1280",17
"1281",21
"1282",35
"1283",20
"1284",21
"1285",7
"1286",10
"1287",39
"1288",168
"1289",4
"1290",38
"1291",16
"1292",18
"1293",8
"1294",13
"1295",11
"1296",5
"1297",16
"1298",6
"1299",12
"1300",45
"1301",115
"1302",17
"1303",85
"1304",4
"1305",3
"1306",110
"1307",3
"1308",10
"1309",77
"1310",0
"1311",33
"1312",13
"1313",0
"1314",34
"1315",119
"1316",7
"1317",22
"1318",40
"1319",16
"1320",22
"1321",3
"1322",21
"1323",8
"1324",42
"1325",70
"1326",93
"1327",9
"1328",12
"1329",3
"1330",47
"1331",26
"1332",2
"1333",12
"1334",7
"1335",5
"1336",37
"1337",58
"1338",89
"1339",33
"1340",92
"1341",4
"1342",10
"1343",98
"1344",22
"1345",9
"1346",104
"1347",41
"1348",31
"1349",10
"1350",7
"1351",12
"1352",37
"1353",2
"1354",36
"1355",20
"1356",24
"1357",113
"1358",26
"1359",7
"1360",24
"1361",7
"1362",49
"1363",40
"1364",98
"1365",17
"1366",11
"1367",40
"1368",11
"1369",98
"1370",42
"1371",21
"1372",3
"1373",22
"1374",11
"1375",19
"1376",14
"1377",259
"1378",76
"1379",12
"1380",54
"1381",10
"1382",7
"1383",30
"1384",11
"1385",10
"1386",22
"1387",31
"1388",27
"1389",20
"1390",36
"1391",19
"1392",26
"1393",59
"1394",5
"1395",29
"1396",23
"1397",36
"1398",36
"1399",9
"1400",11
"1401",19
"1402",4
"1403",102
"1404",28
"1405",47
"1406",6
"1407",189
"1408",17
"1409",16
"1410",9
"1411",13
"1412",5
"1413",61
"1414",43
"1415",19
"1416",17
"1417",3
"1418",91
"1419",8
"1420",15
"1421",12
"1422",16
"1423",13
"1424",22
"1425",23
"1426",2
"1427",24
"1428",13
"1429",35
"1430",7
"1431",0
"1432",0
"1433",157
"1434",4
"1435",74
"1436",16
"1437",6
"1438",32
"1439",52
"1440",18
"1441",2
"1442",28
"1443",47
"1444",23
"1445",27
"1446",82
"1447",19
"1448",29
"1449",33
"1450",8
"1451",4
"1452",58
"1453",68
"1454",5
"1455",118
"1456",13
"1457",26
"1458",25
"1459",8
"1460",17
"1461",12
"1462",26
"1463",9
"1464",9
"1465",22
"1466",34
"1467",21
"1468",2
"1469",13
"1470",37
"1471",42
"1472",19
"1473",17
"1474",23
"1475",25
"1476",8
"1477",29
"1478",41
"1479",35
"1480",33
"1481",2
"1482",15
"1483",13
"1484",154
"1485",5
"1486",13
"1487",4
"1488",44
"1489",1
"1490",111
"1491",17
"1492",31
"1493",48
"1494",11
"1495",7
"1496",1
"1497",27
"1498",15
"1499",34
"1500",10
"1501",9
"1502",4
"1503",34
"1504",1
"1505",11
"1506",17
"1507",21
"1508",83
"1509",9
"1510",99
"1511",34
"1512",27
"1513",49
"1514",44
"1515",156
"1516",57
"1517",17
"1518",6
"1519",0
"1520",22
"1521",17
"1522",33
"1523",10
"1524",93
"1525",27
"1526",3
"1527",103
"1528",1
"1529",13
"1530",27
"1531",14
"1532",8
"1533",42
"1534",20
"1535",14
"1536",67
"1537",10
"1538",1
"1539",41
"1540",5
"1541",6
"1542",28
"1543",15
"1544",57
"1545",86
"1546",27
"1547",33
"1548",13
"1549",31
"1550",72
"1551",14
"1552",25
"1553",10
"1554",80
"1555",1
"1556",14
"1557",18
"1558",102
"1559",110
"1560",3
"1561",19
"1562",19
"1563",23
"1564",14
"1565",26
"1566",143
"1567",13
"1568",6
"1569",133
"1570",72
"1571",59
"1572",43
"1573",6
"1574",8
"1575",4
"1576",21
"1577",0
"1578",10
"1579",10
"1580",12
"1581",47
"1582",12
"1583",8
"1584",29
"1585",32
"1586",15
"1587",18
"1588",7
"1589",18
"1590",36
"1591",13
"1592",20
"1593",4
"1594",20
"1595",32
"1596",78
"1597",3
"1598",6
"1599",17
"1600",57
"1601",65
"1602",68
"1603",49
"1604",22
"1605",44
"1606",20
"1607",48
"1608",20
"1609",30
"1610",11
"1611",33
"1612",81
"1613",12
"1614",9
"1615",23
"1616",10
"1617",71
"1618",16
"1619",21
"1620",12
"1621",2
"1622",12
"1623",10
"1624",26
"1625",70
"1626",62
"1627",27
"1628",82
"1629",10
"1630",21
"1631",20
"1632",248
"1633",1
"1634",17
"1635",53
"1636",15
"1637",31
"1638",85
"1639",34
"1640",9
"1641",6
"1642",45
"1643",11
"1644",5
"1645",1
"1646",36
"1647",50
"1648",40
"1649",5
"1650",15
"1651",69
"1652",38
"1653",18
"1654",0
"1655",23
"1656",43
"1657",73
"1658",22
"1659",70
"1660",45
"1661",14
"1662",26
"1663",14
"1664",27
"1665",46
"1666",15
"1667",69
"1668",141
"1669",57
"1670",5
"1671",20
"1672",1
"1673",34
"1674",13
"1675",17
"1676",9
"1677",9
"1678",20
"1679",6
"1680",14
"1681",5
"1682",39
"1683",14
"1684",7
"1685",22
"1686",12
"1687",12
"1688",14
"1689",37
"1690",1
"1691",15
"1692",14
"1693",18
"1694",140
"1695",17
"1696",31
"1697",17
"1698",33
"1699",10
"1700",22
"1701",65
"1702",13
"1703",30
"1704",9
"1705",16
"1706",61
"1707",8
"1708",19
"1709",68
"1710",98
"1711",129
"1712",33
"1713",20
"1714",14
"1715",5
"1716",12
"1717",10
"1718",11
"1719",17
"1720",22
"1721",20
"1722",14
"1723",6
"1724",86
"1725",11
"1726",15
"1727",3
"1728",10
"1729",68
"1730",5
"1731",85
"1732",67
"1733",12
"1734",16
"1735",17
"1736",9
"1737",77
"1738",61
"1739",19
"1740",11
"1741",54
"1742",12
"1743",76
"1744",89
"1745",1
"1746",16
"1747",7
"1748",11
"1749",155
"1750",39
"1751",15
"1752",6
"1753",27
"1754",148
"1755",47
"1756",81
"1757",4
"1758",4
"1759",56
"1760",8
"1761",34
"1762",8
"1763",11
"1764",2
"1765",11
"1766",16
"1767",34
"1768",6
"1769",51
"1770",49
"1771",12
"1772",25
"1773",1
"1774",62
"1775",25
"1776",18
"1777",146
"1778",4
"1779",30
"1780",10
"1781",89
"1782",2
"1783",29
"1784",65
"1785",59
"1786",6
"1787",101
"1788",16
"1789",22
"1790",38
"1791",0
"1792",58
"1793",0
"1794",79
"1795",14
"1796",7
"1797",1
"1798",18
"1799",8
"1800",7
"1801",69
"1802",73
"1803",11
"1804",11
"1805",60
"1806",30
"1807",21
"1808",37
"1809",89
"1810",168
"1811",1
"1812",30
"1813",8
"1814",89
"1815",25
"1816",21
"1817",25
"1818",88
"1819",14
"1820",28
"1821",5
"1822",42
"1823",14
"1824",4
"1825",24
"1826",5
"1827",5
"1828",32
"1829",3
"1830",23
"1831",25
"1832",69
"1833",5
"1834",20
"1835",5
"1836",13
"1837",48
"1838",112
"1839",16
"1840",10
"1841",21
"1842",16
"1843",4
"1844",11
"1845",31
"1846",22
"1847",15
"1848",6
"1849",7
"1850",6
"1851",9
"1852",22
"1853",2
"1854",29
"1855",14
"1856",10
"1857",24
"1858",1
"1859",14
"1860",27
"1861",22
"1862",41
"1863",12
"1864",14
"1865",18
"1866",53
"1867",1
"1868",8
"1869",23
"1870",51
"1871",87
"1872",10
"1873",10
"1874",5
"1875",61
"1876",30
"1877",11
"1878",3
"1879",10
"1880",12
"1881",6
"1882",12
"1883",26
"1884",14
"1885",15
"1886",3
"1887",17
"1888",6
"1889",3
"1890",7
"1891",5
"1892",2
"1893",43
"1894",5
"1895",103
"1896",96
"1897",50
"1898",153
"1899",6
"1900",1
"1901",43
"1902",6
"1903",60
"1904",13
"1905",7
"1906",49
"1907",32
"1908",42
"1909",44
"1910",22
"1911",5
"1912",64
"1913",19
"1914",22
"1915",81
"1916",42
"1917",0
"1918",11
"1919",23
"1920",11
"1921",55
"1922",55
"1923",10
"1924",4
"1925",31
"1926",9
"1927",24
"1928",0
"1929",3
"1930",27
"1931",1
"1932",8
"1933",33
"1934",16
"1935",44
"1936",19
"1937",6
"1938",5
"1939",52
"1940",12
"1941",17
"1942",78
"1943",45
"1944",96
"1945",5
"1946",5
"1947",9
"1948",23
"1949",57
"1950",93
"1951",6
"1952",15
"1953",40
"1954",18
"1955",3
"1956",21
"1957",37
"1958",22
"1959",0
"1960",101
"1961",92
"1962",25
"1963",79
"1964",8
"1965",42
"1966",88
"1967",30
"1968",0
"1969",16
"1970",26
"1971",2
"1972",19
"1973",92
"1974",7
"1975",89
"1976",13
"1977",56
"1978",6
"1979",42
"1980",245
"1981",14
"1982",10
"1983",27
"1984",14
"1985",58
"1986",7
"1987",10
"1988",42
"1989",63
"1990",86
"1991",20
"1992",90
"1993",25
"1994",12
"1995",18
"1996",9
"1997",15
"1998",11
"1999",13
"2000",8
"2001",5
"2002",21
"2003",12
"2004",1
"2005",16
"2006",21
"2007",7
"2008",26
"2009",104
"2010",60
"2011",70
"2012",8
"2013",39
"2014",1
"2015",24
"2016",24
"2017",48
"2018",129
"2019",6
"2020",35
"2021",1
"2022",1
"2023",8
"2024",17
"2025",33
"2026",28
"2027",3
"2028",40
"2029",14
"2030",29
"2031",15
"2032",35
"2033",3
"2034",1
"2035",16
"2036",69
"2037",11
"2038",1
"2039",42
"2040",18
"2041",8
"2042",70
"2043",11
"2044",17
"2045",10
"2046",11
"2047",6
"2048",101
"2049",21
"2050",19
"2051",9
"2052",46
"2053",10
"2054",52
"2055",10
"2056",91
"2057",1
"2058",17
"2059",34
"2060",10
"2061",14
"2062",39
"2063",103
"2064",29
"2065",0
"2066",77
"2067",3
"2068",6
"2069",23
"2070",11
"2071",101
"2072",103
"2073",2
"2074",1
"2075",2
"2076",20
"2077",19
"2078",29
"2079",34
"2080",12
"2081",10
"2082",11
"2083",50
"2084",19
"2085",4
"2086",5
"2087",36
"2088",11
"2089",38
"2090",0
"2091",12
"2092",15
"2093",21
"2094",3
"2095",49
"2096",25
"2097",144
"2098",6
"2099",69
"2100",1
"2101",46
"2102",32
"2103",12
"2104",74
"2105",27
"2106",12
"2107",81
"2108",18
"2109",14
"2110",110
"2111",0
"2112",15
"2113",23
"2114",3
"2115",15
"2116",3
"2117",2
"2118",24
"2119",26
"2120",33
"2121",16
"2122",37
"2123",58
"2124",48
"2125",0
"2126",12
"2127",7
"2128",8
"2129",16
"2130",94
"2131",8
"2132",111
"2133",21
"2134",27
"2135",8
"2136",33
"2137",1
"2138",13
"2139",0
"2140",83
"2141",12
"2142",11
"2143",0
"2144",12
"2145",11
"2146",15
"2147",41
"2148",32
"2149",1
"2150",17
"2151",46
"2152",21
"2153",67
"2154",42
"2155",22
"2156",23
"2157",5
"2158",8
"2159",15
"2160",11
"2161",16
"2162",35
"2163",21
"2164",8
"2165",3
"2166",44
"2167",29
"2168",27
"2169",4
"2170",16
"2171",16
"2172",10
"2173",6
"2174",97
"2175",43
"2176",24
"2177",16
"2178",74
"2179",31
"2180",17
"2181",38
"2182",3
"2183",6
"2184",43
"2185",16
"2186",24
"2187",18
"2188",94
"2189",7
"2190",21
"2191",109
"2192",11
"2193",109
"2194",11
"2195",3
"2196",26
"2197",16
"2198",19
"2199",37
"2200",141
"2201",17
"2202",84
"2203",29
"2204",68
"2205",24
"2206",40
"2207",15
"2208",5
"2209",40
"2210",28
"2211",41
"2212",19
"2213",39
"2214",19
"2215",53
"2216",4
"2217",17
"2218",23
"2219",11
"2220",2
"2221",8
"2222",14
"2223",23
"2224",24
"2225",9
"2226",56
"2227",14
"2228",3
"2229",38
"2230",35
"2231",13
"2232",30
"2233",62
"2234",60
"2235",273
"2236",11
"2237",21
"2238",1
"2239",14
"2240",77
"2241",11
"2242",23
"2243",106
"2244",0
"2245",30
"2246",23
"2247",9
"2248",151
"2249",10
"2250",26
"2251",21
"2252",7
"2253",18
"2254",42
"2255",11
"2256",9
"2257",85
"2258",3
"2259",94
"2260",21
"2261",18
"2262",11
"2263",6
"2264",49
"2265",22
"2266",43
"2267",3
"2268",8
"2269",8
"2270",2
"2271",30
"2272",0
"2273",31
"2274",6
"2275",10
"2276",106
"2277",3
"2278",9
"2279",24
"2280",7
"2281",111
"2282",6
"2283",3
"2284",25
"2285",4
"2286",23
"2287",1
"2288",19
"2289",1
"2290",11
"2291",4
"2292",95
"2293",62
"2294",32
"2295",155
"2296",4
"2297",20
"2298",11
"2299",6
"2300",2
"2301",9
"2302",53
"2303",19
"2304",15
"2305",10
"2306",21
"2307",26
"2308",34
"2309",51
"2310",14
"2311",13
"2312",26
"2313",10
"2314",22
"2315",27
"2316",55
"2317",49
"2318",8
"2319",47
"2320",25
"2321",17
"2322",3
"2323",20
"2324",31
"2325",30
"2326",58
"2327",46
"2328",9
"2329",3
"2330",12
"2331",11
"2332",8
"2333",9
"2334",78
"2335",22
"2336",66
"2337",6
"2338",141
"2339",1
"2340",6
"2341",9
"2342",9
"2343",36
"2344",63
"2345",5
"2346",13
"2347",7
"2348",0
"2349",7
"2350",63
"2351",54
"2352",19
"2353",47
"2354",42
"2355",33
"2356",38
"2357",55
"2358",76
"2359",24
"2360",15
"2361",19
"2362",34
"2363",10
"2364",62
"2365",8
"2366",90
"2367",52
"2368",4
"2369",65
"2370",10
"2371",8
"2372",6
"2373",51
"2374",63
"2375",32
"2376",40
"2377",24
"2378",3
"2379",4
"2380",116
"2381",9
"2382",18
"2383",133
"2384",10
"2385",5
"2386",73
"2387",11
"2388",40
"2389",6
"2390",20
"2391",119
"2392",70
"2393",88
"2394",43
"2395",4
"2396",144
"2397",7
"2398",31
"2399",43
"2400",42
"2401",45
"2402",12
"2403",28
"2404",104
"2405",66
"2406",126
"2407",15
"2408",23
"2409",50
"2410",19
"2411",48
"2412",9
"2413",42
"2414",10
"2415",35
"2416",58
"2417",37
"2418",37
"2419",24
"2420",25
"2421",2
"2422",103
"2423",35
"2424",35
"2425",39
"2426",119
"2427",43
"2428",11
"2429",72
"2430",5
"2431",11
"2432",7
"2433",18
"2434",26
"2435",57
"2436",15
"2437",98
"2438",18
"2439",11
"2440",4
"2441",11
"2442",24
"2443",11
"2444",10
"2445",24
"2446",11
"2447",4
"2448",11
"2449",34
"2450",105
"2451",10
"2452",27
"2453",1
"2454",15
"2455",10
"2456",11
"2457",18
"2458",11
"2459",21
"2460",216
"2461",4
"2462",33
"2463",1
"2464",28
"2465",14
"2466",31
"2467",87
"2468",2
"2469",7
"2470",26
"2471",96
"2472",13
"2473",23
"2474",41
"2475",165
"2476",1
"2477",26
"2478",84
"2479",27
"2480",1
"2481",10
"2482",17
"2483",85
"2484",60
"2485",1
"2486",47
"2487",37
"2488",12
"2489",116
"2490",18
"2491",6
"2492",40
"2493",17
"2494",154
"2495",11
"2496",13
"2497",0
"2498",3
