"","x"
"620",86
"621",128
"622",127
"623",106
"624",40
"625",46
"626",130
"627",233
"628",30
"629",275
"630",61
"631",64
"632",377
"633",95
"634",154
"635",60
"636",171
"637",304
"638",115
"639",490
"640",272
"641",282
"642",117
"643",374
"644",442
"645",68
"646",360
"647",229
"648",87
"649",158
"650",73
"651",67
"652",897
"653",26
"654",198
"655",921
"656",750
"657",666
"658",247
"659",470
"660",769
"661",207
"662",13
"663",250
"664",87
"665",659
"666",72
"667",114
"668",1129
"669",921
"670",171
"671",35
"672",567
"673",323
"674",280
"675",172
"676",498
"677",61
"678",46
"679",69
"680",869
"681",490
"682",151
"683",202
"684",292
"685",33
"686",119
"687",360
"688",154
"689",195
"690",360
"691",13
"692",697
"693",101
"694",643
"695",121
"696",59
"697",9
"698",469
"699",83
"700",80
"701",372
"702",14
"703",226
"704",467
"705",99
"706",21
"707",21
"708",258
"709",552
"710",24
"711",50
"712",576
"713",143
"714",598
"715",254
"716",122
"717",437
"718",68
"719",497
"720",202
"721",368
"722",409
"723",194
"724",193
"725",168
"726",186
"727",876
"728",52
"729",976
"730",798
"731",49
"732",73
"733",71
"734",96
"735",504
"736",721
"737",25
"738",92
"739",336
"740",100
"741",425
"742",707
"743",490
"744",615
"745",457
"746",368
"747",33
"748",40
"749",140
"750",60
"751",5
"752",189
"753",250
"754",118
"755",407
"756",97
"757",48
"758",104
"759",130
"760",800
"761",229
"762",419
"763",205
"764",105
"765",85
"766",225
"767",35
"768",60
"769",208
"770",180
"771",141
"772",126
"773",114
"774",33
"775",47
"776",47
"777",165
"778",443
"779",425
"780",161
"781",245
"782",707
"783",71
"784",250
"785",110
"786",207
"787",586
"788",47
"789",154
"790",605
"791",472
"792",195
"793",150
"794",693
"795",74
"796",312
"797",4
"798",485
"799",123
"800",349
"801",152
"802",109
"803",144
"804",243
"805",36
"806",417
"807",142
"808",77
"809",57
"810",312
"811",47
"812",39
"813",66
"814",463
"815",565
"816",41
"817",2138
"818",64
"819",92
"820",74
"821",125
"822",499
"823",917
"824",124
"825",1
"826",84
"827",5
"828",208
"829",615
"830",72
"831",40
"832",804
"833",249
"834",535
"835",114
"836",47
"837",11
"838",663
"839",55
"840",455
"841",62
"842",263
"843",309
"844",206
"845",72
"846",140
"847",126
"848",51
"849",104
"850",345
"851",59
"852",146
"853",310
"854",58
"855",132
"856",257
"857",46
"858",79
"859",185
"860",329
"861",229
"862",137
"863",189
"864",554
"865",706
"866",688
"867",31
"868",177
"869",305
"870",1072
"871",151
"872",147
"873",97
"874",6
"875",197
"876",653
"877",148
"878",145
"879",89
"880",715
"881",255
"882",69
"883",205
"884",196
"885",140
"886",152
"887",217
"888",269
"889",14
"890",50
"891",55
"892",283
"893",57
"894",526
"895",196
"896",2
"897",57
"898",241
"899",103
"900",82
"901",228
"902",62
"903",396
"904",152
"905",260
"906",80
"907",78
"908",77
"909",102
"910",92
"911",35
"912",219
"913",497
"914",45
"915",46
"916",265
"917",453
"918",71
"919",206
"920",412
"921",37
"922",287
"923",335
"924",105
"925",73
"926",83
"927",67
"928",177
"929",150
"930",119
"931",288
"932",8
"933",288
"934",642
"935",39
"936",501
"937",73
"938",362
"939",20
"940",24
"941",730
"942",201
"943",282
"944",106
"945",45
"946",100
"947",168
"948",588
"949",219
"950",87
"951",47
"952",426
"953",24
"954",426
"955",369
"956",72
"957",88
"958",95
"959",187
"960",426
"961",49
"962",141
"963",193
"964",48
"965",524
"966",165
"967",110
"968",1070
"969",64
"970",50
"971",212
"972",406
"973",454
"974",224
"975",159
"976",480
"977",164
"978",1953
"979",154
"980",88
"981",99
"982",150
"983",135
"984",27
"985",397
"986",81
"987",508
"988",159
"989",48
"990",53
"991",7
"992",96
"993",420
"994",95
"995",213
"996",141
"997",219
"998",49
"999",71
"1000",196
"1001",548
"1002",327
"1003",614
"1004",530
"1005",421
"1006",745
"1007",423
"1008",305
"1009",583
"1010",125
"1011",19
"1012",64
"1013",491
"1014",991
"1015",283
"1016",492
"1017",113
"1018",4
"1019",39
"1020",16
"1021",25
"1022",634
"1023",38
"1024",63
"1025",80
"1026",492
"1027",192
"1028",313
"1029",22
"1030",1255
"1031",31
"1032",52
"1033",34
"1034",78
"1035",486
"1036",148
"1037",29
"1038",66
"1039",334
"1040",527
"1041",57
"1042",25
"1043",869
"1044",543
"1045",66
"1046",197
"1047",91
"1048",90
"1049",238
"1050",53
"1051",43
"1052",67
"1053",481
"1054",96
"1055",150
"1056",118
"1057",245
"1058",160
"1059",77
"1060",224
"1061",115
"1062",183
"1063",286
"1064",142
"1065",37
"1066",115
"1067",79
"1068",531
"1069",199
"1070",314
"1071",49
"1072",11
"1073",605
"1074",85
"1075",114
"1076",159
"1077",310
"1078",1070
"1079",263
"1080",711
"1081",172
"1082",50
"1083",535
"1084",82
"1085",171
"1086",44
"1087",194
"1088",94
"1089",134
"1090",93
"1091",171
"1092",129
"1093",71
"1094",17
"1095",265
"1096",205
"1097",561
"1098",1007
"1099",94
"1100",211
"1101",1070
"1102",153
"1103",144
"1104",549
"1105",78
"1106",118
"1107",242
"1108",212
"1109",46
"1110",0
"1111",360
"1112",152
"1113",169
"1114",718
"1115",35
"1116",39
"1117",27
"1118",63
"1119",286
"1120",1129
"1121",122
"1122",102
"1123",56
"1124",283
"1125",177
"1126",188
"1127",71
"1128",78
"1129",70
"1130",423
"1131",193
"1132",375
"1133",393
"1134",70
"1135",357
"1136",121
"1137",50
"1138",139
"1139",82
"1140",245
"1141",230
"1142",145
"1143",155
"1144",239
"1145",226
"1146",163
"1147",143
"1148",47
"1149",444
"1150",52
"1151",0
"1152",181
"1153",1123
"1154",355
"1155",287
"1156",109
"1157",185
"1158",111
"1159",25
"1160",108
"1161",69
"1162",95
"1163",385
"1164",700
"1165",83
"1166",280
"1167",64
"1168",37
"1169",117
"1170",578
"1171",227
"1172",240
"1173",374
"1174",1817
"1175",218
"1176",226
"1177",168
"1178",28
"1179",124
"1180",511
"1181",47
"1182",109
"1183",210
"1184",73
"1185",40
"1186",497
"1187",66
"1188",58
"1189",15
"1190",26
"1191",55
"1192",111
"1193",52
"1194",122
"1195",114
"1196",216
"1197",104
"1198",51
"1199",55
"1200",236
"1201",810
"1202",33
"1203",135
"1204",31
"1205",690
"1206",76
"1207",211
"1208",118
"1209",35
"1210",164
"1211",39
"1212",46
"1213",19
"1214",308
"1215",54
"1216",480
"1217",16
"1218",40
"1219",42
"1220",11
"1221",787
"1222",463
"1223",529
"1224",845
"1225",162
"1226",397
"1227",1955
"1228",18
"1229",332
"1230",61
"1231",484
"1232",238
"1233",206
"1234",139
"1235",65
"1236",124
"1237",201
"1238",144
"1239",150
"1240",122
"1241",75
"1242",153
"1243",42
"1244",571
"1245",87
"1246",103
"1247",269
"1248",370
"1249",555
"1250",51
"1251",115
"1252",457
"1253",404
"1254",44
"1255",141
"1256",103
"1257",160
"1258",102
"1259",53
"1260",770
"1261",167
"1262",151
"1263",110
"1264",143
"1265",153
"1266",47
"1267",699
"1268",49
"1269",467
"1270",316
"1271",8
"1272",96
"1273",185
"1274",131
"1275",306
"1276",259
"1277",87
"1278",763
"1279",332
"1280",81
"1281",158
"1282",231
"1283",162
"1284",210
"1285",49
"1286",181
"1287",233
"1288",911
"1289",84
"1290",351
"1291",87
"1292",127
"1293",82
"1294",274
"1295",148
"1296",56
"1297",60
"1298",39
"1299",114
"1300",359
"1301",1071
"1302",126
"1303",372
"1304",49
"1305",6
"1306",958
"1307",19
"1308",37
"1309",482
"1310",16
"1311",309
"1312",112
"1313",5
"1314",300
"1315",1058
"1316",49
"1317",266
"1318",339
"1319",76
"1320",323
"1321",76
"1322",145
"1323",54
"1324",128
"1325",931
"1326",468
"1327",54
"1328",91
"1329",26
"1330",353
"1331",119
"1332",68
"1333",54
"1334",70
"1335",17
"1336",217
"1337",695
"1338",767
"1339",263
"1340",490
"1341",54
"1342",46
"1343",634
"1344",110
"1345",25
"1346",381
"1347",393
"1348",246
"1349",76
"1350",20
"1351",101
"1352",233
"1353",63
"1354",199
"1355",303
"1356",259
"1357",1014
"1358",455
"1359",44
"1360",161
"1361",83
"1362",486
"1363",745
"1364",606
"1365",109
"1366",103
"1367",190
"1368",115
"1369",634
"1370",596
"1371",148
"1372",29
"1373",152
"1374",56
"1375",86
"1376",100
"1377",1722
"1378",392
"1379",69
"1380",360
"1381",64
"1382",46
"1383",184
"1384",258
"1385",106
"1386",196
"1387",191
"1388",311
"1389",137
"1390",206
"1391",135
"1392",324
"1393",371
"1394",59
"1395",253
"1396",72
"1397",760
"1398",482
"1399",96
"1400",92
"1401",92
"1402",65
"1403",595
"1404",233
"1405",333
"1406",24
"1407",1053
"1408",60
"1409",66
"1410",144
"1411",124
"1412",34
"1413",853
"1414",442
"1415",177
"1416",117
"1417",55
"1418",625
"1419",66
"1420",72
"1421",105
"1422",115
"1423",75
"1424",107
"1425",55
"1426",39
"1427",183
"1428",61
"1429",205
"1430",101
"1431",16
"1432",24
"1433",1613
"1434",68
"1435",497
"1436",61
"1437",70
"1438",115
"1439",263
"1440",72
"1441",18
"1442",183
"1443",261
"1444",190
"1445",131
"1446",499
"1447",82
"1448",232
"1449",186
"1450",96
"1451",33
"1452",481
"1453",373
"1454",36
"1455",750
"1456",141
"1457",182
"1458",189
"1459",75
"1460",227
"1461",193
"1462",183
"1463",169
"1464",109
"1465",27
"1466",294
"1467",196
"1468",0
"1469",90
"1470",183
"1471",134
"1472",139
"1473",156
"1474",117
"1475",214
"1476",17
"1477",270
"1478",418
"1479",298
"1480",299
"1481",80
"1482",89
"1483",79
"1484",913
"1485",87
"1486",79
"1487",36
"1488",240
"1489",35
"1490",833
"1491",64
"1492",308
"1493",523
"1494",90
"1495",96
"1496",34
"1497",276
"1498",152
"1499",118
"1500",29
"1501",80
"1502",34
"1503",183
"1504",30
"1505",200
"1506",158
"1507",145
"1508",630
"1509",100
"1510",614
"1511",373
"1512",151
"1513",522
"1514",266
"1515",1067
"1516",445
"1517",117
"1518",38
"1519",5
"1520",105
"1521",149
"1522",254
"1523",55
"1524",541
"1525",340
"1526",43
"1527",588
"1528",43
"1529",65
"1530",311
"1531",156
"1532",77
"1533",811
"1534",18
"1535",116
"1536",501
"1537",97
"1538",100
"1539",508
"1540",128
"1541",42
"1542",161
"1543",286
"1544",757
"1545",511
"1546",117
"1547",269
"1548",166
"1549",85
"1550",660
"1551",70
"1552",90
"1553",173
"1554",579
"1555",36
"1556",65
"1557",98
"1558",583
"1559",958
"1560",48
"1561",206
"1562",129
"1563",78
"1564",199
"1565",81
"1566",1356
"1567",166
"1568",85
"1569",1070
"1570",498
"1571",690
"1572",234
"1573",130
"1574",92
"1575",100
"1576",44
"1577",1
"1578",55
"1579",93
"1580",119
"1581",259
"1582",84
"1583",76
"1584",401
"1585",240
"1586",53
"1587",97
"1588",74
"1589",176
"1590",295
"1591",89
"1592",136
"1593",60
"1594",83
"1595",252
"1596",411
"1597",55
"1598",10
"1599",125
"1600",418
"1601",452
"1602",280
"1603",342
"1604",163
"1605",421
"1606",70
"1607",511
"1608",306
"1609",679
"1610",81
"1611",260
"1612",507
"1613",82
"1614",21
"1615",134
"1616",53
"1617",471
"1618",116
"1619",78
"1620",53
"1621",28
"1622",79
"1623",111
"1624",176
"1625",968
"1626",209
"1627",217
"1628",493
"1629",52
"1630",96
"1631",128
"1632",1857
"1633",57
"1634",50
"1635",336
"1636",105
"1637",198
"1638",407
"1639",654
"1640",94
"1641",108
"1642",621
"1643",71
"1644",72
"1645",26
"1646",205
"1647",256
"1648",435
"1649",25
"1650",150
"1651",631
"1652",319
"1653",232
"1654",16
"1655",333
"1656",334
"1657",503
"1658",207
"1659",577
"1660",276
"1661",95
"1662",324
"1663",197
"1664",185
"1665",307
"1666",114
"1667",437
"1668",967
"1669",434
"1670",63
"1671",62
"1672",30
"1673",298
"1674",76
"1675",141
"1676",96
"1677",52
"1678",126
"1679",35
"1680",144
"1681",114
"1682",184
"1683",61
"1684",70
"1685",160
"1686",116
"1687",108
"1688",100
"1689",366
"1690",47
"1691",75
"1692",107
"1693",259
"1694",986
"1695",229
"1696",244
"1697",121
"1698",296
"1699",53
"1700",103
"1701",705
"1702",65
"1703",96
"1704",21
"1705",56
"1706",474
"1707",104
"1708",145
"1709",282
"1710",715
"1711",739
"1712",341
"1713",46
"1714",129
"1715",54
"1716",68
"1717",132
"1718",88
"1719",50
"1720",291
"1721",295
"1722",50
"1723",55
"1724",471
"1725",42
"1726",48
"1727",46
"1728",97
"1729",922
"1730",92
"1731",596
"1732",588
"1733",82
"1734",100
"1735",108
"1736",63
"1737",658
"1738",529
"1739",144
"1740",57
"1741",371
"1742",116
"1743",348
"1744",364
"1745",49
"1746",154
"1747",74
"1748",236
"1749",1019
"1750",421
"1751",114
"1752",83
"1753",535
"1754",1123
"1755",233
"1756",677
"1757",59
"1758",78
"1759",311
"1760",40
"1761",217
"1762",89
"1763",74
"1764",23
"1765",111
"1766",98
"1767",278
"1768",96
"1769",689
"1770",518
"1771",39
"1772",164
"1773",50
"1774",704
"1775",189
"1776",114
"1777",902
"1778",43
"1779",228
"1780",81
"1781",797
"1782",41
"1783",161
"1784",705
"1785",352
"1786",85
"1787",580
"1788",102
"1789",133
"1790",171
"1791",11
"1792",417
"1793",13
"1794",569
"1795",38
"1796",77
"1797",25
"1798",31
"1799",100
"1800",67
"1801",629
"1802",554
"1803",159
"1804",45
"1805",319
"1806",191
"1807",177
"1808",368
"1809",543
"1810",1012
"1811",62
"1812",158
"1813",141
"1814",488
"1815",120
"1816",152
"1817",125
"1818",574
"1819",132
"1820",230
"1821",32
"1822",309
"1823",60
"1824",49
"1825",100
"1826",77
"1827",104
"1828",312
"1829",44
"1830",132
"1831",216
"1832",606
"1833",66
"1834",216
"1835",72
"1836",94
"1837",299
"1838",990
"1839",116
"1840",77
"1841",272
"1842",311
"1843",43
"1844",161
"1845",90
"1846",130
"1847",129
"1848",30
"1849",68
"1850",96
"1851",118
"1852",173
"1853",91
"1854",315
"1855",135
"1856",73
"1857",121
"1858",25
"1859",87
"1860",76
"1861",202
"1862",409
"1863",182
"1864",57
"1865",269
"1866",381
"1867",44
"1868",73
"1869",161
"1870",414
"1871",603
"1872",162
"1873",134
"1874",78
"1875",503
"1876",163
"1877",122
"1878",25
"1879",92
"1880",118
"1881",41
"1882",98
"1883",85
"1884",85
"1885",89
"1886",46
"1887",142
"1888",65
"1889",82
"1890",64
"1891",73
"1892",18
"1893",329
"1894",47
"1895",503
"1896",572
"1897",419
"1898",868
"1899",68
"1900",70
"1901",300
"1902",34
"1903",852
"1904",83
"1905",53
"1906",298
"1907",685
"1908",730
"1909",308
"1910",118
"1911",40
"1912",682
"1913",124
"1914",124
"1915",854
"1916",596
"1917",0
"1918",78
"1919",217
"1920",152
"1921",413
"1922",458
"1923",40
"1924",60
"1925",90
"1926",67
"1927",131
"1928",5
"1929",46
"1930",217
"1931",25
"1932",106
"1933",172
"1934",33
"1935",501
"1936",199
"1937",59
"1938",82
"1939",385
"1940",75
"1941",146
"1942",577
"1943",315
"1944",930
"1945",42
"1946",46
"1947",82
"1948",226
"1949",506
"1950",361
"1951",75
"1952",78
"1953",244
"1954",38
"1955",0
"1956",120
"1957",210
"1958",172
"1959",9
"1960",580
"1961",596
"1962",144
"1963",610
"1964",66
"1965",298
"1966",503
"1967",275
"1968",1
"1969",109
"1970",338
"1971",50
"1972",206
"1973",745
"1974",119
"1975",562
"1976",64
"1977",539
"1978",35
"1979",206
"1980",1598
"1981",129
"1982",53
"1983",228
"1984",131
"1985",425
"1986",166
"1987",56
"1988",499
"1989",329
"1990",514
"1991",109
"1992",572
"1993",137
"1994",194
"1995",137
"1996",90
"1997",145
"1998",32
"1999",129
"2000",232
"2001",60
"2002",16
"2003",62
"2004",9
"2005",82
"2006",82
"2007",73
"2008",212
"2009",635
"2010",708
"2011",362
"2012",48
"2013",357
"2014",73
"2015",189
"2016",164
"2017",379
"2018",739
"2019",51
"2020",271
"2021",39
"2022",40
"2023",73
"2024",68
"2025",269
"2026",225
"2027",2
"2028",476
"2029",109
"2030",235
"2031",49
"2032",190
"2033",81
"2034",21
"2035",96
"2036",631
"2037",82
"2038",59
"2039",123
"2040",199
"2041",60
"2042",1180
"2043",55
"2044",120
"2045",152
"2046",52
"2047",109
"2048",804
"2049",21
"2050",106
"2051",36
"2052",354
"2053",66
"2054",316
"2055",106
"2056",651
"2057",50
"2058",150
"2059",104
"2060",115
"2061",262
"2062",186
"2063",569
"2064",186
"2065",13
"2066",515
"2067",40
"2068",6
"2069",154
"2070",43
"2071",575
"2072",763
"2073",70
"2074",65
"2075",41
"2076",189
"2077",159
"2078",247
"2079",105
"2080",103
"2081",52
"2082",79
"2083",225
"2084",143
"2085",47
"2086",41
"2087",197
"2088",109
"2089",749
"2090",0
"2091",71
"2092",162
"2093",153
"2094",21
"2095",281
"2096",298
"2097",1144
"2098",19
"2099",560
"2100",31
"2101",445
"2102",184
"2103",77
"2104",473
"2105",368
"2106",66
"2107",507
"2108",140
"2109",104
"2110",639
"2111",24
"2112",116
"2113",132
"2114",64
"2115",183
"2116",95
"2117",18
"2118",170
"2119",154
"2120",277
"2121",155
"2122",337
"2123",417
"2124",540
"2125",33
"2126",108
"2127",136
"2128",59
"2129",55
"2130",591
"2131",113
"2132",644
"2133",110
"2134",189
"2135",71
"2136",211
"2137",14
"2138",197
"2139",0
"2140",506
"2141",44
"2142",105
"2143",0
"2144",206
"2145",80
"2146",193
"2147",245
"2148",378
"2149",4
"2150",167
"2151",374
"2152",78
"2153",752
"2154",466
"2155",222
"2156",152
"2157",22
"2158",104
"2159",113
"2160",74
"2161",144
"2162",183
"2163",99
"2164",107
"2165",47
"2166",297
"2167",143
"2168",165
"2169",42
"2170",115
"2171",104
"2172",88
"2173",70
"2174",630
"2175",614
"2176",348
"2177",111
"2178",607
"2179",78
"2180",218
"2181",316
"2182",40
"2183",100
"2184",361
"2185",83
"2186",426
"2187",254
"2188",612
"2189",219
"2190",165
"2191",727
"2192",52
"2193",1509
"2194",44
"2195",55
"2196",205
"2197",58
"2198",113
"2199",346
"2200",841
"2201",108
"2202",570
"2203",99
"2204",528
"2205",101
"2206",352
"2207",139
"2208",26
"2209",581
"2210",214
"2211",245
"2212",86
"2213",120
"2214",146
"2215",130
"2216",35
"2217",270
"2218",223
"2219",173
"2220",54
"2221",101
"2222",38
"2223",252
"2224",164
"2225",59
"2226",869
"2227",79
"2228",107
"2229",370
"2230",112
"2231",156
"2232",110
"2233",605
"2234",688
"2235",1964
"2236",147
"2237",69
"2238",19
"2239",267
"2240",782
"2241",68
"2242",130
"2243",487
"2244",47
"2245",693
"2246",175
"2247",104
"2248",939
"2249",75
"2250",118
"2251",186
"2252",24
"2253",70
"2254",359
"2255",40
"2256",125
"2257",421
"2258",31
"2259",584
"2260",192
"2261",125
"2262",123
"2263",59
"2264",293
"2265",307
"2266",379
"2267",56
"2268",78
"2269",47
"2270",78
"2271",234
"2272",75
"2273",243
"2274",70
"2275",137
"2276",614
"2277",28
"2278",35
"2279",298
"2280",44
"2281",650
"2282",66
"2283",27
"2284",181
"2285",40
"2286",217
"2287",31
"2288",4
"2289",30
"2290",165
"2291",62
"2292",497
"2293",209
"2294",268
"2295",921
"2296",59
"2297",65
"2298",155
"2299",64
"2300",54
"2301",124
"2302",399
"2303",441
"2304",121
"2305",111
"2306",246
"2307",381
"2308",90
"2309",298
"2310",115
"2311",72
"2312",245
"2313",74
"2314",220
"2315",146
"2316",313
"2317",456
"2318",43
"2319",496
"2320",172
"2321",136
"2322",9
"2323",90
"2324",702
"2325",273
"2326",278
"2327",294
"2328",93
"2329",4
"2330",122
"2331",88
"2332",110
"2333",81
"2334",411
"2335",117
"2336",501
"2337",51
"2338",1004
"2339",44
"2340",52
"2341",105
"2342",71
"2343",145
"2344",292
"2345",35
"2346",101
"2347",29
"2348",0
"2349",31
"2350",835
"2351",479
"2352",261
"2353",244
"2354",811
"2355",283
"2356",345
"2357",583
"2358",371
"2359",205
"2360",114
"2361",60
"2362",196
"2363",60
"2364",605
"2365",50
"2366",524
"2367",614
"2368",118
"2369",476
"2370",41
"2371",57
"2372",76
"2373",264
"2374",477
"2375",281
"2376",229
"2377",102
"2378",34
"2379",67
"2380",738
"2381",64
"2382",281
"2383",822
"2384",60
"2385",20
"2386",457
"2387",99
"2388",181
"2389",51
"2390",265
"2391",1138
"2392",514
"2393",574
"2394",444
"2395",117
"2396",1144
"2397",88
"2398",114
"2399",426
"2400",432
"2401",265
"2402",64
"2403",106
"2404",392
"2405",296
"2406",1107
"2407",61
"2408",183
"2409",331
"2410",119
"2411",462
"2412",78
"2413",364
"2414",92
"2415",179
"2416",805
"2417",392
"2418",239
"2419",452
"2420",149
"2421",86
"2422",920
"2423",296
"2424",236
"2425",280
"2426",1098
"2427",234
"2428",62
"2429",466
"2430",66
"2431",31
"2432",63
"2433",139
"2434",186
"2435",843
"2436",87
"2437",919
"2438",173
"2439",73
"2440",49
"2441",96
"2442",189
"2443",238
"2444",138
"2445",128
"2446",72
"2447",61
"2448",162
"2449",253
"2450",618
"2451",72
"2452",234
"2453",16
"2454",78
"2455",122
"2456",113
"2457",111
"2458",112
"2459",190
"2460",1555
"2461",19
"2462",543
"2463",39
"2464",82
"2465",157
"2466",138
"2467",471
"2468",69
"2469",78
"2470",135
"2471",595
"2472",87
"2473",277
"2474",485
"2475",928
"2476",45
"2477",193
"2478",570
"2479",230
"2480",26
"2481",29
"2482",86
"2483",705
"2484",380
"2485",53
"2486",447
"2487",298
"2488",81
"2489",660
